stringA,stringB,itemNumber,type
anotain,himumma,46,original
pritent,partify,37,original
anceste,bollyze,49,original
somersi,larlize,23,original
thervil,howinge,3,original
tatinse,suppopp,50,original
dessaga,devervi,19,original
refends,suprega,28,original
tessina,prousup,48,original
whetesi,suprovi,45,original
engstin,filisma,31,original
weastin,rembrob,38,original
materal,wiligna,30,original
premser,groctsi,10,original
hastems,pachang,34,original
anottac,morying,42,original
exturea,limanol,16,original
vernion,gramile,15,original
anathly,shouges,5,original
pertice,proundi,33,original
slanoth,pervica,29,original
rousent,prounds,35,original
lifinta,raddreg,6,original
systina,clarral,14,original
sounano,posiver,18,original
servica,pargest,4,original
advical,trinche,36,original
forings,strewri,27,original
specity,deffent,17,original
jusessa,telcout,20,original
togriva,worinta,21,original
shoureg,domeave,7,original
moutlem,arthrol,24,original
commedi,englita,26,original
benervi,fainges,1,original
belysty,sectori,39,original
thregul,avelian,13,original
probble,slannet,44,original
dolsimp,clester,41,original
varketa,throuss,9,original
fityrud,sersice,43,original
montsim,nothrog,11,original
throdyn,ausenus,8,original
qualrev,meentra,47,original
devivar,mestins,32,original
suption,montems,12,original
grashin,delpith,2,original
sanybon,incleas,25,original
pranomp,arcents,40,original
becadev,howseri,22,original
dessaga,partify,114,new
pargest,proundi,90,new
sanybon,tessina,140,new
varketa,lifinta,67,new
jusessa,pargest,64,new
wiligna,weastin,93,new
thregul,worinta,73,new
devervi,somersi,85,new
pritent,pranomp,129,new
shoureg,worinta,79,new
moutlem,pritent,91,new
throuss,varketa,56,new
grashin,anathly,76,new
vernion,clarral,77,new
domeave,servica,65,new
refends,fityrud,132,new
pachang,nothrog,83,new
dessaga,clarral,63,new
deffent,bollyze,142,new
wiligna,slannet,150,new
morying,anceste,131,new
moutlem,ausenus,75,new
suption,slannet,98,new
domeave,groctsi,57,new
advical,deffent,97,new
jusessa,domeave,68,new
montsim,tatinse,123,new
avelian,advical,81,new
suption,ausenus,59,new
pervica,rousent,112,new
lifinta,moutlem,72,new
ausenus,becadev,55,new
morying,sersice,144,new
pritent,larlize,104,new
devivar,premser,86,new
filisma,anottac,137,new
slanoth,filisma,120,new
hastems,devivar,99,new
shoureg,strewri,52,new
anceste,suppopp,147,new
bollyze,pritent,125,new
benervi,anceste,105,new
tatinse,wiligna,121,new
lifinta,qualrev,115,new
delpith,prousup,149,new
raddreg,vernion,78,new
systina,thregul,66,new
trinche,prounds,113,new
fityrud,weastin,127,new
premser,fityrud,101,new
pervica,lifinta,89,new
anceste,himumma,122,new
togriva,whetesi,109,new
dolsimp,systina,119,new
englita,raddreg,61,new
trinche,becadev,103,new
delpith,larlize,62,new
limanol,tessina,124,new
commedi,weastin,118,new
shoureg,pargest,53,new
engstin,forings,102,new
telcout,clarral,70,new
thregul,whetesi,96,new
morying,dessaga,108,new
sanybon,fainges,51,new
lifinta,bollyze,138,new
sanybon,anathly,71,new
prousup,domeave,136,new
pertice,jusessa,84,new
dessaga,throdyn,69,new
fainges,prousup,146,new
strewri,togriva,82,new
lifinta,probble,106,new
throdyn,slanoth,80,new
arcents,becadev,110,new
anottac,qualrev,148,new
bollyze,domeave,133,new
wiligna,engstin,100,new
strewri,prousup,126,new
throuss,howinge,74,new
ausenus,morying,117,new
partify,throuss,87,new
larlize,tessina,128,new
dolsimp,anathly,116,new
becadev,anceste,143,new
delpith,groctsi,58,new
anotain,probble,134,new
exturea,advical,92,new
englita,bollyze,139,new
trinche,partify,130,new
sounano,prousup,141,new
proundi,engstin,107,new
anathly,suppopp,145,new
sanybon,tatinse,135,new
shouges,anottac,88,new
telcout,servica,54,new
dolsimp,sounano,94,new
deffent,throdyn,60,new
slanoth,pervica,95,new
clarral,anottac,111,new
