stringA,stringB,itemNumber,type
thervil,howinge,3,original
clester,dolsimp,41,original
trinche,advical,36,original
deffent,specity,17,original
pertice,proundi,33,original
telcout,jusessa,20,original
weastin,rembrob,38,original
premser,groctsi,10,original
tessina,prousup,48,original
englita,commedi,26,original
fainges,benervi,1,original
pritent,partify,37,original
meentra,qualrev,47,original
slannet,probble,44,original
anottac,morying,42,original
sectori,belysty,39,original
domeave,shoureg,7,original
materal,wiligna,30,original
anceste,bollyze,49,original
exturea,limanol,16,original
ausenus,throdyn,8,original
incleas,sanybon,25,original
howseri,becadev,22,original
montems,suption,12,original
refends,suprega,28,original
larlize,somersi,23,original
devivar,mestins,32,original
fityrud,sersice,43,original
grashin,delpith,2,original
moutlem,arthrol,24,original
servica,pargest,4,original
clarral,systina,14,original
gramile,vernion,15,original
devervi,dessaga,19,original
thregul,avelian,13,original
montsim,nothrog,11,original
filisma,engstin,31,original
pervica,slanoth,29,original
raddreg,lifinta,6,original
pachang,hastems,34,original
suprovi,whetesi,45,original
pranomp,arcents,40,original
himumma,anotain,46,original
varketa,throuss,9,original
shouges,anathly,5,original
togriva,worinta,21,original
suppopp,tatinse,50,original
forings,strewri,27,original
prounds,rousent,35,original
posiver,sounano,18,original
exturea,throdyn,62,new
worinta,howinge,63,new
arthrol,shouges,51,new
domeave,proundi,82,new
morying,engstin,144,new
avelian,clarral,72,new
shouges,lifinta,66,new
varketa,refends,65,new
commedi,mestins,99,new
anottac,wiligna,128,new
shouges,slanoth,70,new
proundi,thervil,86,new
commedi,meentra,150,new
posiver,howseri,81,new
wiligna,sounano,88,new
hastems,suprovi,127,new
morying,arcents,126,new
somersi,fityrud,142,new
anathly,shouges,59,new
premser,grashin,54,new
probble,nothrog,107,new
engstin,benervi,80,new
vernion,servica,76,new
anathly,clarral,52,new
himumma,englita,122,new
worinta,rembrob,108,new
whetesi,devervi,113,new
sersice,devivar,129,new
domeave,becadev,71,new
thervil,forings,55,new
pachang,anceste,145,new
morying,weastin,136,new
prounds,clester,141,new
delpith,moutlem,79,new
somersi,himumma,138,new
delpith,wiligna,77,new
lifinta,montsim,75,new
howinge,avelian,58,new
suppopp,meentra,123,new
domeave,varketa,78,new
groctsi,anotain,118,new
systina,partify,106,new
montsim,weastin,85,new
prousup,strewri,148,new
limanol,sectori,103,new
telcout,advical,119,new
probble,premser,95,new
anottac,grashin,87,new
dolsimp,telcout,110,new
howinge,tatinse,147,new
pranomp,meentra,149,new
delpith,fityrud,112,new
dolsimp,pertice,133,new
tatinse,suption,124,new
delpith,jusessa,61,new
commedi,tessina,140,new
domeave,larlize,69,new
anathly,forings,73,new
prousup,throuss,125,new
proundi,howseri,93,new
dessaga,gramile,67,new
domeave,shouges,74,new
groctsi,anceste,131,new
servica,exturea,57,new
partify,worinta,117,new
dolsimp,anathly,97,new
partify,somersi,102,new
englita,devivar,109,new
sectori,fityrud,121,new
grashin,deffent,68,new
sersice,pachang,139,new
thregul,weastin,90,new
morying,dessaga,114,new
pertice,suption,83,new
thregul,whetesi,111,new
bollyze,fainges,132,new
belysty,tessina,143,new
refends,forings,91,new
forings,vernion,84,new
shouges,refends,60,new
engstin,pervica,96,new
montems,moutlem,53,new
premser,himumma,98,new
suprovi,nothrog,100,new
sectori,commedi,116,new
anottac,suprovi,146,new
fainges,qualrev,104,new
materal,prounds,120,new
weastin,posiver,92,new
partify,deffent,115,new
arthrol,pranomp,105,new
refends,probble,130,new
posiver,lifinta,56,new
dolsimp,dessaga,94,new
suption,arthrol,64,new
slannet,pranomp,135,new
commedi,worinta,89,new
tatinse,throdyn,134,new
sanybon,rousent,101,new
suprovi,slannet,137,new
