stringA,stringB,itemNumber,type
rousent,prounds,35,original
slanoth,pervica,29,original
materal,wiligna,30,original
strewri,forings,27,original
montems,suption,12,original
anceste,bollyze,49,original
slannet,probble,44,original
domeave,shoureg,7,original
weastin,rembrob,38,original
engstin,filisma,31,original
whetesi,suprovi,45,original
pargest,servica,4,original
somersi,larlize,23,original
englita,commedi,26,original
ausenus,throdyn,8,original
lifinta,raddreg,6,original
anotain,himumma,46,original
vernion,gramile,15,original
anathly,shouges,5,original
dessaga,devervi,19,original
tessina,prousup,48,original
worinta,togriva,21,original
nothrog,montsim,11,original
sounano,posiver,18,original
fainges,benervi,1,original
suppopp,tatinse,50,original
partify,pritent,37,original
sanybon,incleas,25,original
pachang,hastems,34,original
qualrev,meentra,47,original
belysty,sectori,39,original
varketa,throuss,9,original
moutlem,arthrol,24,original
proundi,pertice,33,original
howinge,thervil,3,original
clarral,systina,14,original
advical,trinche,36,original
devivar,mestins,32,original
limanol,exturea,16,original
fityrud,sersice,43,original
groctsi,premser,10,original
suprega,refends,28,original
jusessa,telcout,20,original
dolsimp,clester,41,original
becadev,howseri,22,original
pranomp,arcents,40,original
morying,anottac,42,original
specity,deffent,17,original
thregul,avelian,13,original
grashin,delpith,2,original
worinta,clarral,51,new
tatinse,belysty,132,new
clester,howinge,88,new
devervi,trinche,93,new
advical,englita,119,new
groctsi,avelian,79,new
dolsimp,premser,115,new
qualrev,sectori,140,new
incleas,throdyn,68,new
thregul,clester,98,new
englita,benervi,67,new
prounds,clester,146,new
incleas,partify,117,new
jusessa,refends,82,new
thervil,shoureg,60,new
sectori,rembrob,123,new
bollyze,tatinse,141,new
strewri,groctsi,70,new
anotain,larlize,128,new
devervi,meentra,134,new
strewri,benervi,59,new
montsim,arcents,87,new
advical,anotain,142,new
morying,sectori,121,new
thregul,throuss,76,new
pervica,weastin,95,new
sounano,filisma,84,new
fityrud,arcents,126,new
throuss,specity,74,new
partify,sectori,136,new
filisma,premser,89,new
proundi,arthrol,91,new
trinche,shouges,81,new
devervi,lifinta,63,new
dessaga,varketa,66,new
mestins,devivar,101,new
forings,delpith,55,new
posiver,dessaga,58,new
somersi,himumma,125,new
anceste,advical,144,new
arcents,forings,100,new
varketa,tatinse,147,new
belysty,arthrol,103,new
anottac,pranomp,143,new
rousent,dolsimp,149,new
howinge,vernion,78,new
anotain,prounds,135,new
whetesi,devervi,106,new
refends,gramile,86,new
strewri,rembrob,112,new
delpith,himumma,105,new
thregul,anottac,110,new
advical,engstin,111,new
raddreg,montems,57,new
rembrob,sersice,129,new
arcents,servica,83,new
fityrud,slannet,130,new
benervi,telcout,72,new
forings,weastin,118,new
dessaga,suption,53,new
incleas,advical,116,new
vernion,belysty,113,new
shouges,somersi,62,new
wiligna,sectori,97,new
ausenus,raddreg,52,new
specity,montems,54,new
lifinta,sanybon,71,new
raddreg,pargest,75,new
avelian,probble,107,new
advical,refends,94,new
qualrev,throuss,138,new
advical,somersi,92,new
meentra,belysty,150,new
moutlem,delpith,64,new
tatinse,becadev,137,new
slannet,suprovi,145,new
shoureg,meentra,104,new
pritent,partify,148,new
forings,deffent,90,new
togriva,pargest,65,new
howseri,himumma,127,new
devivar,worinta,85,new
bollyze,anathly,131,new
fityrud,worinta,109,new
qualrev,premser,133,new
morying,deffent,114,new
slanoth,shouges,61,new
meentra,morying,124,new
mestins,howinge,69,new
anathly,suption,80,new
sanybon,delpith,77,new
partify,meentra,139,new
throuss,clarral,73,new
englita,fityrud,122,new
weastin,devivar,102,new
howseri,gramile,56,new
weastin,filisma,120,new
whetesi,larlize,108,new
systina,probble,96,new
anotain,shouges,99,new
