stringA,stringB,itemNumber,type
pertice,proundi,33,original
fainges,benervi,1,original
materal,wiligna,30,original
telcout,jusessa,20,original
pritent,partify,37,original
anottac,morying,42,original
sectori,belysty,39,original
tessina,prousup,48,original
slanoth,pervica,29,original
arthrol,moutlem,24,original
trinche,advical,36,original
anathly,shouges,5,original
anceste,bollyze,49,original
vernion,gramile,15,original
exturea,limanol,16,original
strewri,forings,27,original
mestins,devivar,32,original
sersice,fityrud,43,original
incleas,sanybon,25,original
engstin,filisma,31,original
arcents,pranomp,40,original
slannet,probble,44,original
throuss,varketa,9,original
delpith,grashin,2,original
pargest,servica,4,original
rembrob,weastin,38,original
specity,deffent,17,original
raddreg,lifinta,6,original
prounds,rousent,35,original
dolsimp,clester,41,original
pachang,hastems,34,original
larlize,somersi,23,original
becadev,howseri,22,original
posiver,sounano,18,original
devervi,dessaga,19,original
suption,montems,12,original
montsim,nothrog,11,original
howinge,thervil,3,original
suprovi,whetesi,45,original
qualrev,meentra,47,original
himumma,anotain,46,original
thregul,avelian,13,original
togriva,worinta,21,original
suppopp,tatinse,50,original
clarral,systina,14,original
commedi,englita,26,original
throdyn,ausenus,8,original
suprega,refends,28,original
groctsi,premser,10,original
shoureg,domeave,7,original
pertice,pachang,103,new
advical,slannet,141,new
grashin,thervil,80,new
whetesi,suprega,131,new
telcout,qualrev,124,new
meentra,devervi,136,new
telcout,shoureg,66,new
dolsimp,avelian,117,new
devivar,trinche,108,new
ausenus,sanybon,70,new
moutlem,howseri,87,new
commedi,clester,91,new
sounano,partify,112,new
lifinta,rembrob,82,new
englita,advical,120,new
pranomp,whetesi,133,new
shoureg,dessaga,62,new
trinche,prousup,142,new
telcout,benervi,51,new
englita,groctsi,63,new
belysty,anottac,130,new
arthrol,varketa,65,new
varketa,whetesi,118,new
devivar,tessina,127,new
pargest,pachang,84,new
sersice,benervi,85,new
nothrog,suption,56,new
devervi,domeave,69,new
howseri,suption,75,new
engstin,partify,119,new
montsim,avelian,67,new
filisma,sersice,135,new
arthrol,prounds,115,new
vernion,limanol,73,new
gramile,clester,93,new
sounano,devivar,83,new
devervi,premser,64,new
belysty,nothrog,107,new
limanol,meentra,94,new
meentra,togriva,150,new
prounds,incleas,92,new
qualrev,slannet,140,new
benervi,ausenus,76,new
rousent,thregul,81,new
belysty,telcout,95,new
prousup,lifinta,134,new
groctsi,montems,78,new
raddreg,strewri,57,new
meentra,shoureg,105,new
shoureg,anceste,114,new
morying,exturea,110,new
probble,nothrog,101,new
pervica,sectori,104,new
throuss,clarral,77,new
weastin,suprovi,129,new
qualrev,pertice,144,new
suppopp,montems,143,new
anotain,togriva,99,new
anceste,prounds,128,new
specity,domeave,58,new
groctsi,fainges,72,new
benervi,tessina,111,new
fityrud,sounano,96,new
sounano,shouges,52,new
benervi,lifinta,68,new
hastems,suppopp,122,new
arthrol,servica,54,new
pritent,montsim,86,new
forings,whetesi,132,new
fainges,devervi,59,new
belysty,pertice,148,new
pranomp,refends,113,new
mestins,bollyze,145,new
incleas,wiligna,106,new
suprovi,trinche,121,new
pervica,anceste,147,new
avelian,varketa,79,new
trinche,dolsimp,126,new
rembrob,tessina,138,new
proundi,anottac,146,new
pertice,forings,116,new
throdyn,telcout,60,new
meentra,himumma,123,new
hastems,grashin,90,new
ausenus,advical,89,new
meentra,pervica,125,new
trinche,commedi,102,new
pervica,tessina,149,new
meentra,benervi,98,new
fainges,jusessa,74,new
tessina,sanybon,139,new
raddreg,telcout,53,new
englita,pachang,97,new
fainges,posiver,55,new
limanol,slannet,109,new
probble,lifinta,100,new
domeave,varketa,61,new
prousup,thervil,137,new
clarral,englita,88,new
thervil,jusessa,71,new
