stringA,stringB,itemNumber,type
telcout,jusessa,20,original
mestins,devivar,32,original
sersice,fityrud,43,original
arthrol,moutlem,24,original
deffent,specity,17,original
tatinse,suppopp,50,original
incleas,sanybon,25,original
worinta,togriva,21,original
sounano,posiver,18,original
meentra,qualrev,47,original
strewri,forings,27,original
tessina,prousup,48,original
anotain,himumma,46,original
sectori,belysty,39,original
fainges,benervi,1,original
premser,groctsi,10,original
lifinta,raddreg,6,original
weastin,rembrob,38,original
ausenus,throdyn,8,original
anottac,morying,42,original
anceste,bollyze,49,original
slannet,probble,44,original
anathly,shouges,5,original
pargest,servica,4,original
rousent,prounds,35,original
pervica,slanoth,29,original
dolsimp,clester,41,original
commedi,englita,26,original
gramile,vernion,15,original
suprovi,whetesi,45,original
varketa,throuss,9,original
thregul,avelian,13,original
devervi,dessaga,19,original
pachang,hastems,34,original
becadev,howseri,22,original
grashin,delpith,2,original
limanol,exturea,16,original
proundi,pertice,33,original
pranomp,arcents,40,original
larlize,somersi,23,original
suption,montems,12,original
shoureg,domeave,7,original
advical,trinche,36,original
partify,pritent,37,original
howinge,thervil,3,original
filisma,engstin,31,original
suprega,refends,28,original
wiligna,materal,30,original
clarral,systina,14,original
montsim,nothrog,11,original
meentra,gramile,110,new
pritent,grashin,86,new
suption,avelian,57,new
devervi,systina,64,new
benervi,materal,56,new
servica,anceste,97,new
slanoth,pachang,106,new
gramile,ausenus,60,new
rembrob,sersice,140,new
shoureg,vernion,76,new
pervica,domeave,81,new
devivar,arcents,135,new
togriva,anotain,100,new
tatinse,himumma,143,new
premser,throdyn,80,new
sersice,devivar,122,new
vernion,advical,88,new
whetesi,devivar,145,new
suprega,whetesi,131,new
pranomp,rousent,125,new
worinta,limanol,54,new
throuss,shoureg,78,new
strewri,forings,83,new
pertice,prousup,142,new
sounano,commedi,89,new
anathly,specity,66,new
anotain,throdyn,105,new
suprega,pritent,99,new
worinta,thregul,65,new
throuss,dolsimp,93,new
sersice,devervi,101,new
larlize,ausenus,63,new
dolsimp,anceste,147,new
rousent,morying,130,new
pranomp,englita,111,new
morying,trinche,124,new
suption,anotain,116,new
dolsimp,arcents,150,new
raddreg,anotain,119,new
probble,sectori,129,new
shoureg,anceste,92,new
strewri,pervica,114,new
tessina,howinge,117,new
qualrev,deffent,127,new
larlize,trinche,108,new
avelian,devervi,52,new
pranomp,slannet,137,new
somersi,thregul,77,new
throuss,qualrev,138,new
fainges,thregul,59,new
suprovi,somersi,134,new
montems,sanybon,87,new
posiver,pargest,55,new
premser,suprovi,103,new
howseri,pachang,118,new
anceste,himumma,121,new
nothrog,probble,115,new
prousup,fainges,132,new
domeave,qualrev,94,new
varketa,deffent,74,new
weastin,varketa,84,new
morying,thervil,95,new
groctsi,howseri,62,new
himumma,anottac,144,new
tessina,morying,149,new
slannet,dolsimp,136,new
telcout,clarral,71,new
pachang,refends,104,new
howinge,engstin,53,new
dolsimp,premser,112,new
groctsi,engstin,90,new
meentra,filisma,126,new
fityrud,trinche,139,new
pritent,moutlem,109,new
montems,varketa,67,new
hastems,suprega,113,new
throuss,shouges,51,new
bollyze,lifinta,146,new
servica,pritent,85,new
telcout,pachang,96,new
howinge,pargest,72,new
forings,anceste,141,new
varketa,sersice,120,new
domeave,posiver,69,new
gramile,premser,68,new
becadev,delpith,79,new
anathly,prousup,128,new
vernion,pachang,82,new
bollyze,dessaga,148,new
exturea,throdyn,58,new
sectori,advical,133,new
pertice,fityrud,123,new
belysty,materal,107,new
servica,pargest,75,new
pranomp,montems,98,new
varketa,systina,70,new
tessina,thregul,91,new
ausenus,varketa,73,new
varketa,pargest,61,new
deffent,probble,102,new
