stringA,stringB,itemNumber,type
rousent,prounds,35,original
anceste,bollyze,49,original
deffent,specity,17,original
englita,commedi,26,original
anotain,himumma,46,original
premser,groctsi,10,original
anathly,shouges,5,original
pritent,partify,37,original
sersice,fityrud,43,original
domeave,shoureg,7,original
pargest,servica,4,original
incleas,sanybon,25,original
strewri,forings,27,original
throuss,varketa,9,original
howseri,becadev,22,original
montems,suption,12,original
refends,suprega,28,original
trinche,advical,36,original
dessaga,devervi,19,original
clester,dolsimp,41,original
fainges,benervi,1,original
thervil,howinge,3,original
whetesi,suprovi,45,original
nothrog,montsim,11,original
somersi,larlize,23,original
belysty,sectori,39,original
moutlem,arthrol,24,original
qualrev,meentra,47,original
filisma,engstin,31,original
posiver,sounano,18,original
probble,slannet,44,original
pranomp,arcents,40,original
jusessa,telcout,20,original
thregul,avelian,13,original
grashin,delpith,2,original
pachang,hastems,34,original
devivar,mestins,32,original
proundi,pertice,33,original
togriva,worinta,21,original
limanol,exturea,16,original
gramile,vernion,15,original
suppopp,tatinse,50,original
raddreg,lifinta,6,original
pervica,slanoth,29,original
throdyn,ausenus,8,original
prousup,tessina,48,original
morying,anottac,42,original
rembrob,weastin,38,original
wiligna,materal,30,original
clarral,systina,14,original
thervil,becadev,53,new
montems,forings,81,new
pertice,morying,149,new
arcents,pranomp,146,new
pachang,meentra,127,new
raddreg,avelian,62,new
deffent,suption,58,new
slannet,rembrob,123,new
himumma,delpith,98,new
suprovi,clester,122,new
tessina,shoureg,112,new
slannet,raddreg,104,new
sectori,bollyze,124,new
servica,nothrog,54,new
throdyn,tatinse,126,new
whetesi,himumma,125,new
howinge,anotain,108,new
specity,meentra,106,new
servica,mestins,76,new
himumma,fainges,105,new
benervi,delpith,73,new
sersice,montsim,115,new
slannet,suprovi,147,new
varketa,lifinta,80,new
qualrev,nothrog,138,new
jusessa,lifinta,67,new
pervica,strewri,113,new
sounano,prounds,102,new
fainges,specity,70,new
sectori,belysty,144,new
slannet,varketa,93,new
morying,clester,129,new
advical,montems,86,new
materal,pranomp,143,new
togriva,anathly,69,new
mestins,larlize,117,new
slannet,sanybon,110,new
materal,dolsimp,141,new
telcout,qualrev,142,new
prousup,throuss,134,new
anotain,gramile,94,new
fainges,shoureg,52,new
posiver,vernion,59,new
rousent,probble,150,new
suppopp,pritent,135,new
limanol,fainges,56,new
arcents,togriva,118,new
sersice,limanol,119,new
pervica,mestins,101,new
prounds,slanoth,96,new
howseri,shoureg,79,new
avelian,servica,77,new
varketa,dessaga,74,new
shoureg,meentra,91,new
exturea,montsim,51,new
rembrob,meentra,137,new
varketa,domeave,55,new
arthrol,suprega,84,new
delpith,probble,97,new
anotain,rembrob,130,new
servica,domeave,64,new
clarral,pargest,78,new
togriva,systina,57,new
engstin,advical,120,new
pargest,suprega,63,new
raddreg,worinta,65,new
sounano,shoureg,71,new
morying,hastems,145,new
suprega,sounano,85,new
dolsimp,nothrog,111,new
meentra,bollyze,128,new
morying,domeave,100,new
qualrev,avelian,140,new
commedi,sersice,107,new
benervi,arcents,88,new
howinge,telcout,60,new
devervi,meentra,131,new
nothrog,rembrob,90,new
clester,forings,92,new
bollyze,pertice,132,new
larlize,nothrog,72,new
mestins,limanol,89,new
materal,pervica,95,new
dessaga,togriva,87,new
clester,probble,136,new
pachang,lifinta,83,new
systina,sanybon,82,new
shouges,meentra,109,new
englita,probble,133,new
specity,avelian,68,new
slannet,pachang,148,new
clester,becadev,103,new
delpith,gramile,61,new
materal,shouges,66,new
suppopp,thervil,139,new
throdyn,whetesi,99,new
slanoth,wiligna,116,new
larlize,sersice,114,new
servica,systina,75,new
hastems,pranomp,121,new
