stringA,stringB,itemNumber,type
delpith,grashin,2,original
premser,groctsi,10,original
meentra,qualrev,47,original
whetesi,suprovi,45,original
worinta,togriva,21,original
refends,suprega,28,original
vernion,gramile,15,original
nothrog,montsim,11,original
throuss,varketa,9,original
incleas,sanybon,25,original
lifinta,raddreg,6,original
deffent,specity,17,original
pargest,servica,4,original
rousent,prounds,35,original
domeave,shoureg,7,original
mestins,devivar,32,original
thervil,howinge,3,original
avelian,thregul,13,original
sectori,belysty,39,original
anotain,himumma,46,original
howseri,becadev,22,original
englita,commedi,26,original
weastin,rembrob,38,original
tessina,prousup,48,original
materal,wiligna,30,original
filisma,engstin,31,original
jusessa,telcout,20,original
proundi,pertice,33,original
posiver,sounano,18,original
pachang,hastems,34,original
pranomp,arcents,40,original
partify,pritent,37,original
advical,trinche,36,original
fityrud,sersice,43,original
bollyze,anceste,49,original
pervica,slanoth,29,original
suppopp,tatinse,50,original
throdyn,ausenus,8,original
suption,montems,12,original
limanol,exturea,16,original
forings,strewri,27,original
devervi,dessaga,19,original
probble,slannet,44,original
morying,anottac,42,original
benervi,fainges,1,original
moutlem,arthrol,24,original
larlize,somersi,23,original
dolsimp,clester,41,original
shouges,anathly,5,original
clarral,systina,14,original
somersi,himumma,122,new
sanybon,clester,91,new
throdyn,whetesi,103,new
dolsimp,thervil,83,new
strewri,pachang,106,new
hastems,fityrud,147,new
engstin,pervica,95,new
hastems,wiligna,96,new
forings,pargest,64,new
somersi,belysty,113,new
tatinse,forings,148,new
howinge,weastin,89,new
howseri,groctsi,56,new
whetesi,pervica,123,new
domeave,sanybon,80,new
anathly,himumma,120,new
exturea,qualrev,129,new
trinche,benervi,86,new
deffent,jusessa,79,new
pranomp,clester,141,new
pertice,suprega,102,new
tessina,posiver,145,new
shouges,systina,53,new
rousent,pranomp,133,new
domeave,suption,58,new
anceste,benervi,114,new
engstin,moutlem,109,new
advical,slannet,146,new
becadev,pritent,98,new
pachang,anottac,128,new
thregul,clester,101,new
montems,posiver,51,new
posiver,nothrog,73,new
dessaga,himumma,135,new
howinge,lifinta,54,new
tatinse,rembrob,124,new
arcents,suppopp,144,new
montsim,domeave,60,new
devervi,hastems,87,new
domeave,wiligna,81,new
clarral,anotain,118,new
forings,avelian,90,new
delpith,devervi,70,new
pranomp,arthrol,112,new
shouges,sounano,68,new
morying,domeave,116,new
worinta,qualrev,142,new
prounds,slanoth,117,new
gramile,avelian,76,new
larlize,refends,82,new
varketa,englita,67,new
engstin,morying,140,new
pachang,mestins,108,new
tatinse,benervi,94,new
groctsi,telcout,74,new
slanoth,suprovi,126,new
thregul,anotain,92,new
thervil,shouges,72,new
ausenus,posiver,52,new
morying,systina,104,new
suption,tatinse,125,new
anotain,dolsimp,150,new
qualrev,arcents,130,new
sanybon,tatinse,143,new
mestins,pervica,111,new
pargest,limanol,71,new
pervica,anottac,105,new
howseri,himumma,127,new
englita,fityrud,139,new
jusessa,meentra,149,new
arcents,pervica,115,new
montems,suppopp,136,new
fainges,devervi,61,new
suprega,fainges,78,new
arthrol,advical,97,new
premser,partify,85,new
bollyze,avelian,132,new
clarral,worinta,66,new
fainges,groctsi,59,new
shouges,engstin,63,new
proundi,throuss,88,new
qualrev,weastin,134,new
nothrog,himumma,99,new
pertice,bollyze,138,new
suprega,weastin,100,new
anathly,devervi,57,new
posiver,rousent,84,new
pertice,howinge,55,new
posiver,anathly,77,new
refends,morying,121,new
advical,anottac,131,new
qualrev,anceste,137,new
clarral,throuss,69,new
moutlem,domeave,62,new
englita,wiligna,93,new
sanybon,thervil,75,new
vernion,partify,110,new
becadev,arcents,107,new
rembrob,mestins,119,new
shoureg,exturea,65,new
