stringA,stringB,itemNumber,type
deffent,specity,17,original
refends,suprega,28,original
clester,dolsimp,41,original
premser,groctsi,10,original
sersice,fityrud,43,original
rousent,prounds,35,original
pargest,servica,4,original
pertice,proundi,33,original
tatinse,suppopp,50,original
pritent,partify,37,original
arcents,pranomp,40,original
strewri,forings,27,original
meentra,qualrev,47,original
nothrog,montsim,11,original
thervil,howinge,3,original
anotain,himumma,46,original
trinche,advical,36,original
delpith,grashin,2,original
throuss,varketa,9,original
hastems,pachang,34,original
anceste,bollyze,49,original
incleas,sanybon,25,original
anottac,morying,42,original
slannet,probble,44,original
vernion,gramile,15,original
rembrob,weastin,38,original
thregul,avelian,13,original
posiver,sounano,18,original
filisma,engstin,31,original
wiligna,materal,30,original
larlize,somersi,23,original
benervi,fainges,1,original
belysty,sectori,39,original
shoureg,domeave,7,original
shouges,anathly,5,original
jusessa,telcout,20,original
moutlem,arthrol,24,original
commedi,englita,26,original
devervi,dessaga,19,original
togriva,worinta,21,original
suprovi,whetesi,45,original
raddreg,lifinta,6,original
prousup,tessina,48,original
limanol,exturea,16,original
clarral,systina,14,original
pervica,slanoth,29,original
devivar,mestins,32,original
throdyn,ausenus,8,original
suption,montems,12,original
becadev,howseri,22,original
pertice,devivar,103,new
posiver,fainges,73,new
anotain,suprovi,121,new
commedi,anotain,143,new
himumma,refends,125,new
prousup,nothrog,141,new
avelian,montsim,62,new
weastin,togriva,107,new
sectori,jusessa,120,new
suption,nothrog,69,new
vernion,suprovi,101,new
avelian,benervi,77,new
prounds,tatinse,140,new
himumma,rousent,130,new
telcout,varketa,74,new
materal,suppopp,128,new
devivar,clester,139,new
devervi,arthrol,86,new
forings,ausenus,63,new
anathly,suption,65,new
nothrog,morying,93,new
fityrud,trinche,132,new
tessina,fityrud,133,new
prounds,arcents,142,new
pritent,pervica,104,new
throuss,jusessa,70,new
becadev,thervil,72,new
worinta,larlize,82,new
premser,suption,68,new
gramile,anotain,117,new
howinge,lifinta,55,new
pritent,throdyn,90,new
englita,pachang,95,new
clester,servica,81,new
sersice,throdyn,99,new
rembrob,tatinse,149,new
pargest,gramile,78,new
clester,posiver,115,new
arcents,becadev,109,new
grashin,dessaga,57,new
rembrob,rousent,138,new
anceste,advical,123,new
shouges,pargest,54,new
qualrev,engstin,147,new
arcents,suption,83,new
qualrev,strewri,124,new
englita,partify,106,new
thregul,slannet,91,new
fainges,gramile,66,new
suption,fainges,76,new
jusessa,somersi,89,new
fityrud,refends,150,new
prousup,vernion,146,new
lifinta,suprovi,110,new
slannet,limanol,113,new
posiver,somersi,87,new
anotain,throdyn,112,new
telcout,shouges,58,new
delpith,proundi,88,new
morying,throuss,108,new
prounds,howseri,102,new
clester,proundi,127,new
anceste,pachang,137,new
benervi,materal,60,new
rousent,devivar,97,new
anotain,groctsi,105,new
himumma,pritent,122,new
tessina,filisma,148,new
raddreg,strewri,56,new
deffent,raddreg,75,new
sectori,filisma,92,new
pranomp,rousent,145,new
throuss,suprovi,96,new
servica,refends,61,new
fityrud,dessaga,114,new
tatinse,clarral,144,new
clester,fityrud,129,new
servica,arthrol,79,new
tessina,limanol,134,new
dolsimp,engstin,136,new
belysty,exturea,94,new
sounano,specity,67,new
exturea,probble,98,new
dolsimp,domeave,118,new
becadev,pertice,119,new
varketa,premser,59,new
jusessa,ausenus,51,new
throuss,shoureg,80,new
pachang,anathly,85,new
qualrev,premser,126,new
howinge,fainges,71,new
sersice,qualrev,135,new
avelian,sanybon,84,new
throuss,thregul,64,new
suprega,slannet,131,new
nothrog,shoureg,53,new
advical,deffent,116,new
moutlem,trinche,111,new
wiligna,incleas,100,new
montsim,lifinta,52,new
