stringA,stringB,itemNumber,type
pertice,proundi,33,original
clester,dolsimp,41,original
montems,suption,12,original
pritent,partify,37,original
vernion,gramile,15,original
premser,groctsi,10,original
meentra,qualrev,47,original
somersi,larlize,23,original
incleas,sanybon,25,original
tatinse,suppopp,50,original
sectori,belysty,39,original
arcents,pranomp,40,original
howseri,becadev,22,original
anottac,morying,42,original
worinta,togriva,21,original
pargest,servica,4,original
whetesi,suprovi,45,original
weastin,rembrob,38,original
lifinta,raddreg,6,original
telcout,jusessa,20,original
slanoth,pervica,29,original
dessaga,devervi,19,original
ausenus,throdyn,8,original
deffent,specity,17,original
systina,clarral,14,original
pachang,hastems,34,original
filisma,engstin,31,original
bollyze,anceste,49,original
shoureg,domeave,7,original
thregul,avelian,13,original
suprega,refends,28,original
varketa,throuss,9,original
prounds,rousent,35,original
devivar,mestins,32,original
forings,strewri,27,original
prousup,tessina,48,original
himumma,anotain,46,original
posiver,sounano,18,original
shouges,anathly,5,original
benervi,fainges,1,original
moutlem,arthrol,24,original
grashin,delpith,2,original
limanol,exturea,16,original
probble,slannet,44,original
wiligna,materal,30,original
howinge,thervil,3,original
fityrud,sersice,43,original
commedi,englita,26,original
montsim,nothrog,11,original
advical,trinche,36,original
suppopp,whetesi,138,new
tessina,wiligna,142,new
pritent,pachang,99,new
fityrud,domeave,119,new
pachang,anceste,148,new
thervil,fityrud,106,new
anathly,suprega,53,new
montems,probble,95,new
vernion,suption,58,new
devivar,engstin,107,new
suprovi,fainges,103,new
raddreg,howseri,75,new
avelian,advical,88,new
specity,anceste,121,new
avelian,larlize,55,new
belysty,meentra,124,new
worinta,pervica,82,new
prousup,exturea,125,new
groctsi,slannet,115,new
devivar,arthrol,112,new
systina,fityrud,108,new
pranomp,anceste,145,new
suprovi,slannet,141,new
howinge,pertice,74,new
proundi,meentra,136,new
becadev,deffent,90,new
pertice,jusessa,81,new
hastems,morying,123,new
bollyze,rousent,147,new
materal,varketa,83,new
arthrol,belysty,113,new
specity,pertice,87,new
clarral,premser,51,new
delpith,togriva,70,new
tessina,suprega,144,new
lifinta,larlize,79,new
meentra,togriva,131,new
ausenus,probble,97,new
pranomp,hastems,150,new
englita,pranomp,96,new
suption,pargest,68,new
exturea,suprovi,93,new
anotain,thregul,111,new
dessaga,commedi,89,new
suprega,dessaga,84,new
prousup,arthrol,135,new
whetesi,posiver,91,new
incleas,proundi,118,new
larlize,domeave,63,new
weastin,pranomp,127,new
advical,arcents,129,new
avelian,pranomp,98,new
exturea,morying,100,new
filisma,incleas,94,new
nothrog,grashin,73,new
vernion,groctsi,64,new
servica,ausenus,71,new
morying,premser,109,new
specity,weastin,92,new
rembrob,tatinse,122,new
prousup,sersice,134,new
togriva,montems,77,new
suprovi,howseri,133,new
rousent,advical,114,new
premser,shoureg,72,new
becadev,systina,57,new
fainges,howinge,52,new
shoureg,systina,60,new
gramile,tessina,143,new
somersi,montsim,80,new
shouges,incleas,62,new
throuss,himumma,105,new
lifinta,rembrob,86,new
systina,suption,69,new
clester,belysty,132,new
commedi,pritent,120,new
tatinse,gramile,137,new
nothrog,specity,65,new
dessaga,himumma,126,new
rembrob,engstin,104,new
mestins,suption,85,new
larlize,pritent,117,new
fityrud,whetesi,140,new
jusessa,vernion,66,new
prousup,anotain,146,new
throuss,morying,110,new
worinta,prousup,149,new
servica,telcout,67,new
varketa,whetesi,116,new
avelian,becadev,59,new
jusessa,nothrog,61,new
anceste,morying,130,new
groctsi,tatinse,128,new
sersice,filisma,139,new
montems,grashin,76,new
sectori,moutlem,102,new
shoureg,refends,56,new
thregul,systina,54,new
montems,dolsimp,101,new
wiligna,fainges,78,new
