stringA,stringB,itemNumber,type
screnta,prompan,40,original
ostallo,micaust,22,original
segessa,webruic,41,original
retsits,howaymb,48,original
octeste,subvick,50,original
perecti,disingu,33,original
amatera,finglam,44,original
spanoth,allysti,15,original
kentsia,locidev,27,original
walthel,allopti,10,original
heashes,supplic,49,original
wessish,betwerv,18,original
crivere,uranged,12,original
systess,wilysta,25,original
agallea,strompa,13,original
chertin,bomysta,36,original
prensta,chanywa,32,original
ancessa,digiday,39,original
sertsim,compide,29,original
forsith,defasom,8,original
tessigg,comorti,1,original
edisted,quarban,46,original
splenne,engally,28,original
cortsio,gremsev,24,original
mesterf,expisho,26,original
mempise,hignoth,9,original
larshic,persica,6,original
clopect,caltsio,16,original
throvic,plareed,20,original
menclar,scrunne,5,original
dispont,smadian,2,original
commari,thinatu,30,original
dockles,angessa,31,original
rundsop,mesects,35,original
quingel,opelese,45,original
proffin,tueredo,42,original
mervirs,sersimi,21,original
numersi,messago,3,original
dakinge,mesimie,23,original
iningla,asplati,7,original
shaptur,thramon,17,original
proffic,nathess,47,original
grappor,mestead,43,original
articlu,loarlai,14,original
prothly,afrithe,34,original
witypro,talisti,38,original
maricts,bengsta,4,original
vervide,relysta,19,original
currimi,memsere,37,original
abysted,pariono,11,original
dockles,edisted,126,new
compide,screnta,110,new
agallea,webruic,91,new
talisti,prothly,139,new
persica,uranged,63,new
segessa,commari,142,new
prothly,angessa,114,new
mempise,edisted,105,new
kentsia,proffic,128,new
heashes,supplic,138,new
uranged,systess,80,new
locidev,angessa,92,new
disingu,persica,81,new
quarban,perecti,150,new
vervide,mestead,115,new
heashes,mempise,101,new
abysted,tueredo,98,new
screnta,webruic,125,new
mempise,thinatu,88,new
throvic,memsere,107,new
prensta,chanywa,100,new
supplic,memsere,127,new
vervide,retsits,130,new
throvic,forsith,67,new
tueredo,defasom,86,new
allysti,mestead,93,new
pariono,defasom,57,new
cortsio,larshic,58,new
bengsta,webruic,89,new
ancessa,locidev,109,new
tessigg,rundsop,87,new
hignoth,dispont,61,new
larshic,plareed,59,new
thramon,maricts,78,new
proffin,systess,96,new
spanoth,allysti,75,new
chanywa,screnta,149,new
pariono,disingu,85,new
mesects,digiday,133,new
subvick,asplati,137,new
maricts,hignoth,71,new
tueredo,bomysta,143,new
mervirs,walthel,77,new
digiday,sertsim,118,new
webruic,wessish,95,new
mestead,howaymb,122,new
dakinge,segessa,108,new
bengsta,gremsev,69,new
proffic,mesimie,146,new
walthel,defasom,76,new
cortsio,supplic,124,new
talisti,witypro,141,new
currimi,caltsio,97,new
persica,menclar,54,new
witypro,afrithe,129,new
thinatu,currimi,102,new
relysta,strompa,64,new
subvick,retsits,135,new
relysta,prompan,104,new
shaptur,walthel,62,new
micaust,amatera,120,new
howaymb,retsits,145,new
messago,uranged,72,new
opelese,supplic,148,new
bomysta,systess,94,new
wilysta,smadian,56,new
dakinge,mesects,117,new
screnta,shaptur,106,new
larshic,wessish,51,new
hignoth,micaust,70,new
shaptur,nathess,113,new
micaust,plareed,84,new
wessish,defasom,52,new
mestead,rundsop,140,new
expisho,tessigg,79,new
mesects,howaymb,123,new
retsits,comorti,119,new
uranged,asplati,66,new
pariono,micaust,55,new
shaptur,hignoth,53,new
disingu,mesects,99,new
grappor,bengsta,111,new
dispont,prensta,73,new
loarlai,menclar,60,new
persica,wilysta,74,new
finglam,segessa,121,new
howaymb,sertsim,132,new
vervide,nathess,144,new
plareed,allysti,68,new
webruic,pariono,112,new
edisted,currimi,136,new
asplati,wilysta,65,new
menclar,talisti,83,new
chertin,prompan,147,new
currimi,smadian,90,new
spanoth,proffic,131,new
edisted,defasom,103,new
amatera,proffic,134,new
crivere,webruic,116,new
loarlai,engally,82,new
