stringA,stringB,itemNumber,type
edisted,quarban,46,original
nathess,proffic,47,original
persica,larshic,6,original
perecti,disingu,33,original
amatera,finglam,44,original
agallea,strompa,13,original
mesterf,expisho,26,original
tueredo,proffin,42,original
scrunne,menclar,5,original
ostallo,micaust,22,original
octeste,subvick,50,original
afrithe,prothly,34,original
kentsia,locidev,27,original
plareed,throvic,20,original
segessa,webruic,41,original
sertsim,compide,29,original
memsere,currimi,37,original
thinatu,commari,30,original
messago,numersi,3,original
heashes,supplic,49,original
forsith,defasom,8,original
caltsio,clopect,16,original
spanoth,allysti,15,original
mesects,rundsop,35,original
chertin,bomysta,36,original
vervide,relysta,19,original
prompan,screnta,40,original
dockles,angessa,31,original
articlu,loarlai,14,original
howaymb,retsits,48,original
abysted,pariono,11,original
witypro,talisti,38,original
grappor,mestead,43,original
gremsev,cortsio,24,original
maricts,bengsta,4,original
quingel,opelese,45,original
allopti,walthel,10,original
uranged,crivere,12,original
iningla,asplati,7,original
engally,splenne,28,original
digiday,ancessa,39,original
dakinge,mesimie,23,original
dispont,smadian,2,original
comorti,tessigg,1,original
chanywa,prensta,32,original
shaptur,thramon,17,original
betwerv,wessish,18,original
mempise,hignoth,9,original
wilysta,systess,25,original
mervirs,sersimi,21,original
thinatu,uranged,85,new
strompa,tessigg,79,new
menclar,opelese,98,new
wilysta,talisti,107,new
engally,ancessa,113,new
uranged,persica,72,new
caltsio,allopti,74,new
plareed,vervide,87,new
screnta,betwerv,104,new
howaymb,bengsta,130,new
maricts,kentsia,61,new
pariono,maricts,54,new
allopti,mesimie,52,new
heashes,quarban,123,new
defasom,amatera,114,new
ancessa,gremsev,112,new
scrunne,dakinge,55,new
dakinge,ostallo,90,new
finglam,bengsta,108,new
scrunne,menclar,60,new
mempise,splenne,78,new
compide,afrithe,116,new
gremsev,ostallo,88,new
messago,proffin,110,new
gremsev,talisti,95,new
compide,heashes,131,new
ostallo,dispont,70,new
shaptur,heashes,136,new
heashes,comorti,94,new
plareed,proffic,144,new
numersi,sersimi,53,new
proffin,screnta,145,new
thramon,quingel,147,new
howaymb,perecti,125,new
strompa,agallea,68,new
webruic,relysta,118,new
dispont,asplati,77,new
tueredo,commari,150,new
webruic,mestead,143,new
vervide,pariono,62,new
chertin,dakinge,97,new
larshic,tessigg,51,new
maricts,loarlai,71,new
segessa,grappor,127,new
mempise,caltsio,69,new
hignoth,larshic,76,new
mesects,finglam,138,new
shaptur,ancessa,101,new
plareed,allopti,66,new
agallea,dakinge,75,new
mestead,grappor,139,new
locidev,sertsim,115,new
afrithe,dockles,91,new
iningla,thramon,65,new
scrunne,rundsop,84,new
systess,maricts,64,new
howaymb,mesterf,134,new
heashes,supplic,122,new
mesimie,quingel,129,new
currimi,plareed,96,new
digiday,opelese,146,new
witypro,screnta,124,new
systess,prompan,111,new
thinatu,quingel,126,new
segessa,supplic,121,new
mesects,menclar,86,new
vervide,octeste,128,new
finglam,walthel,117,new
quarban,loarlai,140,new
kentsia,mempise,67,new
pariono,abysted,58,new
rundsop,mesimie,102,new
spanoth,vervide,80,new
mestead,strompa,103,new
kentsia,supplic,149,new
systess,grappor,142,new
expisho,tueredo,93,new
mesimie,witypro,92,new
loarlai,abysted,59,new
engally,thinatu,105,new
thramon,expisho,83,new
iningla,walthel,73,new
commari,agallea,82,new
dakinge,angessa,89,new
screnta,quarban,132,new
proffin,caltsio,106,new
dispont,loarlai,63,new
amatera,currimi,135,new
perecti,quingel,148,new
talisti,locidev,109,new
comorti,edisted,99,new
sertsim,supplic,133,new
memsere,expisho,119,new
plareed,larshic,56,new
agallea,proffin,120,new
defasom,persica,57,new
sersimi,subvick,137,new
disingu,bengsta,81,new
wessish,grappor,100,new
currimi,edisted,141,new
