stringA,stringB,itemNumber,type
agallea,strompa,13,original
mesimie,dakinge,23,original
mestead,grappor,43,original
asplati,iningla,7,original
plareed,throvic,20,original
tessigg,comorti,1,original
sertsim,compide,29,original
talisti,witypro,38,original
smadian,dispont,2,original
bengsta,maricts,4,original
chertin,bomysta,36,original
mesects,rundsop,35,original
prensta,chanywa,32,original
mesterf,expisho,26,original
memsere,currimi,37,original
loarlai,articlu,14,original
persica,larshic,6,original
cortsio,gremsev,24,original
caltsio,clopect,16,original
sersimi,mervirs,21,original
perecti,disingu,33,original
amatera,finglam,44,original
messago,numersi,3,original
walthel,allopti,10,original
segessa,webruic,41,original
prompan,screnta,40,original
shaptur,thramon,17,original
subvick,octeste,50,original
engally,splenne,28,original
quingel,opelese,45,original
quarban,edisted,46,original
digiday,ancessa,39,original
betwerv,wessish,18,original
locidev,kentsia,27,original
wilysta,systess,25,original
menclar,scrunne,5,original
micaust,ostallo,22,original
howaymb,retsits,48,original
uranged,crivere,12,original
proffic,nathess,47,original
vervide,relysta,19,original
proffin,tueredo,42,original
prothly,afrithe,34,original
abysted,pariono,11,original
defasom,forsith,8,original
supplic,heashes,49,original
mempise,hignoth,9,original
dockles,angessa,31,original
allysti,spanoth,15,original
commari,thinatu,30,original
wilysta,wessish,85,new
webruic,persica,102,new
heashes,dakinge,135,new
mempise,edisted,117,new
proffic,afrithe,145,new
quarban,smadian,103,new
locidev,chertin,107,new
scrunne,prompan,83,new
sertsim,supplic,139,new
angessa,engally,109,new
asplati,gremsev,59,new
dispont,bengsta,69,new
engally,heashes,144,new
menclar,kentsia,72,new
grappor,ancessa,124,new
witypro,amatera,132,new
angessa,shaptur,89,new
digiday,memsere,146,new
retsits,allysti,125,new
pariono,quarban,94,new
persica,larshic,78,new
forsith,strompa,63,new
chanywa,mesimie,119,new
messago,quarban,98,new
supplic,edisted,130,new
plareed,allopti,73,new
sertsim,engally,116,new
prensta,rundsop,110,new
webruic,crivere,95,new
abysted,spanoth,57,new
retsits,micaust,143,new
clopect,spanoth,80,new
thramon,betwerv,75,new
octeste,dockles,148,new
quarban,splenne,121,new
opelese,grappor,140,new
forsith,maricts,65,new
supplic,plareed,138,new
hignoth,grappor,118,new
howaymb,messago,141,new
splenne,expisho,82,new
talisti,clopect,93,new
retsits,abysted,120,new
thramon,prothly,90,new
kentsia,proffic,137,new
engally,amatera,147,new
heashes,iningla,115,new
memsere,finglam,126,new
grappor,sertsim,134,new
micaust,angessa,86,new
pariono,digiday,92,new
crivere,micaust,52,new
digiday,segessa,129,new
dispont,mesimie,64,new
defasom,sersimi,67,new
relysta,strompa,58,new
quingel,scrunne,101,new
quarban,kentsia,150,new
allysti,thramon,53,new
tueredo,larshic,84,new
compide,caltsio,81,new
supplic,mesimie,127,new
engally,memsere,106,new
dockles,angessa,96,new
asplati,menclar,76,new
mempise,ostallo,66,new
proffic,messago,108,new
walthel,gremsev,51,new
tessigg,betwerv,60,new
witypro,kentsia,105,new
relysta,uranged,55,new
messago,menclar,54,new
supplic,angessa,131,new
ancessa,chanywa,99,new
mesimie,articlu,61,new
edisted,larshic,97,new
rundsop,pariono,87,new
screnta,engally,91,new
maricts,messago,71,new
proffic,forsith,122,new
webruic,systess,113,new
numersi,thinatu,62,new
grappor,pariono,112,new
afrithe,chanywa,111,new
iningla,crivere,56,new
mesimie,dockles,114,new
walthel,numersi,70,new
articlu,pariono,74,new
talisti,gremsev,100,new
edisted,prompan,136,new
systess,quarban,128,new
segessa,larshic,88,new
dispont,relysta,79,new
smadian,howaymb,123,new
commari,opelese,142,new
loarlai,mempise,68,new
prothly,ostallo,104,new
maricts,systess,77,new
proffic,angessa,133,new
retsits,clopect,149,new
