stringA,stringB,itemNumber,type
mesimie,dakinge,23,original
thinatu,commari,30,original
mestead,grappor,43,original
prensta,chanywa,32,original
smadian,dispont,2,original
walthel,allopti,10,original
kentsia,locidev,27,original
pariono,abysted,11,original
asplati,iningla,7,original
plareed,throvic,20,original
mesterf,expisho,26,original
hignoth,mempise,9,original
splenne,engally,28,original
tessigg,comorti,1,original
caltsio,clopect,16,original
nathess,proffic,47,original
bengsta,maricts,4,original
ancessa,digiday,39,original
persica,larshic,6,original
wessish,betwerv,18,original
memsere,currimi,37,original
chertin,bomysta,36,original
mesects,rundsop,35,original
relysta,vervide,19,original
heashes,supplic,49,original
articlu,loarlai,14,original
proffin,tueredo,42,original
prothly,afrithe,34,original
disingu,perecti,33,original
prompan,screnta,40,original
gremsev,cortsio,24,original
quingel,opelese,45,original
dockles,angessa,31,original
subvick,octeste,50,original
wilysta,systess,25,original
defasom,forsith,8,original
howaymb,retsits,48,original
strompa,agallea,13,original
mervirs,sersimi,21,original
shaptur,thramon,17,original
allysti,spanoth,15,original
compide,sertsim,29,original
finglam,amatera,44,original
menclar,scrunne,5,original
micaust,ostallo,22,original
numersi,messago,3,original
uranged,crivere,12,original
webruic,segessa,41,original
witypro,talisti,38,original
quarban,edisted,46,original
commari,crivere,86,new
defasom,scrunne,60,new
rundsop,memsere,109,new
iningla,bengsta,62,new
prensta,dispont,71,new
gremsev,asplati,63,new
mesterf,larshic,51,new
engally,kentsia,117,new
throvic,edisted,111,new
chanywa,systess,118,new
mesterf,locidev,87,new
comorti,agallea,76,new
retsits,betwerv,129,new
edisted,proffic,141,new
defasom,retsits,101,new
screnta,howaymb,132,new
finglam,smadian,116,new
opelese,prompan,135,new
proffic,sersimi,145,new
mesterf,shaptur,84,new
ostallo,maricts,78,new
bomysta,tueredo,127,new
nathess,engally,121,new
messago,dockles,75,new
wessish,larshic,59,new
scrunne,mervirs,55,new
mestead,defasom,107,new
witypro,amatera,136,new
prensta,expisho,112,new
mestead,locidev,110,new
engally,mesects,120,new
micaust,bengsta,69,new
pariono,micaust,66,new
wilysta,scrunne,65,new
angessa,strompa,81,new
thinatu,locidev,114,new
grappor,retsits,139,new
proffic,ostallo,128,new
nathess,throvic,149,new
prensta,commari,102,new
clopect,asplati,79,new
proffin,octeste,133,new
memsere,expisho,104,new
vervide,screnta,115,new
loarlai,articlu,61,new
octeste,throvic,142,new
plareed,proffic,143,new
opelese,vervide,97,new
howaymb,spanoth,144,new
mesimie,howaymb,138,new
prothly,segessa,137,new
screnta,rundsop,122,new
memsere,engally,100,new
strompa,opelese,94,new
subvick,thramon,130,new
grappor,asplati,113,new
quarban,edisted,148,new
mesimie,uranged,64,new
quarban,octeste,131,new
wilysta,retsits,124,new
sersimi,allysti,67,new
uranged,thinatu,88,new
wilysta,persica,56,new
digiday,hignoth,90,new
cortsio,dispont,54,new
tessigg,howaymb,146,new
tueredo,uranged,91,new
nathess,maricts,99,new
throvic,mestead,93,new
bengsta,clopect,72,new
rundsop,afrithe,106,new
chertin,vervide,108,new
persica,mempise,53,new
chertin,compide,103,new
mestead,howaymb,150,new
perecti,expisho,98,new
heashes,webruic,123,new
abysted,asplati,58,new
clopect,amatera,105,new
walthel,throvic,74,new
shaptur,ancessa,92,new
spanoth,quingel,119,new
asplati,dakinge,80,new
mervirs,afrithe,96,new
finglam,retsits,134,new
angessa,vervide,89,new
dakinge,octeste,147,new
articlu,ostallo,73,new
rundsop,segessa,125,new
betwerv,agallea,68,new
thinatu,numersi,77,new
crivere,bomysta,85,new
menclar,mesterf,70,new
ancessa,witypro,140,new
gremsev,prensta,95,new
loarlai,howaymb,126,new
strompa,splenne,83,new
defasom,thramon,57,new
maricts,hignoth,52,new
mervirs,sersimi,82,new
