stringA,stringB,itemNumber,type
lifinta,raddreg,6,original
incleas,sanybon,25,original
sersice,fityrud,43,original
anathly,shouges,5,original
montems,suption,12,original
clester,dolsimp,41,original
ausenus,throdyn,8,original
worinta,togriva,21,original
trinche,advical,36,original
hastems,pachang,34,original
pertice,proundi,33,original
anceste,bollyze,49,original
engstin,filisma,31,original
englita,commedi,26,original
avelian,thregul,13,original
deffent,specity,17,original
throuss,varketa,9,original
nothrog,montsim,11,original
thervil,howinge,3,original
arthrol,moutlem,24,original
weastin,rembrob,38,original
exturea,limanol,16,original
anotain,himumma,46,original
materal,wiligna,30,original
sounano,posiver,18,original
devivar,mestins,32,original
pranomp,arcents,40,original
shoureg,domeave,7,original
suppopp,tatinse,50,original
pervica,slanoth,29,original
groctsi,premser,10,original
suprega,refends,28,original
belysty,sectori,39,original
suprovi,whetesi,45,original
clarral,systina,14,original
becadev,howseri,22,original
morying,anottac,42,original
gramile,vernion,15,original
prousup,tessina,48,original
jusessa,telcout,20,original
servica,pargest,4,original
partify,pritent,37,original
larlize,somersi,23,original
qualrev,meentra,47,original
benervi,fainges,1,original
devervi,dessaga,19,original
forings,strewri,27,original
probble,slannet,44,original
prounds,rousent,35,original
grashin,delpith,2,original
fainges,raddreg,68,new
throuss,shouges,71,new
varketa,anathly,74,new
posiver,clester,111,new
dessaga,thregul,73,new
clester,suprega,113,new
partify,montems,87,new
servica,domeave,57,new
prousup,exturea,138,new
grashin,throuss,61,new
arthrol,partify,107,new
qualrev,incleas,144,new
pachang,arthrol,117,new
posiver,montems,79,new
englita,pervica,94,new
thregul,arthrol,56,new
raddreg,howseri,58,new
tessina,shouges,93,new
dolsimp,montems,120,new
deffent,servica,52,new
bollyze,thervil,123,new
lifinta,forings,67,new
pritent,commedi,96,new
rousent,fityrud,147,new
anottac,pranomp,149,new
anotain,groctsi,114,new
pertice,proundi,109,new
whetesi,sanybon,142,new
tessina,gramile,143,new
devervi,nothrog,69,new
limanol,mestins,85,new
devivar,sersice,122,new
englita,partify,101,new
proundi,strewri,116,new
englita,belysty,112,new
jusessa,sectori,97,new
shouges,somersi,78,new
materal,bollyze,140,new
servica,lifinta,65,new
sectori,limanol,103,new
dessaga,becadev,82,new
exturea,shouges,60,new
becadev,weastin,108,new
servica,incleas,62,new
tessina,sanybon,129,new
groctsi,throuss,80,new
probble,weastin,141,new
arthrol,shoureg,51,new
bollyze,sectori,128,new
incleas,gramile,83,new
bollyze,arthrol,137,new
deffent,probble,98,new
bollyze,sersice,132,new
mestins,belysty,145,new
partify,tatinse,133,new
trinche,proundi,91,new
exturea,suprovi,115,new
incleas,thregul,90,new
becadev,sectori,100,new
moutlem,mestins,102,new
dessaga,grashin,66,new
moutlem,pertice,110,new
premser,moutlem,70,new
grashin,strewri,77,new
premser,groctsi,64,new
suppopp,refends,136,new
premser,bollyze,134,new
slanoth,moutlem,88,new
fityrud,sectori,131,new
raddreg,slannet,92,new
meentra,suprovi,127,new
rembrob,domeave,86,new
prousup,anotain,139,new
wiligna,throuss,89,new
dessaga,montsim,72,new
domeave,partify,84,new
pertice,morying,121,new
limanol,ausenus,54,new
varketa,refends,53,new
delpith,forings,55,new
himumma,sounano,150,new
sersice,morying,126,new
posiver,dessaga,63,new
dessaga,devivar,81,new
rousent,dolsimp,135,new
suprovi,avelian,119,new
howseri,pranomp,118,new
devervi,anceste,124,new
benervi,somersi,59,new
pertice,himumma,148,new
filisma,mestins,105,new
tessina,thregul,95,new
lifinta,benervi,75,new
suppopp,meentra,146,new
pervica,pargest,76,new
ausenus,pranomp,106,new
groctsi,sersice,99,new
throuss,bollyze,125,new
posiver,arcents,104,new
rousent,suppopp,130,new
