stringA,stringB,itemNumber,type
incleas,sanybon,25,original
anathly,shouges,5,original
whetesi,suprovi,45,original
meentra,qualrev,47,original
refends,suprega,28,original
telcout,jusessa,20,original
premser,groctsi,10,original
nothrog,montsim,11,original
sounano,posiver,18,original
engstin,filisma,31,original
trinche,advical,36,original
slannet,probble,44,original
anceste,bollyze,49,original
montems,suption,12,original
vernion,gramile,15,original
somersi,larlize,23,original
hastems,pachang,34,original
deffent,specity,17,original
thervil,howinge,3,original
clester,dolsimp,41,original
sectori,belysty,39,original
sersice,fityrud,43,original
ausenus,throdyn,8,original
tatinse,suppopp,50,original
tessina,prousup,48,original
devivar,mestins,32,original
varketa,throuss,9,original
proundi,pertice,33,original
devervi,dessaga,19,original
limanol,exturea,16,original
pranomp,arcents,40,original
prounds,rousent,35,original
commedi,englita,26,original
raddreg,lifinta,6,original
benervi,fainges,1,original
grashin,delpith,2,original
servica,pargest,4,original
pervica,slanoth,29,original
morying,anottac,42,original
moutlem,arthrol,24,original
rembrob,weastin,38,original
himumma,anotain,46,original
togriva,worinta,21,original
forings,strewri,27,original
becadev,howseri,22,original
thregul,avelian,13,original
clarral,systina,14,original
partify,pritent,37,original
wiligna,materal,30,original
shoureg,domeave,7,original
strewri,forings,88,new
pranomp,clester,147,new
throuss,pranomp,109,new
pervica,mestins,103,new
probble,anathly,91,new
suppopp,fainges,126,new
engstin,pranomp,127,new
anottac,filisma,129,new
fityrud,englita,125,new
slannet,himumma,122,new
limanol,whetesi,118,new
slannet,posiver,95,new
dessaga,fityrud,113,new
shoureg,systina,75,new
pervica,anathly,78,new
groctsi,ausenus,64,new
anathly,devervi,54,new
pertice,prounds,105,new
larlize,strewri,81,new
tessina,proundi,138,new
somersi,pranomp,102,new
servica,pargest,77,new
qualrev,fainges,106,new
throuss,advical,87,new
sanybon,tessina,137,new
meentra,becadev,149,new
devivar,clester,128,new
suprovi,pargest,110,new
fainges,devivar,70,new
ausenus,benervi,62,new
suprovi,tatinse,135,new
sersice,devervi,96,new
suption,weastin,86,new
anceste,sanybon,146,new
montems,groctsi,68,new
throdyn,tessina,101,new
ausenus,thregul,67,new
whetesi,throdyn,116,new
togriva,anotain,111,new
tatinse,benervi,93,new
weastin,fityrud,145,new
raddreg,whetesi,112,new
anotain,morying,123,new
avelian,partify,97,new
arcents,advical,150,new
vernion,grashin,79,new
domeave,gramile,63,new
nothrog,groctsi,60,new
thervil,clarral,58,new
worinta,forings,82,new
ausenus,probble,120,new
clarral,vernion,52,new
servica,pertice,84,new
slanoth,dolsimp,133,new
clarral,hastems,85,new
clester,clarral,98,new
anceste,morying,148,new
jusessa,throuss,66,new
sounano,bollyze,142,new
grashin,tatinse,115,new
trinche,jusessa,119,new
anottac,limanol,114,new
himumma,anottac,144,new
becadev,systina,61,new
himumma,deffent,134,new
probble,rousent,136,new
devervi,fainges,73,new
somersi,clarral,53,new
belysty,vernion,92,new
anottac,prousup,141,new
bollyze,pritent,140,new
belysty,whetesi,130,new
sounano,suppopp,139,new
throdyn,worinta,69,new
pachang,systina,89,new
servica,englita,72,new
posiver,throuss,65,new
premser,montsim,56,new
slannet,pranomp,131,new
dessaga,servica,71,new
advical,incleas,117,new
arthrol,qualrev,132,new
somersi,raddreg,57,new
suppopp,tatinse,121,new
suprovi,sounano,143,new
grashin,sectori,83,new
posiver,deffent,55,new
proundi,incleas,99,new
avelian,suprovi,104,new
throdyn,dessaga,74,new
anottac,groctsi,107,new
jusessa,delpith,59,new
montems,throdyn,51,new
suprovi,telcout,124,new
systina,filisma,90,new
howinge,avelian,76,new
weastin,suprega,100,new
shoureg,anathly,80,new
suprega,sectori,94,new
becadev,rousent,108,new
