stringA,stringB,itemNumber,type
somersi,larlize,23,original
exturea,limanol,16,original
weastin,rembrob,38,original
montems,suption,12,original
anathly,shouges,5,original
meentra,qualrev,47,original
tessina,prousup,48,original
slanoth,pervica,29,original
slannet,probble,44,original
mestins,devivar,32,original
deffent,specity,17,original
arcents,pranomp,40,original
fainges,benervi,1,original
vernion,gramile,15,original
domeave,shoureg,7,original
pritent,partify,37,original
sounano,posiver,18,original
sersice,fityrud,43,original
whetesi,suprovi,45,original
thervil,howinge,3,original
telcout,jusessa,20,original
rousent,prounds,35,original
ausenus,throdyn,8,original
incleas,sanybon,25,original
throuss,varketa,9,original
advical,trinche,36,original
filisma,engstin,31,original
morying,anottac,42,original
groctsi,premser,10,original
forings,strewri,27,original
suppopp,tatinse,50,original
commedi,englita,26,original
grashin,delpith,2,original
belysty,sectori,39,original
becadev,howseri,22,original
pachang,hastems,34,original
montsim,nothrog,11,original
wiligna,materal,30,original
bollyze,anceste,49,original
moutlem,arthrol,24,original
servica,pargest,4,original
dolsimp,clester,41,original
togriva,worinta,21,original
devervi,dessaga,19,original
himumma,anotain,46,original
proundi,pertice,33,original
thregul,avelian,13,original
raddreg,lifinta,6,original
clarral,systina,14,original
suprega,refends,28,original
clarral,sounano,66,new
anottac,pervica,116,new
posiver,delpith,74,new
shoureg,throuss,68,new
dessaga,varketa,54,new
trinche,shouges,88,new
vernion,himumma,132,new
materal,advical,107,new
himumma,systina,140,new
fainges,bollyze,130,new
mestins,devivar,111,new
morying,trinche,137,new
fityrud,ausenus,94,new
pachang,somersi,108,new
varketa,meentra,104,new
incleas,suppopp,135,new
probble,throuss,109,new
strewri,howinge,65,new
slanoth,morying,148,new
trinche,proundi,112,new
worinta,varketa,51,new
dolsimp,domeave,92,new
rousent,prounds,102,new
raddreg,slannet,100,new
meentra,sanybon,128,new
hastems,devervi,87,new
prousup,delpith,126,new
suppopp,ausenus,122,new
morying,telcout,106,new
bollyze,premser,121,new
suprovi,meentra,142,new
weastin,limanol,113,new
montems,suprovi,95,new
jusessa,weastin,99,new
thervil,larlize,56,new
pervica,anotain,144,new
ausenus,servica,73,new
suprovi,clester,139,new
prousup,engstin,149,new
exturea,suption,76,new
throuss,forings,86,new
sounano,prousup,136,new
vernion,benervi,67,new
fityrud,worinta,98,new
clarral,tatinse,125,new
pargest,himumma,118,new
commedi,anottac,120,new
rousent,himumma,143,new
thervil,shoureg,78,new
belysty,premser,114,new
togriva,domeave,53,new
vernion,howinge,61,new
proundi,delpith,89,new
dessaga,montsim,57,new
forings,slannet,127,new
devivar,somersi,103,new
gramile,delpith,64,new
clester,devivar,124,new
domeave,groctsi,80,new
pertice,clarral,90,new
whetesi,sanybon,134,new
weastin,commedi,110,new
fityrud,arthrol,133,new
vernion,thregul,55,new
fainges,devervi,71,new
belysty,englita,115,new
fainges,gramile,58,new
shouges,arthrol,52,new
devivar,incleas,117,new
tessina,grashin,119,new
pargest,devivar,81,new
prousup,ausenus,129,new
sounano,benervi,62,new
groctsi,ausenus,59,new
wiligna,engstin,105,new
arcents,belysty,141,new
morying,rousent,150,new
arthrol,dolsimp,93,new
grashin,arcents,83,new
weastin,montsim,82,new
prounds,pertice,91,new
refends,servica,70,new
rembrob,materal,101,new
suppopp,thervil,138,new
throdyn,telcout,72,new
shouges,anathly,79,new
suprega,fainges,69,new
slanoth,gramile,84,new
filisma,sersice,123,new
montems,gramile,75,new
devervi,delpith,63,new
howseri,pranomp,97,new
pachang,anottac,146,new
dessaga,suppopp,131,new
lifinta,forings,60,new
forings,pertice,96,new
bollyze,pritent,145,new
suprovi,slannet,147,new
ausenus,gramile,77,new
worinta,suprega,85,new
