stringA,stringB,itemNumber,type
lifinta,raddreg,6,original
domeave,shoureg,7,original
howseri,becadev,22,original
sounano,posiver,18,original
sectori,belysty,39,original
clester,dolsimp,41,original
telcout,jusessa,20,original
dessaga,devervi,19,original
slannet,probble,44,original
incleas,sanybon,25,original
anottac,morying,42,original
throuss,varketa,9,original
strewri,forings,27,original
pargest,servica,4,original
worinta,togriva,21,original
hastems,pachang,34,original
somersi,larlize,23,original
montems,suption,12,original
englita,commedi,26,original
anathly,shouges,5,original
premser,groctsi,10,original
anceste,bollyze,49,original
pritent,partify,37,original
rousent,prounds,35,original
nothrog,montsim,11,original
rembrob,weastin,38,original
fityrud,sersice,43,original
qualrev,meentra,47,original
thregul,avelian,13,original
suprega,refends,28,original
howinge,thervil,3,original
specity,deffent,17,original
prousup,tessina,48,original
himumma,anotain,46,original
gramile,vernion,15,original
advical,trinche,36,original
wiligna,materal,30,original
proundi,pertice,33,original
pranomp,arcents,40,original
clarral,systina,14,original
suppopp,tatinse,50,original
benervi,fainges,1,original
throdyn,ausenus,8,original
moutlem,arthrol,24,original
grashin,delpith,2,original
filisma,engstin,31,original
suprovi,whetesi,45,original
limanol,exturea,16,original
pervica,slanoth,29,original
devivar,mestins,32,original
anottac,larlize,105,new
tatinse,suprovi,132,new
somersi,proundi,117,new
clester,suppopp,135,new
sanybon,mestins,116,new
nothrog,gramile,59,new
wiligna,slanoth,115,new
grashin,vernion,76,new
domeave,montsim,70,new
tatinse,benervi,95,new
telcout,thregul,72,new
probble,sersice,142,new
dessaga,groctsi,80,new
himumma,telcout,131,new
prounds,avelian,84,new
fainges,limanol,78,new
ausenus,specity,54,new
limanol,clester,98,new
anathly,prousup,140,new
mestins,commedi,119,new
suprega,dessaga,85,new
fityrud,arthrol,126,new
anottac,devervi,94,new
worinta,clarral,57,new
morying,vernion,114,new
shouges,delpith,53,new
filisma,materal,92,new
strewri,rembrob,101,new
anceste,suppopp,147,new
howinge,montems,67,new
sersice,grashin,86,new
rousent,suppopp,134,new
devervi,pritent,106,new
clester,probble,145,new
commedi,anceste,149,new
filisma,incleas,109,new
fityrud,nothrog,120,new
togriva,delpith,74,new
himumma,sounano,128,new
limanol,pritent,82,new
clarral,hastems,88,new
exturea,specity,71,new
sersice,qualrev,144,new
whetesi,advical,130,new
benervi,pargest,65,new
varketa,anathly,68,new
ausenus,shouges,79,new
limanol,delpith,58,new
moutlem,throuss,63,new
slanoth,belysty,99,new
limanol,sersice,103,new
howinge,engstin,60,new
probble,sectori,124,new
becadev,pritent,111,new
anotain,shoureg,112,new
limanol,premser,64,new
anottac,pervica,104,new
suppopp,anathly,121,new
prousup,delpith,129,new
prounds,arthrol,113,new
bollyze,anathly,143,new
raddreg,systina,73,new
filisma,anceste,138,new
tessina,becadev,139,new
avelian,shouges,62,new
systina,morying,91,new
pervica,whetesi,123,new
anotain,moutlem,148,new
deffent,howinge,52,new
rousent,becadev,110,new
slannet,togriva,100,new
ausenus,posiver,77,new
probble,incleas,133,new
systina,benervi,69,new
anceste,pranomp,137,new
deffent,suppopp,146,new
moutlem,anottac,97,new
jusessa,montems,75,new
meentra,qualrev,141,new
probble,lifinta,93,new
devervi,premser,51,new
dolsimp,pertice,125,new
sounano,pachang,87,new
servica,whetesi,102,new
dessaga,suption,56,new
trinche,bollyze,127,new
partify,incleas,108,new
englita,rembrob,107,new
pranomp,slannet,122,new
anotain,suprovi,136,new
arthrol,qualrev,150,new
larlize,sectori,96,new
throuss,specity,55,new
devivar,ausenus,90,new
fainges,specity,61,new
telcout,pervica,89,new
pertice,posiver,81,new
ausenus,togriva,66,new
suption,weastin,83,new
prounds,hastems,118,new
