stringA,stringB,itemNumber,type
sounano,posiver,18,original
refends,suprega,28,original
weastin,rembrob,38,original
englita,commedi,26,original
incleas,sanybon,25,original
anathly,shouges,5,original
rousent,prounds,35,original
worinta,togriva,21,original
whetesi,suprovi,45,original
throuss,varketa,9,original
sersice,fityrud,43,original
dessaga,devervi,19,original
domeave,shoureg,7,original
somersi,larlize,23,original
pargest,servica,4,original
premser,groctsi,10,original
ausenus,throdyn,8,original
mestins,devivar,32,original
engstin,filisma,31,original
arthrol,moutlem,24,original
exturea,limanol,16,original
montems,suption,12,original
slanoth,pervica,29,original
materal,wiligna,30,original
systina,clarral,14,original
partify,pritent,37,original
bollyze,anceste,49,original
proundi,pertice,33,original
suppopp,tatinse,50,original
belysty,sectori,39,original
himumma,anotain,46,original
pachang,hastems,34,original
grashin,delpith,2,original
forings,strewri,27,original
dolsimp,clester,41,original
montsim,nothrog,11,original
qualrev,meentra,47,original
morying,anottac,42,original
prousup,tessina,48,original
probble,slannet,44,original
jusessa,telcout,20,original
thregul,avelian,13,original
benervi,fainges,1,original
pranomp,arcents,40,original
howinge,thervil,3,original
becadev,howseri,22,original
gramile,vernion,15,original
raddreg,lifinta,6,original
advical,trinche,36,original
specity,deffent,17,original
whetesi,groctsi,107,new
domeave,jusessa,53,new
premser,groctsi,64,new
refends,suppopp,121,new
domeave,filisma,84,new
weastin,jusessa,106,new
exturea,suprovi,120,new
sounano,montsim,61,new
premser,wiligna,87,new
pertice,partify,99,new
tatinse,thregul,135,new
engstin,advical,104,new
rousent,togriva,97,new
somersi,montsim,78,new
anceste,benervi,101,new
worinta,wiligna,81,new
lifinta,throdyn,76,new
anottac,pranomp,144,new
tessina,limanol,148,new
anathly,jusessa,77,new
somersi,groctsi,58,new
anottac,himumma,126,new
tessina,shoureg,117,new
howseri,throdyn,59,new
avelian,becadev,73,new
somersi,rembrob,98,new
montems,raddreg,71,new
nothrog,bollyze,128,new
pargest,throdyn,68,new
thervil,clarral,62,new
tessina,jusessa,143,new
sounano,larlize,88,new
meentra,groctsi,113,new
anottac,raddreg,85,new
mestins,sanybon,105,new
telcout,suprovi,149,new
whetesi,clarral,102,new
incleas,groctsi,72,new
premser,togriva,51,new
arcents,advical,132,new
arthrol,partify,95,new
trinche,devivar,93,new
arcents,commedi,103,new
anotain,gramile,118,new
materal,dolsimp,138,new
vernion,gramile,60,new
thervil,suppopp,129,new
throuss,commedi,80,new
pritent,sanybon,100,new
deffent,dolsimp,94,new
howinge,delpith,66,new
larlize,dessaga,90,new
posiver,sectori,108,new
pranomp,vernion,114,new
becadev,pertice,111,new
bollyze,pargest,133,new
raddreg,thervil,74,new
moutlem,pargest,52,new
pervica,refends,112,new
suption,arthrol,75,new
prousup,ausenus,137,new
throdyn,englita,57,new
himumma,clester,146,new
proundi,anottac,145,new
pachang,domeave,82,new
probble,materal,150,new
becadev,tessina,122,new
suppopp,pritent,147,new
jusessa,vernion,63,new
rembrob,incleas,115,new
pachang,slannet,125,new
morying,rousent,123,new
groctsi,englita,56,new
himumma,slannet,142,new
partify,anceste,141,new
posiver,pritent,91,new
shouges,somersi,67,new
jusessa,materal,83,new
forings,pertice,109,new
becadev,clester,116,new
suppopp,arthrol,131,new
pervica,slannet,134,new
montsim,thervil,79,new
thregul,anceste,140,new
belysty,worinta,110,new
thregul,anathly,54,new
pranomp,englita,119,new
suppopp,engstin,136,new
partify,pritent,124,new
sanybon,rousent,92,new
commedi,incleas,86,new
jusessa,lifinta,65,new
pachang,sersice,127,new
larlize,strewri,89,new
limanol,pargest,70,new
bollyze,clester,130,new
proundi,engstin,96,new
togriva,thervil,69,new
pachang,anotain,139,new
devervi,ausenus,55,new
