stringA,stringB,itemNumber,type
tessina,prousup,48,original
trinche,advical,36,original
strewri,forings,27,original
sounano,posiver,18,original
slannet,probble,44,original
telcout,jusessa,20,original
slanoth,pervica,29,original
thervil,howinge,3,original
weastin,rembrob,38,original
arcents,pranomp,40,original
whetesi,suprovi,45,original
pritent,partify,37,original
anceste,bollyze,49,original
hastems,pachang,34,original
refends,suprega,28,original
exturea,limanol,16,original
nothrog,montsim,11,original
montems,suption,12,original
rousent,prounds,35,original
arthrol,moutlem,24,original
meentra,qualrev,47,original
engstin,filisma,31,original
lifinta,raddreg,6,original
domeave,shoureg,7,original
anathly,shouges,5,original
devervi,dessaga,19,original
clarral,systina,14,original
devivar,mestins,32,original
sanybon,incleas,25,original
groctsi,premser,10,original
proundi,pertice,33,original
benervi,fainges,1,original
gramile,vernion,15,original
varketa,throuss,9,original
grashin,delpith,2,original
himumma,anotain,46,original
larlize,somersi,23,original
commedi,englita,26,original
thregul,avelian,13,original
dolsimp,clester,41,original
suppopp,tatinse,50,original
specity,deffent,17,original
fityrud,sersice,43,original
morying,anottac,42,original
becadev,howseri,22,original
wiligna,materal,30,original
togriva,worinta,21,original
throdyn,ausenus,8,original
servica,pargest,4,original
belysty,sectori,39,original
pranomp,avelian,104,new
pervica,trinche,92,new
groctsi,worinta,59,new
meentra,forings,148,new
specity,dessaga,76,new
arthrol,specity,84,new
arcents,filisma,102,new
slanoth,rembrob,118,new
anceste,morying,131,new
mestins,wiligna,97,new
telcout,partify,106,new
sounano,prousup,139,new
dolsimp,tatinse,135,new
somersi,montsim,62,new
thregul,tessina,113,new
exturea,shoureg,71,new
pachang,pritent,120,new
grashin,dessaga,57,new
vernion,pervica,89,new
lifinta,gramile,58,new
pervica,materal,109,new
prounds,deffent,90,new
devervi,somersi,87,new
sounano,raddreg,79,new
englita,prounds,119,new
whetesi,sanybon,132,new
probble,slannet,136,new
suption,montems,55,new
dessaga,bollyze,125,new
advical,arcents,130,new
strewri,bollyze,143,new
trinche,fityrud,149,new
incleas,prousup,123,new
arcents,pranomp,129,new
sounano,prounds,117,new
howinge,sounano,70,new
devervi,sersice,98,new
servica,deffent,61,new
suption,anathly,63,new
filisma,thervil,56,new
suppopp,delpith,126,new
specity,slannet,96,new
tatinse,prousup,137,new
materal,howinge,52,new
suption,worinta,54,new
meentra,throdyn,115,new
sanybon,arcents,99,new
sounano,throdyn,60,new
prounds,strewri,105,new
clarral,throuss,67,new
filisma,rousent,93,new
fainges,suption,74,new
exturea,proundi,82,new
pervica,pertice,101,new
larlize,rousent,103,new
suprega,throuss,83,new
sersice,posiver,108,new
whetesi,fityrud,138,new
qualrev,clester,133,new
partify,pertice,100,new
meentra,prounds,147,new
incleas,advical,111,new
engstin,pranomp,124,new
tessina,suprovi,150,new
vernion,specity,51,new
anceste,suprovi,121,new
bollyze,slanoth,142,new
commedi,englita,86,new
howinge,dessaga,77,new
clester,prousup,140,new
sanybon,delpith,65,new
varketa,trinche,81,new
exturea,qualrev,144,new
anottac,rembrob,146,new
lifinta,qualrev,114,new
shoureg,systina,80,new
sanybon,throuss,75,new
suption,strewri,88,new
throdyn,incleas,68,new
proundi,howseri,116,new
weastin,qualrev,145,new
materal,proundi,91,new
avelian,larlize,72,new
systina,morying,95,new
suprega,pertice,112,new
whetesi,devervi,94,new
raddreg,dessaga,69,new
larlize,delpith,53,new
weastin,probble,141,new
thervil,pranomp,85,new
pertice,dolsimp,127,new
servica,worinta,64,new
clarral,anotain,110,new
systina,benervi,73,new
avelian,montsim,66,new
dolsimp,nothrog,107,new
weastin,partify,134,new
devivar,sersice,128,new
montsim,ausenus,78,new
himumma,howseri,122,new
