stringA,stringB,itemNumber,type
sersice,fityrud,43,original
arthrol,moutlem,24,original
refends,suprega,28,original
materal,wiligna,30,original
englita,commedi,26,original
deffent,specity,17,original
throuss,varketa,9,original
clester,dolsimp,41,original
lifinta,raddreg,6,original
sounano,posiver,18,original
weastin,rembrob,38,original
arcents,pranomp,40,original
vernion,gramile,15,original
incleas,sanybon,25,original
slanoth,pervica,29,original
howseri,becadev,22,original
exturea,limanol,16,original
tessina,prousup,48,original
trinche,advical,36,original
engstin,filisma,31,original
nothrog,montsim,11,original
worinta,togriva,21,original
pargest,servica,4,original
montems,suption,12,original
anceste,bollyze,49,original
devervi,dessaga,19,original
benervi,fainges,1,original
pachang,hastems,34,original
partify,pritent,37,original
devivar,mestins,32,original
grashin,delpith,2,original
clarral,systina,14,original
larlize,somersi,23,original
groctsi,premser,10,original
thregul,avelian,13,original
howinge,thervil,3,original
proundi,pertice,33,original
prounds,rousent,35,original
jusessa,telcout,20,original
forings,strewri,27,original
himumma,anotain,46,original
shoureg,domeave,7,original
belysty,sectori,39,original
morying,anottac,42,original
shouges,anathly,5,original
suprovi,whetesi,45,original
suppopp,tatinse,50,original
throdyn,ausenus,8,original
qualrev,meentra,47,original
probble,slannet,44,original
sectori,limanol,115,new
togriva,incleas,89,new
tatinse,becadev,125,new
sanybon,pertice,93,new
dessaga,shoureg,52,new
groctsi,delpith,68,new
qualrev,tatinse,122,new
prousup,howseri,146,new
devervi,domeave,59,new
clester,togriva,111,new
pertice,grashin,71,new
clester,suprovi,135,new
thregul,tatinse,149,new
fityrud,systina,92,new
systina,groctsi,75,new
suprovi,anathly,98,new
proundi,hastems,113,new
systina,gramile,79,new
fainges,bollyze,132,new
incleas,suption,57,new
pargest,morying,97,new
probble,whetesi,123,new
engstin,clarral,81,new
incleas,montsim,65,new
lifinta,sanybon,72,new
anceste,togriva,140,new
belysty,anathly,85,new
thervil,varketa,69,new
refends,shouges,53,new
mestins,bollyze,145,new
tessina,proundi,141,new
posiver,tessina,133,new
slannet,pachang,124,new
suprovi,domeave,108,new
rousent,qualrev,136,new
prounds,sersice,142,new
shoureg,arthrol,54,new
hastems,larlize,99,new
suption,deffent,67,new
vernion,posiver,66,new
howinge,thervil,76,new
arcents,rembrob,138,new
probble,systina,114,new
domeave,thregul,73,new
prounds,weastin,130,new
proundi,exturea,88,new
tatinse,moutlem,129,new
fityrud,slannet,148,new
slanoth,grashin,80,new
benervi,clester,84,new
mestins,suprovi,131,new
strewri,pervica,112,new
moutlem,engstin,116,new
forings,weastin,94,new
incleas,partify,91,new
belysty,somersi,119,new
himumma,trinche,147,new
englita,thregul,90,new
dolsimp,vernion,102,new
fityrud,deffent,101,new
wiligna,trinche,110,new
tatinse,varketa,126,new
prousup,sectori,121,new
proundi,trinche,100,new
anceste,montsim,143,new
proundi,pertice,104,new
advical,mestins,105,new
devervi,trinche,109,new
materal,thregul,87,new
worinta,benervi,61,new
rousent,forings,96,new
dessaga,suprovi,128,new
pachang,englita,107,new
pritent,forings,120,new
anathly,limanol,51,new
filisma,clester,117,new
fityrud,arcents,127,new
telcout,throdyn,62,new
groctsi,fainges,78,new
trinche,prounds,103,new
grashin,engstin,77,new
howseri,wiligna,83,new
materal,morying,150,new
deffent,devervi,63,new
howinge,clester,82,new
rembrob,sectori,134,new
whetesi,suppopp,137,new
specity,throuss,55,new
thregul,sounano,64,new
anottac,clarral,95,new
jusessa,lifinta,56,new
arcents,jusessa,106,new
himumma,anceste,144,new
filisma,anathly,86,new
meentra,larlize,139,new
grashin,throuss,74,new
fityrud,vernion,118,new
exturea,jusessa,58,new
benervi,systina,60,new
vernion,benervi,70,new
