stringA,stringB,itemNumber,type
incleas,sanybon,25,original
telcout,jusessa,20,original
lifinta,raddreg,6,original
slannet,probble,44,original
arthrol,moutlem,24,original
materal,wiligna,30,original
anottac,morying,42,original
pritent,partify,37,original
englita,commedi,26,original
fainges,benervi,1,original
sectori,belysty,39,original
avelian,thregul,13,original
clester,dolsimp,41,original
dessaga,devervi,19,original
anotain,himumma,46,original
howseri,becadev,22,original
pertice,proundi,33,original
weastin,rembrob,38,original
meentra,qualrev,47,original
arcents,pranomp,40,original
refends,suprega,28,original
slanoth,pervica,29,original
trinche,advical,36,original
somersi,larlize,23,original
anathly,shouges,5,original
bollyze,anceste,49,original
devivar,mestins,32,original
varketa,throuss,9,original
clarral,systina,14,original
shoureg,domeave,7,original
specity,deffent,17,original
filisma,engstin,31,original
groctsi,premser,10,original
fityrud,sersice,43,original
throdyn,ausenus,8,original
servica,pargest,4,original
limanol,exturea,16,original
forings,strewri,27,original
posiver,sounano,18,original
pachang,hastems,34,original
suppopp,tatinse,50,original
suption,montems,12,original
gramile,vernion,15,original
suprovi,whetesi,45,original
grashin,delpith,2,original
togriva,worinta,21,original
prounds,rousent,35,original
montsim,nothrog,11,original
prousup,tessina,48,original
howinge,thervil,3,original
anottac,varketa,84,new
groctsi,vernion,79,new
varketa,incleas,62,new
anceste,servica,95,new
tessina,gramile,139,new
delpith,moutlem,55,new
anceste,clarral,132,new
grashin,weastin,88,new
varketa,deffent,77,new
whetesi,belysty,124,new
groctsi,meentra,104,new
thervil,posiver,74,new
limanol,whetesi,119,new
pertice,qualrev,130,new
belysty,pertice,127,new
qualrev,weastin,138,new
forings,rousent,120,new
howseri,benervi,68,new
telcout,prounds,92,new
clarral,hastems,82,new
limanol,weastin,105,new
tatinse,throdyn,137,new
pertice,larlize,93,new
sectori,shoureg,89,new
fityrud,nothrog,96,new
mestins,suprega,100,new
englita,bollyze,121,new
ausenus,shouges,70,new
benervi,anathly,54,new
suprovi,ausenus,108,new
qualrev,arcents,131,new
lifinta,belysty,83,new
shouges,exturea,80,new
anceste,wiligna,140,new
devervi,anceste,123,new
incleas,morying,106,new
groctsi,strewri,58,new
avelian,morying,97,new
fainges,varketa,73,new
prousup,engstin,149,new
togriva,nothrog,52,new
somersi,filisma,90,new
devervi,exturea,78,new
advical,tatinse,128,new
suprega,nothrog,85,new
arthrol,throdyn,69,new
anottac,moutlem,107,new
moutlem,sersice,111,new
meentra,limanol,113,new
fainges,benervi,63,new
sectori,devivar,103,new
gramile,montems,61,new
probble,domeave,115,new
benervi,dessaga,56,new
probble,systina,99,new
larlize,mestins,116,new
lifinta,servica,59,new
nothrog,morying,110,new
himumma,avelian,126,new
clester,commedi,102,new
pranomp,rousent,147,new
thregul,materal,87,new
larlize,somersi,81,new
telcout,rembrob,101,new
sersice,qualrev,141,new
togriva,deffent,86,new
domeave,specity,66,new
probble,worinta,134,new
arcents,forings,98,new
suppopp,mestins,150,new
tessina,suppopp,143,new
engstin,forings,109,new
sounano,shouges,76,new
devivar,tatinse,133,new
premser,fityrud,112,new
himumma,vernion,136,new
dessaga,howinge,67,new
belysty,mestins,122,new
deffent,suppopp,148,new
limanol,nothrog,65,new
becadev,rousent,91,new
gramile,deffent,57,new
morying,tessina,144,new
suppopp,strewri,142,new
throuss,himumma,118,new
sectori,proundi,146,new
togriva,avelian,71,new
materal,forings,94,new
delpith,howinge,75,new
dessaga,prounds,117,new
premser,larlize,53,new
arthrol,varketa,72,new
tatinse,howinge,129,new
jusessa,meentra,145,new
anotain,clarral,114,new
servica,sounano,51,new
fainges,limanol,60,new
wiligna,anotain,135,new
filisma,thervil,64,new
suprega,slannet,125,new
