stringA,stringB,itemNumber,type
hastems,pachang,34,original
nothrog,montsim,11,original
throuss,varketa,9,original
howseri,becadev,22,original
lifinta,raddreg,6,original
somersi,larlize,23,original
tatinse,suppopp,50,original
delpith,grashin,2,original
clester,dolsimp,41,original
anotain,himumma,46,original
avelian,thregul,13,original
strewri,forings,27,original
whetesi,suprovi,45,original
ausenus,throdyn,8,original
arthrol,moutlem,24,original
pertice,proundi,33,original
premser,groctsi,10,original
englita,commedi,26,original
anceste,bollyze,49,original
montems,suption,12,original
anathly,shouges,5,original
deffent,specity,17,original
tessina,prousup,48,original
worinta,togriva,21,original
sounano,posiver,18,original
devervi,dessaga,19,original
clarral,systina,14,original
belysty,sectori,39,original
limanol,exturea,16,original
jusessa,telcout,20,original
rembrob,weastin,38,original
sanybon,incleas,25,original
servica,pargest,4,original
probble,slannet,44,original
fityrud,sersice,43,original
gramile,vernion,15,original
devivar,mestins,32,original
filisma,engstin,31,original
prounds,rousent,35,original
qualrev,meentra,47,original
pranomp,arcents,40,original
morying,anottac,42,original
benervi,fainges,1,original
partify,pritent,37,original
suprega,refends,28,original
shoureg,domeave,7,original
wiligna,materal,30,original
pervica,slanoth,29,original
advical,trinche,36,original
howinge,thervil,3,original
weastin,jusessa,107,new
pertice,varketa,82,new
exturea,thregul,67,new
pertice,forings,112,new
rembrob,pertice,142,new
arcents,limanol,110,new
ausenus,montsim,65,new
suprovi,clester,135,new
somersi,varketa,58,new
hastems,suppopp,130,new
becadev,mestins,83,new
meentra,forings,127,new
mestins,larlize,116,new
prousup,tessina,123,new
suprega,throuss,81,new
strewri,rembrob,92,new
fityrud,vernion,118,new
bollyze,worinta,138,new
deffent,posiver,77,new
pachang,anotain,146,new
lifinta,himumma,101,new
pervica,telcout,88,new
telcout,varketa,78,new
materal,bollyze,144,new
suption,whetesi,100,new
strewri,servica,79,new
specity,tessina,121,new
systina,shouges,76,new
rembrob,avelian,117,new
pargest,groctsi,60,new
pritent,qualrev,145,new
exturea,bollyze,140,new
commedi,tessina,149,new
sectori,becadev,96,new
throuss,commedi,51,new
thervil,prounds,89,new
sanybon,vernion,90,new
moutlem,montems,73,new
pranomp,refends,106,new
benervi,pertice,59,new
varketa,anceste,147,new
groctsi,tessina,105,new
slannet,qualrev,134,new
domeave,sanybon,70,new
qualrev,vernion,132,new
dolsimp,incleas,99,new
probble,throuss,93,new
shouges,refends,56,new
hastems,forings,98,new
sanybon,nothrog,52,new
sectori,limanol,115,new
dolsimp,exturea,94,new
delpith,thregul,80,new
tatinse,gramile,129,new
engstin,shouges,72,new
ausenus,himumma,103,new
englita,shouges,74,new
slanoth,howinge,69,new
probble,mestins,122,new
suppopp,avelian,124,new
prousup,ausenus,133,new
telcout,himumma,131,new
arthrol,forings,84,new
probble,meentra,141,new
clarral,weastin,87,new
varketa,thervil,68,new
specity,slannet,91,new
arcents,prousup,125,new
strewri,pachang,102,new
jusessa,sersice,109,new
servica,fainges,63,new
advical,refends,120,new
nothrog,montsim,57,new
tessina,moutlem,137,new
hastems,larlize,108,new
probble,lifinta,95,new
grashin,anotain,111,new
shouges,tessina,113,new
suption,anathly,66,new
fainges,shouges,75,new
larlize,tessina,136,new
specity,premser,64,new
sanybon,lifinta,62,new
qualrev,pertice,126,new
togriva,vernion,71,new
domeave,moutlem,55,new
telcout,probble,150,new
clarral,anotain,119,new
refends,forings,114,new
lifinta,montsim,53,new
prousup,nothrog,139,new
devivar,pertice,104,new
dolsimp,vernion,97,new
weastin,advical,148,new
slannet,rembrob,143,new
howinge,sectori,86,new
clarral,nothrog,54,new
fainges,pervica,61,new
whetesi,devivar,128,new
fainges,pachang,85,new
