stringA,stringB,itemNumber,type
mestead,grappor,43,original
opelese,quingel,45,original
nathess,proffic,47,original
memsere,currimi,37,original
mesterf,expisho,26,original
cortsio,gremsev,24,original
ostallo,micaust,22,original
plareed,throvic,20,original
thramon,shaptur,17,original
octeste,subvick,50,original
wessish,betwerv,18,original
loarlai,articlu,14,original
messago,numersi,3,original
kentsia,locidev,27,original
hignoth,mempise,9,original
heashes,supplic,49,original
mesimie,dakinge,23,original
smadian,dispont,2,original
relysta,vervide,19,original
prensta,chanywa,32,original
crivere,uranged,12,original
segessa,webruic,41,original
persica,larshic,6,original
mesects,rundsop,35,original
sersimi,mervirs,21,original
quarban,edisted,46,original
compide,sertsim,29,original
allopti,walthel,10,original
prothly,afrithe,34,original
engally,splenne,28,original
witypro,talisti,38,original
prompan,screnta,40,original
digiday,ancessa,39,original
commari,thinatu,30,original
dockles,angessa,31,original
wilysta,systess,25,original
defasom,forsith,8,original
menclar,scrunne,5,original
iningla,asplati,7,original
maricts,bengsta,4,original
allysti,spanoth,15,original
disingu,perecti,33,original
proffin,tueredo,42,original
strompa,agallea,13,original
howaymb,retsits,48,original
finglam,amatera,44,original
bomysta,chertin,36,original
clopect,caltsio,16,original
abysted,pariono,11,original
comorti,tessigg,1,original
vervide,edisted,104,new
articlu,afrithe,86,new
menclar,cortsio,64,new
octeste,dakinge,135,new
compide,prensta,95,new
kentsia,prothly,106,new
grappor,sersimi,91,new
screnta,gremsev,113,new
thinatu,disingu,117,new
howaymb,wessish,132,new
mestead,mervirs,92,new
bomysta,angessa,120,new
amatera,webruic,138,new
splenne,mempise,51,new
amatera,strompa,119,new
subvick,pariono,145,new
perecti,proffic,136,new
mempise,prensta,81,new
expisho,kentsia,85,new
witypro,crivere,102,new
scrunne,supplic,146,new
mervirs,mesterf,89,new
ancessa,disingu,101,new
wilysta,smadian,75,new
persica,vervide,77,new
thramon,dockles,88,new
rundsop,amatera,150,new
nathess,currimi,130,new
relysta,abysted,79,new
larshic,walthel,65,new
smadian,allopti,56,new
proffic,nathess,143,new
mempise,walthel,58,new
nathess,digiday,125,new
thramon,clopect,78,new
finglam,pariono,109,new
smadian,menclar,80,new
afrithe,comorti,63,new
proffin,systess,105,new
thinatu,dockles,111,new
mesimie,rundsop,94,new
finglam,forsith,96,new
quingel,chertin,121,new
proffic,talisti,149,new
ancessa,prothly,139,new
supplic,messago,122,new
iningla,asplati,59,new
compide,heashes,141,new
sersimi,comorti,53,new
thinatu,allysti,90,new
comorti,thinatu,76,new
articlu,bengsta,70,new
forsith,maricts,73,new
mesimie,dispont,57,new
disingu,sertsim,97,new
talisti,wilysta,99,new
quingel,persica,114,new
thinatu,subvick,140,new
quarban,amatera,134,new
pariono,mempise,72,new
tessigg,howaymb,123,new
crivere,supplic,124,new
wessish,clopect,60,new
betwerv,retsits,129,new
wessish,webruic,118,new
chanywa,wessish,83,new
walthel,prompan,103,new
allopti,afrithe,87,new
clopect,loarlai,62,new
sertsim,quarban,137,new
bomysta,afrithe,116,new
relysta,bomysta,93,new
maricts,talisti,84,new
caltsio,mempise,52,new
supplic,ostallo,142,new
maricts,prensta,71,new
ancessa,shaptur,107,new
abysted,ostallo,66,new
ostallo,grappor,115,new
messago,engally,54,new
octeste,supplic,148,new
supplic,hignoth,144,new
systess,prothly,100,new
sertsim,supplic,128,new
quingel,scrunne,110,new
comorti,octeste,112,new
cortsio,prompan,98,new
spanoth,allysti,55,new
defasom,scrunne,68,new
prompan,tessigg,82,new
spanoth,clopect,74,new
maricts,messago,67,new
allysti,heashes,127,new
spanoth,dispont,69,new
howaymb,afrithe,131,new
expisho,talisti,108,new
memsere,howaymb,147,new
abysted,heashes,133,new
talisti,subvick,126,new
expisho,bengsta,61,new
