stringA,stringB,itemNumber,type
scrunne,menclar,5,original
mesimie,dakinge,23,original
bengsta,maricts,4,original
angessa,dockles,31,original
afrithe,prothly,34,original
memsere,currimi,37,original
smadian,dispont,2,original
caltsio,clopect,16,original
walthel,allopti,10,original
octeste,subvick,50,original
perecti,disingu,33,original
heashes,supplic,49,original
tessigg,comorti,1,original
spanoth,allysti,15,original
talisti,witypro,38,original
chertin,bomysta,36,original
hignoth,mempise,9,original
wessish,betwerv,18,original
kentsia,locidev,27,original
cortsio,gremsev,24,original
thinatu,commari,30,original
loarlai,articlu,14,original
agallea,strompa,13,original
segessa,webruic,41,original
mesterf,expisho,26,original
mervirs,sersimi,21,original
iningla,asplati,7,original
finglam,amatera,44,original
quingel,opelese,45,original
digiday,ancessa,39,original
rundsop,mesects,35,original
micaust,ostallo,22,original
uranged,crivere,12,original
throvic,plareed,20,original
wilysta,systess,25,original
vervide,relysta,19,original
howaymb,retsits,48,original
abysted,pariono,11,original
engally,splenne,28,original
proffic,nathess,47,original
grappor,mestead,43,original
numersi,messago,3,original
compide,sertsim,29,original
larshic,persica,6,original
prompan,screnta,40,original
defasom,forsith,8,original
shaptur,thramon,17,original
chanywa,prensta,32,original
quarban,edisted,46,original
proffin,tueredo,42,original
caltsio,proffic,142,new
quarban,angessa,148,new
octeste,disingu,150,new
smadian,locidev,74,new
allopti,hignoth,64,new
cortsio,dockles,112,new
subvick,segessa,124,new
sersimi,iningla,59,new
prensta,chanywa,91,new
strompa,sersimi,72,new
dockles,pariono,88,new
larshic,smadian,77,new
pariono,proffin,104,new
quingel,perecti,125,new
relysta,uranged,70,new
disingu,splenne,110,new
larshic,edisted,119,new
forsith,prompan,100,new
clopect,crivere,63,new
rundsop,mesimie,94,new
articlu,screnta,117,new
nathess,grappor,139,new
agallea,dakinge,58,new
octeste,uranged,136,new
hignoth,gremsev,61,new
throvic,octeste,140,new
tueredo,wilysta,109,new
quingel,ancessa,138,new
allopti,nathess,99,new
quarban,hignoth,93,new
segessa,dockles,129,new
compide,afrithe,102,new
spanoth,betwerv,69,new
angessa,grappor,126,new
ostallo,rundsop,92,new
relysta,quingel,147,new
spanoth,subvick,141,new
mestead,quarban,132,new
mervirs,talisti,111,new
quingel,cortsio,137,new
hignoth,uranged,75,new
tessigg,iningla,62,new
mesimie,larshic,68,new
forsith,defasom,53,new
crivere,digiday,115,new
finglam,walthel,118,new
prompan,splenne,101,new
ancessa,maricts,84,new
quingel,walthel,103,new
nathess,strompa,114,new
amatera,howaymb,134,new
opelese,disingu,135,new
subvick,prensta,121,new
menclar,plareed,67,new
gremsev,nathess,143,new
engally,wessish,89,new
currimi,bengsta,85,new
commari,amatera,144,new
kentsia,dispont,71,new
rundsop,prensta,113,new
messago,mempise,73,new
larshic,thinatu,57,new
comorti,splenne,54,new
bomysta,afrithe,106,new
dispont,agallea,65,new
dakinge,tessigg,66,new
tessigg,strompa,76,new
prompan,tueredo,122,new
cortsio,shaptur,82,new
shaptur,amatera,116,new
quingel,bengsta,120,new
octeste,supplic,130,new
larshic,cortsio,79,new
strompa,segessa,95,new
menclar,mestead,81,new
quingel,memsere,145,new
quarban,perecti,146,new
prothly,systess,96,new
thinatu,supplic,123,new
smadian,vervide,78,new
opelese,iningla,108,new
dakinge,pariono,80,new
mesimie,subvick,149,new
dakinge,perecti,107,new
tessigg,dispont,60,new
mesterf,comorti,52,new
micaust,spanoth,90,new
supplic,screnta,127,new
angessa,numersi,56,new
comorti,heashes,98,new
nathess,finglam,131,new
thinatu,articlu,83,new
forsith,allopti,55,new
mesects,grappor,133,new
angessa,chanywa,105,new
thinatu,grappor,128,new
compide,forsith,87,new
caltsio,webruic,97,new
scrunne,allysti,51,new
strompa,prensta,86,new
