stringA,stringB,itemNumber,type
hignoth,mempise,9,original
cortsio,gremsev,24,original
mesects,rundsop,35,original
perecti,disingu,33,original
caltsio,clopect,16,original
opelese,quingel,45,original
mesterf,expisho,26,original
segessa,webruic,41,original
pariono,abysted,11,original
thinatu,commari,30,original
forsith,defasom,8,original
tueredo,proffin,42,original
relysta,vervide,19,original
tessigg,comorti,1,original
kentsia,locidev,27,original
persica,larshic,6,original
crivere,uranged,12,original
spanoth,allysti,15,original
sertsim,compide,29,original
mestead,grappor,43,original
ostallo,micaust,22,original
screnta,prompan,40,original
afrithe,prothly,34,original
prensta,chanywa,32,original
talisti,witypro,38,original
finglam,amatera,44,original
iningla,asplati,7,original
subvick,octeste,50,original
engally,splenne,28,original
dispont,smadian,2,original
howaymb,retsits,48,original
currimi,memsere,37,original
dockles,angessa,31,original
supplic,heashes,49,original
articlu,loarlai,14,original
dakinge,mesimie,23,original
mervirs,sersimi,21,original
proffic,nathess,47,original
throvic,plareed,20,original
numersi,messago,3,original
quarban,edisted,46,original
wilysta,systess,25,original
maricts,bengsta,4,original
bomysta,chertin,36,original
allopti,walthel,10,original
digiday,ancessa,39,original
betwerv,wessish,18,original
menclar,scrunne,5,original
shaptur,thramon,17,original
strompa,agallea,13,original
betwerv,thramon,72,new
webruic,screnta,140,new
numersi,sertsim,56,new
defasom,mestead,114,new
pariono,micaust,58,new
memsere,allopti,82,new
octeste,strompa,141,new
allysti,sersimi,62,new
thinatu,larshic,74,new
edisted,defasom,112,new
loarlai,digiday,100,new
tessigg,numersi,76,new
sertsim,howaymb,136,new
allysti,wessish,69,new
mesects,proffic,138,new
maricts,edisted,106,new
webruic,sersimi,107,new
menclar,heashes,95,new
disingu,amatera,146,new
agallea,larshic,55,new
proffin,edisted,131,new
bengsta,shaptur,64,new
mesimie,witypro,96,new
grappor,splenne,133,new
prompan,bengsta,88,new
loarlai,throvic,60,new
edisted,grappor,144,new
nathess,compide,149,new
shaptur,nathess,104,new
ostallo,chanywa,109,new
compide,crivere,87,new
allopti,splenne,84,new
caltsio,abysted,77,new
subvick,hignoth,137,new
mesimie,articlu,80,new
messago,maricts,53,new
edisted,allopti,116,new
heashes,compide,134,new
tessigg,subvick,124,new
cortsio,uranged,63,new
walthel,expisho,75,new
comorti,forsith,65,new
scrunne,allopti,66,new
webruic,cortsio,97,new
caltsio,commari,85,new
throvic,pariono,73,new
messago,wilysta,67,new
micaust,nathess,150,new
disingu,cortsio,119,new
subvick,mesimie,135,new
shaptur,mesects,90,new
forsith,grappor,120,new
thramon,witypro,101,new
ancessa,howaymb,128,new
chertin,engally,117,new
sertsim,expisho,103,new
segessa,larshic,81,new
screnta,howaymb,121,new
agallea,mempise,68,new
uranged,hignoth,57,new
supplic,mesterf,130,new
opelese,currimi,125,new
pariono,iningla,54,new
commari,chertin,98,new
memsere,howaymb,147,new
prompan,retsits,129,new
opelese,finglam,123,new
quingel,wessish,143,new
engally,kentsia,111,new
heashes,engally,145,new
kentsia,prothly,91,new
relysta,quarban,127,new
clopect,sersimi,51,new
witypro,mesects,132,new
iningla,caltsio,71,new
dakinge,kentsia,86,new
howaymb,segessa,126,new
loarlai,grappor,118,new
persica,larshic,78,new
amatera,commari,139,new
octeste,comorti,102,new
compide,perecti,93,new
proffin,relysta,92,new
proffic,retsits,148,new
splenne,iningla,52,new
afrithe,locidev,113,new
wessish,uranged,79,new
proffic,thramon,142,new
bomysta,mesects,99,new
micaust,memsere,94,new
witypro,sertsim,115,new
prothly,cortsio,108,new
iningla,segessa,89,new
menclar,asplati,59,new
forsith,wilysta,61,new
grappor,screnta,122,new
larshic,retsits,105,new
chanywa,cortsio,110,new
mempise,hignoth,70,new
dakinge,sersimi,83,new
