stringA,stringB,itemNumber,type
kentsia,locidev,27,original
walthel,allopti,10,original
messago,numersi,3,original
bengsta,maricts,4,original
caltsio,clopect,16,original
talisti,witypro,38,original
hignoth,mempise,9,original
persica,larshic,6,original
sertsim,compide,29,original
heashes,supplic,49,original
wessish,betwerv,18,original
pariono,abysted,11,original
scrunne,menclar,5,original
ancessa,digiday,39,original
tessigg,comorti,1,original
thinatu,commari,30,original
chertin,bomysta,36,original
nathess,proffic,47,original
spanoth,allysti,15,original
splenne,engally,28,original
opelese,quingel,45,original
octeste,subvick,50,original
mestead,grappor,43,original
plareed,throvic,20,original
agallea,strompa,13,original
webruic,segessa,41,original
micaust,ostallo,22,original
finglam,amatera,44,original
articlu,loarlai,14,original
prompan,screnta,40,original
iningla,asplati,7,original
gremsev,cortsio,24,original
prothly,afrithe,34,original
dakinge,mesimie,23,original
howaymb,retsits,48,original
chanywa,prensta,32,original
dispont,smadian,2,original
mervirs,sersimi,21,original
wilysta,systess,25,original
shaptur,thramon,17,original
uranged,crivere,12,original
expisho,mesterf,26,original
currimi,memsere,37,original
rundsop,mesects,35,original
proffin,tueredo,42,original
disingu,perecti,33,original
quarban,edisted,46,original
defasom,forsith,8,original
dockles,angessa,31,original
vervide,relysta,19,original
ancessa,allysti,110,new
chanywa,hignoth,86,new
vervide,tueredo,118,new
subvick,splenne,143,new
currimi,wessish,103,new
throvic,ancessa,108,new
ancessa,witypro,130,new
tessigg,locidev,73,new
iningla,splenne,54,new
numersi,retsits,100,new
sersimi,abysted,69,new
micaust,walthel,72,new
witypro,memsere,144,new
octeste,iningla,127,new
forsith,mervirs,56,new
systess,micaust,84,new
chanywa,cortsio,111,new
octeste,finglam,133,new
segessa,prompan,125,new
ostallo,articlu,75,new
prompan,ancessa,139,new
relysta,betwerv,64,new
quarban,chertin,132,new
supplic,angessa,126,new
chertin,rundsop,116,new
allopti,ostallo,58,new
sersimi,finglam,141,new
uranged,forsith,52,new
dispont,angessa,67,new
talisti,engally,97,new
shaptur,edisted,95,new
maricts,plareed,53,new
prothly,bengsta,81,new
angessa,abysted,85,new
uranged,mestead,92,new
defasom,persica,80,new
caltsio,subvick,140,new
ancessa,disingu,96,new
rundsop,perecti,101,new
betwerv,caltsio,65,new
chertin,quingel,142,new
opelese,shaptur,115,new
expisho,mesimie,90,new
opelese,prothly,121,new
thramon,quarban,136,new
allysti,amatera,109,new
tueredo,grappor,147,new
comorti,relysta,51,new
currimi,edisted,148,new
throvic,smadian,76,new
mesterf,allopti,70,new
amatera,supplic,128,new
dispont,forsith,68,new
pariono,wilysta,59,new
bengsta,grappor,113,new
loarlai,proffin,119,new
proffin,opelese,150,new
ancessa,locidev,94,new
uranged,segessa,91,new
talisti,rundsop,149,new
wessish,comorti,66,new
asplati,subvick,134,new
sertsim,larshic,79,new
spanoth,strompa,55,new
disingu,ostallo,99,new
wessish,grappor,93,new
supplic,heashes,129,new
walthel,subvick,123,new
abysted,caltsio,60,new
wessish,larshic,57,new
subvick,persica,145,new
thinatu,witypro,106,new
heashes,clopect,138,new
opelese,comorti,82,new
comorti,loarlai,63,new
mesimie,prompan,107,new
dispont,sersimi,74,new
thinatu,grappor,137,new
wessish,abysted,62,new
rundsop,prensta,112,new
locidev,edisted,131,new
digiday,angessa,122,new
quingel,nathess,124,new
crivere,allysti,71,new
gremsev,retsits,146,new
mesimie,larshic,78,new
tueredo,abysted,98,new
rundsop,sertsim,117,new
caltsio,locidev,83,new
retsits,iningla,114,new
expisho,memsere,120,new
comorti,tueredo,88,new
clopect,loarlai,77,new
larshic,opelese,102,new
chanywa,plareed,87,new
mesterf,rundsop,104,new
agallea,compide,89,new
engally,afrithe,105,new
comorti,tessigg,61,new
cortsio,quingel,135,new
