stringA,stringB,itemNumber,type
walthel,allopti,10,original
sertsim,compide,29,original
wessish,betwerv,18,original
bengsta,maricts,4,original
sersimi,mervirs,21,original
edisted,quarban,46,original
thinatu,commari,30,original
mesimie,dakinge,23,original
screnta,prompan,40,original
spanoth,allysti,15,original
heashes,supplic,49,original
scrunne,menclar,5,original
octeste,subvick,50,original
amatera,finglam,44,original
kentsia,locidev,27,original
opelese,quingel,45,original
persica,larshic,6,original
relysta,vervide,19,original
segessa,webruic,41,original
splenne,engally,28,original
mesterf,expisho,26,original
cortsio,gremsev,24,original
systess,wilysta,25,original
afrithe,prothly,34,original
nathess,proffic,47,original
articlu,loarlai,14,original
shaptur,thramon,17,original
proffin,tueredo,42,original
abysted,pariono,11,original
chanywa,prensta,32,original
uranged,crivere,12,original
witypro,talisti,38,original
rundsop,mesects,35,original
currimi,memsere,37,original
comorti,tessigg,1,original
howaymb,retsits,48,original
digiday,ancessa,39,original
dispont,smadian,2,original
iningla,asplati,7,original
strompa,agallea,13,original
dockles,angessa,31,original
grappor,mestead,43,original
micaust,ostallo,22,original
throvic,plareed,20,original
numersi,messago,3,original
disingu,perecti,33,original
mempise,hignoth,9,original
bomysta,chertin,36,original
defasom,forsith,8,original
clopect,caltsio,16,original
agallea,iningla,65,new
digiday,segessa,140,new
pariono,uranged,55,new
asplati,menclar,63,new
ostallo,uranged,59,new
screnta,numersi,87,new
allysti,thramon,69,new
currimi,spanoth,104,new
abysted,retsits,103,new
locidev,agallea,89,new
vervide,amatera,109,new
finglam,loarlai,91,new
cortsio,supplic,124,new
segessa,finglam,129,new
amatera,bomysta,142,new
ancessa,digiday,131,new
dockles,nathess,136,new
comorti,plareed,80,new
mestead,abysted,99,new
chanywa,mesterf,114,new
thinatu,digiday,98,new
grappor,ostallo,92,new
comorti,spanoth,71,new
screnta,vervide,115,new
loarlai,dispont,64,new
digiday,memsere,146,new
iningla,sertsim,62,new
defasom,octeste,143,new
disingu,mestead,147,new
kentsia,dockles,100,new
defasom,kentsia,74,new
quingel,wessish,133,new
persica,quingel,105,new
witypro,pariono,85,new
segessa,howaymb,123,new
kentsia,disingu,117,new
clopect,smadian,60,new
proffic,mesterf,144,new
caltsio,shaptur,72,new
webruic,loarlai,113,new
throvic,mesterf,81,new
wessish,dakinge,84,new
comorti,mesimie,56,new
memsere,witypro,139,new
walthel,disingu,88,new
mestead,prothly,135,new
prompan,scrunne,86,new
perecti,howaymb,150,new
edisted,proffic,138,new
plareed,articlu,66,new
allysti,crivere,76,new
mestead,prompan,126,new
ancessa,vervide,118,new
plareed,subvick,130,new
chanywa,memsere,93,new
wessish,articlu,78,new
prothly,mesects,116,new
shaptur,messago,61,new
bomysta,chertin,128,new
allysti,loarlai,53,new
sersimi,uranged,68,new
strompa,tueredo,120,new
edisted,supplic,149,new
menclar,pariono,75,new
kentsia,prompan,107,new
disingu,chertin,119,new
mesimie,webruic,94,new
persica,quarban,108,new
angessa,chanywa,106,new
locidev,heashes,137,new
sertsim,rundsop,110,new
smadian,howaymb,121,new
retsits,expisho,122,new
allopti,messago,67,new
allysti,caltsio,79,new
dispont,sersimi,70,new
digiday,forsith,90,new
quingel,hignoth,101,new
octeste,finglam,125,new
walthel,rundsop,83,new
numersi,scrunne,77,new
octeste,proffin,134,new
prompan,cortsio,95,new
dispont,agallea,51,new
subvick,prensta,145,new
systess,numersi,57,new
bengsta,engally,73,new
tessigg,defasom,58,new
micaust,nathess,141,new
wessish,bomysta,96,new
afrithe,compide,102,new
quarban,plareed,148,new
engally,asplati,54,new
forsith,mempise,52,new
iningla,chertin,82,new
wessish,rundsop,112,new
expisho,sertsim,111,new
sersimi,quingel,127,new
commari,afrithe,97,new
mesterf,howaymb,132,new
