stringA,stringB,itemNumber,type
prensta,chanywa,32,original
scrunne,menclar,5,original
forsith,defasom,8,original
ostallo,micaust,22,original
kentsia,locidev,27,original
amatera,finglam,44,original
octeste,subvick,50,original
mestead,grappor,43,original
agallea,strompa,13,original
asplati,iningla,7,original
messago,numersi,3,original
heashes,supplic,49,original
ancessa,digiday,39,original
smadian,dispont,2,original
screnta,prompan,40,original
chertin,bomysta,36,original
perecti,disingu,33,original
tessigg,comorti,1,original
nathess,proffic,47,original
tueredo,proffin,42,original
plareed,throvic,20,original
mesimie,dakinge,23,original
hignoth,mempise,9,original
thramon,shaptur,17,original
spanoth,allysti,15,original
dockles,angessa,31,original
webruic,segessa,41,original
rundsop,mesects,35,original
expisho,mesterf,26,original
commari,thinatu,30,original
vervide,relysta,19,original
uranged,crivere,12,original
wilysta,systess,25,original
compide,sertsim,29,original
articlu,loarlai,14,original
betwerv,wessish,18,original
quarban,edisted,46,original
currimi,memsere,37,original
witypro,talisti,38,original
mervirs,sersimi,21,original
howaymb,retsits,48,original
abysted,pariono,11,original
larshic,persica,6,original
gremsev,cortsio,24,original
clopect,caltsio,16,original
engally,splenne,28,original
quingel,opelese,45,original
prothly,afrithe,34,original
allopti,walthel,10,original
maricts,bengsta,4,original
segessa,betwerv,103,new
finglam,screnta,145,new
retsits,prompan,125,new
afrithe,bomysta,93,new
splenne,larshic,72,new
maricts,mesects,81,new
abysted,talisti,83,new
mesimie,bomysta,106,new
webruic,mesects,123,new
walthel,rundsop,87,new
currimi,amatera,144,new
memsere,bomysta,147,new
mesterf,menclar,66,new
ancessa,witypro,129,new
larshic,edisted,117,new
dakinge,heashes,141,new
vervide,nathess,150,new
micaust,sertsim,82,new
currimi,heashes,136,new
disingu,relysta,85,new
larshic,hignoth,58,new
afrithe,grappor,130,new
asplati,iningla,60,new
messago,defasom,80,new
disingu,heashes,122,new
clopect,mestead,120,new
loarlai,betwerv,63,new
prensta,prothly,111,new
tueredo,currimi,137,new
quingel,crivere,110,new
quarban,thramon,148,new
grappor,sertsim,143,new
vervide,memsere,97,new
allysti,thramon,73,new
bengsta,quarban,99,new
relysta,allysti,64,new
commari,mestead,146,new
vervide,walthel,67,new
segessa,maricts,88,new
mempise,retsits,96,new
digiday,splenne,91,new
nathess,defasom,100,new
heashes,gremsev,127,new
screnta,mempise,86,new
micaust,loarlai,68,new
thinatu,subvick,135,new
smadian,uranged,77,new
pariono,comorti,71,new
menclar,retsits,113,new
ostallo,witypro,112,new
heashes,mempise,98,new
iningla,loarlai,75,new
strompa,messago,65,new
shaptur,tueredo,102,new
iningla,tessigg,57,new
uranged,walthel,52,new
wessish,comorti,53,new
betwerv,spanoth,74,new
currimi,ostallo,116,new
iningla,thinatu,62,new
memsere,betwerv,109,new
prompan,scrunne,84,new
persica,comorti,51,new
grappor,chertin,140,new
sersimi,webruic,101,new
allysti,nathess,92,new
loarlai,comorti,54,new
digiday,screnta,124,new
vervide,tessigg,59,new
pariono,proffic,132,new
gremsev,nathess,138,new
asplati,larshic,56,new
prompan,persica,90,new
shaptur,bengsta,78,new
screnta,rundsop,142,new
angessa,grappor,131,new
mesects,expisho,105,new
mesterf,howaymb,128,new
forsith,uranged,79,new
dispont,heashes,107,new
splenne,disingu,104,new
cortsio,iningla,61,new
thramon,menclar,76,new
memsere,digiday,149,new
octeste,currimi,133,new
prothly,plareed,115,new
larshic,scrunne,70,new
articlu,screnta,119,new
chanywa,spanoth,89,new
sersimi,supplic,139,new
kentsia,defasom,55,new
ostallo,finglam,121,new
spanoth,proffin,95,new
proffic,talisti,126,new
expisho,retsits,134,new
mesterf,witypro,94,new
memsere,locidev,118,new
afrithe,chanywa,114,new
wilysta,smadian,69,new
prompan,mesterf,108,new
