stringA,stringB,itemNumber,type
domeave,shoureg,7,original
slanoth,pervica,29,original
clester,dolsimp,41,original
engstin,filisma,31,original
delpith,grashin,2,original
howseri,becadev,22,original
systina,clarral,14,original
sectori,belysty,39,original
somersi,larlize,23,original
pertice,proundi,33,original
anottac,morying,42,original
ausenus,throdyn,8,original
rousent,prounds,35,original
lifinta,raddreg,6,original
sounano,posiver,18,original
strewri,forings,27,original
vernion,gramile,15,original
worinta,togriva,21,original
slannet,probble,44,original
whetesi,suprovi,45,original
dessaga,devervi,19,original
anceste,bollyze,49,original
trinche,advical,36,original
arcents,pranomp,40,original
nothrog,montsim,11,original
wiligna,materal,30,original
devivar,mestins,32,original
jusessa,telcout,20,original
commedi,englita,26,original
howinge,thervil,3,original
fityrud,sersice,43,original
himumma,anotain,46,original
varketa,throuss,9,original
rembrob,weastin,38,original
specity,deffent,17,original
qualrev,meentra,47,original
thregul,avelian,13,original
moutlem,arthrol,24,original
servica,pargest,4,original
benervi,fainges,1,original
suption,montems,12,original
suppopp,tatinse,50,original
partify,pritent,37,original
limanol,exturea,16,original
groctsi,premser,10,original
suprega,refends,28,original
shouges,anathly,5,original
sanybon,incleas,25,original
prousup,tessina,48,original
pachang,hastems,34,original
fainges,moutlem,75,new
howinge,engstin,76,new
anathly,suppopp,144,new
shouges,tessina,110,new
somersi,probble,131,new
specity,anottac,111,new
anathly,filisma,82,new
rembrob,mestins,100,new
strewri,suprovi,142,new
premser,dolsimp,106,new
weastin,forings,119,new
posiver,montems,74,new
tessina,dolsimp,141,new
sanybon,hastems,117,new
exturea,himumma,124,new
sanybon,materal,104,new
qualrev,incleas,149,new
sectori,fityrud,147,new
raddreg,whetesi,91,new
engstin,posiver,87,new
suprega,clester,113,new
rembrob,slannet,127,new
weastin,probble,129,new
devivar,refends,97,new
montems,groctsi,67,new
delpith,moutlem,72,new
devervi,thervil,60,new
deffent,partify,109,new
nothrog,thregul,80,new
morying,premser,118,new
engstin,prousup,132,new
throuss,montsim,51,new
domeave,himumma,94,new
refends,qualrev,137,new
rembrob,avelian,98,new
avelian,qualrev,148,new
howinge,rousent,89,new
fityrud,telcout,115,new
filisma,slannet,134,new
suption,sersice,95,new
throdyn,nothrog,65,new
himumma,worinta,123,new
tatinse,forings,139,new
systina,groctsi,71,new
montems,belysty,107,new
anathly,varketa,66,new
limanol,telcout,53,new
exturea,grashin,57,new
larlize,anottac,103,new
groctsi,ausenus,70,new
thregul,deffent,78,new
suppopp,arcents,143,new
refends,raddreg,56,new
deffent,suption,73,new
posiver,sectori,120,new
suprega,howseri,90,new
belysty,throuss,84,new
pertice,wiligna,92,new
dessaga,suprovi,145,new
suprovi,incleas,150,new
raddreg,engstin,88,new
ausenus,shoureg,64,new
probble,exturea,96,new
vernion,shouges,52,new
slanoth,togriva,83,new
arthrol,fityrud,121,new
weastin,morying,140,new
montems,jusessa,55,new
himumma,weastin,130,new
suppopp,rousent,128,new
tessina,suprovi,135,new
groctsi,throuss,58,new
advical,engstin,116,new
himumma,delpith,105,new
fainges,becadev,61,new
bollyze,tessina,122,new
wiligna,pargest,63,new
anathly,togriva,62,new
bollyze,strewri,133,new
engstin,suprovi,125,new
clarral,slannet,99,new
somersi,advical,108,new
devivar,hastems,114,new
weastin,togriva,112,new
avelian,specity,59,new
fainges,morying,85,new
avelian,belysty,101,new
pervica,avelian,81,new
becadev,domeave,54,new
pervica,telcout,86,new
varketa,howseri,77,new
arcents,limanol,102,new
shoureg,delpith,68,new
anottac,clarral,93,new
hastems,himumma,138,new
qualrev,ausenus,126,new
weastin,fityrud,136,new
moutlem,thervil,79,new
materal,fityrud,146,new
shouges,materal,69,new
