stringA,stringB,itemNumber,type
vernion,gramile,15,original
incleas,sanybon,25,original
systina,clarral,14,original
montems,suption,12,original
mestins,devivar,32,original
nothrog,montsim,11,original
materal,wiligna,30,original
whetesi,suprovi,45,original
deffent,specity,17,original
fainges,benervi,1,original
pertice,proundi,33,original
tatinse,suppopp,50,original
ausenus,throdyn,8,original
telcout,jusessa,20,original
howseri,becadev,22,original
tessina,prousup,48,original
trinche,advical,36,original
throuss,varketa,9,original
slannet,probble,44,original
refends,suprega,28,original
hastems,pachang,34,original
sectori,belysty,39,original
worinta,togriva,21,original
anottac,morying,42,original
engstin,filisma,31,original
partify,pritent,37,original
devervi,dessaga,19,original
rembrob,weastin,38,original
servica,pargest,4,original
qualrev,meentra,47,original
pranomp,arcents,40,original
dolsimp,clester,41,original
shouges,anathly,5,original
shoureg,domeave,7,original
groctsi,premser,10,original
prounds,rousent,35,original
moutlem,arthrol,24,original
bollyze,anceste,49,original
pervica,slanoth,29,original
thregul,avelian,13,original
limanol,exturea,16,original
himumma,anotain,46,original
raddreg,lifinta,6,original
howinge,thervil,3,original
commedi,englita,26,original
forings,strewri,27,original
fityrud,sersice,43,original
grashin,delpith,2,original
posiver,sounano,18,original
larlize,somersi,23,original
pargest,devervi,53,new
suprovi,avelian,99,new
premser,belysty,112,new
dessaga,prousup,145,new
wiligna,delpith,64,new
thregul,tatinse,135,new
clester,specity,115,new
dolsimp,sersice,134,new
morying,slanoth,132,new
shoureg,avelian,58,new
incleas,filisma,114,new
becadev,tatinse,150,new
howinge,slannet,83,new
proundi,weastin,103,new
becadev,mestins,82,new
vernion,wiligna,85,new
becadev,howseri,84,new
partify,arthrol,120,new
strewri,wiligna,100,new
tatinse,suppopp,149,new
anottac,morying,123,new
materal,prousup,137,new
jusessa,nothrog,76,new
devivar,telcout,86,new
proundi,incleas,94,new
shoureg,delpith,71,new
refends,fityrud,130,new
pachang,pritent,106,new
deffent,rembrob,102,new
prousup,anathly,131,new
materal,rembrob,91,new
groctsi,somersi,56,new
materal,probble,146,new
jusessa,avelian,54,new
larlize,anotain,143,new
sanybon,thervil,62,new
suption,telcout,78,new
fainges,benervi,77,new
ausenus,jusessa,60,new
lifinta,devervi,70,new
prounds,pertice,110,new
clester,advical,139,new
filisma,slannet,128,new
howseri,montsim,57,new
incleas,wiligna,108,new
somersi,suprovi,121,new
suppopp,pertice,144,new
nothrog,dolsimp,116,new
tatinse,fityrud,129,new
qualrev,vernion,147,new
sersice,moutlem,93,new
wiligna,pargest,80,new
suprega,meentra,133,new
mestins,jusessa,81,new
howinge,domeave,55,new
montsim,somersi,67,new
clester,larlize,111,new
groctsi,vernion,63,new
domeave,varketa,59,new
pervica,refends,96,new
whetesi,thregul,109,new
devivar,refends,101,new
meentra,wiligna,126,new
dessaga,pachang,119,new
suprovi,materal,148,new
vernion,jusessa,75,new
limanol,tatinse,122,new
throdyn,englita,69,new
belysty,slanoth,104,new
devivar,whetesi,142,new
suprega,materal,113,new
morying,sounano,97,new
tessina,larlize,127,new
weastin,suprega,105,new
deffent,morying,92,new
tessina,moutlem,140,new
dessaga,raddreg,65,new
worinta,groctsi,74,new
grashin,domeave,51,new
suppopp,worinta,124,new
rembrob,anceste,136,new
howinge,fainges,61,new
thervil,throdyn,66,new
commedi,delpith,79,new
ausenus,forings,72,new
whetesi,suppopp,125,new
sounano,devervi,73,new
devivar,domeave,88,new
devervi,arcents,117,new
arthrol,devivar,98,new
weastin,limanol,118,new
slanoth,himumma,141,new
whetesi,montsim,107,new
weastin,shouges,87,new
incleas,devervi,90,new
anceste,groctsi,138,new
lifinta,gramile,68,new
shouges,premser,52,new
qualrev,domeave,95,new
arthrol,suprega,89,new
