stringA,stringB,itemNumber,type
weastin,rembrob,38,original
sersice,fityrud,43,original
slannet,probble,44,original
pritent,partify,37,original
nothrog,montsim,11,original
hastems,pachang,34,original
sounano,posiver,18,original
avelian,thregul,13,original
ausenus,throdyn,8,original
vernion,gramile,15,original
arcents,pranomp,40,original
anotain,himumma,46,original
refends,suprega,28,original
strewri,forings,27,original
mestins,devivar,32,original
arthrol,moutlem,24,original
anottac,morying,42,original
montems,suption,12,original
engstin,filisma,31,original
englita,commedi,26,original
anathly,shouges,5,original
howseri,becadev,22,original
clester,dolsimp,41,original
deffent,specity,17,original
worinta,togriva,21,original
raddreg,lifinta,6,original
sanybon,incleas,25,original
qualrev,meentra,47,original
servica,pargest,4,original
devervi,dessaga,19,original
jusessa,telcout,20,original
clarral,systina,14,original
larlize,somersi,23,original
prounds,rousent,35,original
advical,trinche,36,original
pervica,slanoth,29,original
benervi,fainges,1,original
prousup,tessina,48,original
shoureg,domeave,7,original
grashin,delpith,2,original
wiligna,materal,30,original
suprovi,whetesi,45,original
bollyze,anceste,49,original
belysty,sectori,39,original
limanol,exturea,16,original
varketa,throuss,9,original
suppopp,tatinse,50,original
proundi,pertice,33,original
groctsi,premser,10,original
howinge,thervil,3,original
gramile,tessina,142,new
throdyn,englita,54,new
proundi,incleas,93,new
anotain,suppopp,124,new
suprega,somersi,86,new
becadev,montems,51,new
varketa,anotain,101,new
larlize,sounano,89,new
englita,servica,79,new
dolsimp,slanoth,136,new
howseri,benervi,80,new
arcents,partify,133,new
partify,engstin,120,new
varketa,strewri,74,new
clester,gramile,108,new
himumma,montems,137,new
tessina,suption,112,new
anotain,servica,103,new
larlize,tatinse,130,new
jusessa,premser,75,new
morying,materal,126,new
englita,devivar,96,new
fityrud,dessaga,97,new
deffent,dolsimp,95,new
fainges,prousup,150,new
varketa,clester,90,new
howinge,dessaga,67,new
himumma,tessina,123,new
moutlem,somersi,83,new
whetesi,wiligna,138,new
mestins,suprega,100,new
clester,pranomp,146,new
systina,servica,63,new
anotain,bollyze,135,new
devervi,slannet,118,new
incleas,rembrob,119,new
strewri,shoureg,66,new
filisma,weastin,99,new
larlize,anotain,139,new
meentra,jusessa,129,new
jusessa,engstin,87,new
domeave,qualrev,94,new
pranomp,weastin,149,new
anathly,suprega,76,new
montems,varketa,78,new
gramile,whetesi,115,new
suption,avelian,57,new
pertice,probble,122,new
weastin,morying,125,new
limanol,howseri,85,new
partify,strewri,102,new
howseri,servica,56,new
thregul,deffent,62,new
refends,rembrob,105,new
hastems,prounds,117,new
qualrev,anottac,141,new
suprovi,arthrol,143,new
suppopp,lifinta,140,new
becadev,ausenus,61,new
thervil,suption,59,new
rousent,forings,113,new
incleas,devervi,84,new
proundi,sectori,127,new
anathly,commedi,71,new
deffent,himumma,132,new
sounano,benervi,58,new
commedi,thervil,69,new
anceste,partify,147,new
hastems,montsim,82,new
domeave,probble,110,new
tatinse,devivar,148,new
clarral,delpith,68,new
forings,ausenus,53,new
throuss,shoureg,72,new
telcout,bollyze,144,new
benervi,arthrol,70,new
thregul,thervil,60,new
gramile,meentra,114,new
ausenus,suprega,88,new
rousent,proundi,116,new
pervica,delpith,52,new
specity,thervil,65,new
refends,pervica,104,new
devivar,pritent,109,new
arcents,pervica,106,new
meentra,raddreg,92,new
delpith,prounds,81,new
montems,dolsimp,91,new
benervi,anathly,77,new
meentra,forings,131,new
grashin,materal,55,new
raddreg,dessaga,73,new
pranomp,trinche,121,new
prounds,anottac,128,new
whetesi,groctsi,98,new
moutlem,whetesi,111,new
pargest,howinge,64,new
anotain,rembrob,145,new
prousup,whetesi,134,new
tessina,groctsi,107,new
