stringA,stringB,itemNumber,type
premser,groctsi,10,original
systina,clarral,14,original
thervil,howinge,3,original
arcents,pranomp,40,original
nothrog,montsim,11,original
howseri,becadev,22,original
anathly,shouges,5,original
avelian,thregul,13,original
pargest,servica,4,original
throuss,varketa,9,original
fainges,benervi,1,original
slannet,probble,44,original
strewri,forings,27,original
tatinse,suppopp,50,original
delpith,grashin,2,original
somersi,larlize,23,original
englita,commedi,26,original
trinche,advical,36,original
sectori,belysty,39,original
anceste,bollyze,49,original
weastin,rembrob,38,original
pertice,proundi,33,original
worinta,togriva,21,original
slanoth,pervica,29,original
anotain,himumma,46,original
morying,anottac,42,original
gramile,vernion,15,original
partify,pritent,37,original
suprovi,whetesi,45,original
fityrud,sersice,43,original
raddreg,lifinta,6,original
moutlem,arthrol,24,original
specity,deffent,17,original
throdyn,ausenus,8,original
wiligna,materal,30,original
pachang,hastems,34,original
devivar,mestins,32,original
dolsimp,clester,41,original
limanol,exturea,16,original
suption,montems,12,original
qualrev,meentra,47,original
prounds,rousent,35,original
prousup,tessina,48,original
posiver,sounano,18,original
jusessa,telcout,20,original
filisma,engstin,31,original
sanybon,incleas,25,original
suprega,refends,28,original
shoureg,domeave,7,original
devervi,dessaga,19,original
somersi,probble,146,new
whetesi,suprega,144,new
tessina,clarral,96,new
avelian,forings,85,new
throdyn,exturea,68,new
thervil,filisma,63,new
proundi,pargest,83,new
thregul,ausenus,66,new
shoureg,tatinse,148,new
meentra,posiver,94,new
partify,somersi,115,new
nothrog,commedi,84,new
slannet,partify,130,new
suption,dessaga,76,new
prousup,pargest,133,new
wiligna,materal,110,new
dolsimp,trinche,139,new
montsim,deffent,72,new
gramile,clester,111,new
trinche,proundi,107,new
shoureg,worinta,74,new
slannet,suption,93,new
worinta,montsim,60,new
slannet,sanybon,117,new
filisma,refends,100,new
groctsi,anotain,103,new
meentra,morying,122,new
weastin,rembrob,125,new
prounds,weastin,134,new
anottac,jusessa,118,new
posiver,anottac,97,new
ausenus,suppopp,149,new
weastin,suprega,105,new
prousup,mestins,129,new
throdyn,anathly,79,new
anottac,sanybon,120,new
shouges,delpith,58,new
posiver,slanoth,81,new
jusessa,deffent,55,new
exturea,prousup,136,new
mestins,suppopp,140,new
fityrud,somersi,141,new
meentra,grashin,101,new
becadev,dessaga,89,new
dolsimp,nothrog,112,new
delpith,benervi,75,new
shoureg,pritent,82,new
montems,suprovi,104,new
pargest,pervica,61,new
togriva,tessina,127,new
anceste,prousup,132,new
grashin,vernion,71,new
slannet,groctsi,95,new
suprega,thervil,64,new
larlize,trinche,99,new
howseri,benervi,54,new
fainges,clarral,67,new
avelian,suppopp,121,new
devervi,delpith,53,new
prousup,worinta,131,new
thervil,posiver,59,new
refends,morying,150,new
arthrol,wiligna,119,new
nothrog,clarral,52,new
vernion,pranomp,116,new
throuss,morying,108,new
partify,deffent,92,new
pachang,worinta,102,new
suption,throuss,56,new
advical,engstin,114,new
devervi,premser,57,new
englita,larlize,86,new
arcents,thregul,98,new
lifinta,grashin,65,new
pervica,throuss,87,new
refends,servica,70,new
groctsi,delpith,80,new
devervi,nothrog,51,new
becadev,thervil,78,new
deffent,belysty,109,new
refends,clarral,88,new
domeave,pranomp,106,new
whetesi,suppopp,138,new
sanybon,tessina,126,new
rembrob,whetesi,145,new
anathly,clarral,77,new
fityrud,sectori,124,new
anceste,montsim,137,new
meentra,rembrob,147,new
varketa,nothrog,62,new
suppopp,anceste,143,new
suprovi,strewri,123,new
montsim,incleas,69,new
exturea,partify,91,new
suption,telcout,73,new
anceste,partify,128,new
rembrob,throuss,90,new
meentra,shoureg,113,new
jusessa,anceste,142,new
sersice,morying,135,new
