stringA,stringB,itemNumber,type
tessina,prousup,48,original
vernion,gramile,15,original
lifinta,raddreg,6,original
mestins,devivar,32,original
weastin,rembrob,38,original
whetesi,suprovi,45,original
throuss,varketa,9,original
delpith,grashin,2,original
somersi,larlize,23,original
slanoth,pervica,29,original
strewri,forings,27,original
trinche,advical,36,original
tatinse,suppopp,50,original
anottac,morying,42,original
sounano,posiver,18,original
systina,clarral,14,original
englita,commedi,26,original
arthrol,moutlem,24,original
clester,dolsimp,41,original
incleas,sanybon,25,original
pertice,proundi,33,original
refends,suprega,28,original
fainges,benervi,1,original
ausenus,throdyn,8,original
telcout,jusessa,20,original
partify,pritent,37,original
suption,montems,12,original
fityrud,sersice,43,original
wiligna,materal,30,original
probble,slannet,44,original
specity,deffent,17,original
togriva,worinta,21,original
pachang,hastems,34,original
filisma,engstin,31,original
servica,pargest,4,original
himumma,anotain,46,original
prounds,rousent,35,original
shoureg,domeave,7,original
limanol,exturea,16,original
becadev,howseri,22,original
pranomp,arcents,40,original
bollyze,anceste,49,original
howinge,thervil,3,original
montsim,nothrog,11,original
shouges,anathly,5,original
qualrev,meentra,47,original
thregul,avelian,13,original
devervi,dessaga,19,original
belysty,sectori,39,original
groctsi,premser,10,original
gramile,incleas,87,new
pranomp,slannet,137,new
ausenus,raddreg,53,new
suprega,anotain,144,new
jusessa,weastin,108,new
sanybon,sersice,117,new
systina,pranomp,92,new
clarral,vernion,73,new
lifinta,prousup,121,new
arthrol,advical,118,new
devivar,arcents,142,new
anceste,prounds,125,new
pranomp,domeave,102,new
prounds,mestins,98,new
strewri,wiligna,103,new
anotain,bollyze,123,new
sanybon,tessina,122,new
jusessa,rousent,96,new
grashin,anathly,62,new
arthrol,partify,100,new
groctsi,domeave,54,new
tessina,servica,101,new
delpith,dolsimp,82,new
sectori,suprovi,138,new
forings,pritent,104,new
montems,suprovi,99,new
dolsimp,tessina,146,new
ausenus,suppopp,130,new
suprovi,mestins,131,new
rousent,morying,133,new
howinge,anottac,88,new
domeave,suppopp,145,new
deffent,suption,56,new
pargest,larlize,68,new
filisma,anceste,135,new
dessaga,fityrud,105,new
fainges,pranomp,90,new
pargest,servica,59,new
nothrog,suption,63,new
fityrud,anathly,115,new
incleas,suption,74,new
whetesi,wiligna,140,new
lifinta,togriva,52,new
materal,pranomp,132,new
throdyn,refends,57,new
prounds,sersice,139,new
rembrob,anceste,150,new
prounds,avelian,89,new
anathly,specity,67,new
hastems,prousup,124,new
dolsimp,montems,112,new
partify,avelian,93,new
exturea,gramile,64,new
partify,engstin,110,new
arcents,belysty,147,new
anathly,proundi,81,new
anotain,filisma,127,new
deffent,jusessa,61,new
commedi,rousent,111,new
becadev,weastin,94,new
materal,commedi,113,new
clarral,worinta,60,new
suprega,pargest,55,new
anceste,grashin,95,new
telcout,varketa,72,new
avelian,gramile,80,new
howseri,fityrud,97,new
thregul,anathly,79,new
pargest,shouges,58,new
suprovi,engstin,136,new
proundi,anottac,128,new
larlize,tessina,148,new
groctsi,deffent,75,new
clarral,dessaga,77,new
grashin,deffent,51,new
rousent,filisma,107,new
suption,tatinse,141,new
arcents,gramile,91,new
togriva,anottac,119,new
belysty,whetesi,126,new
sanybon,mestins,106,new
tatinse,partify,143,new
clarral,englita,83,new
meentra,fityrud,129,new
engstin,forings,109,new
posiver,mestins,84,new
weastin,sanybon,120,new
domeave,varketa,69,new
nothrog,suprega,85,new
sanybon,throuss,70,new
grashin,fainges,76,new
commedi,tatinse,149,new
thervil,jusessa,71,new
partify,worinta,114,new
pachang,sounano,86,new
anceste,posiver,134,new
throdyn,arthrol,65,new
varketa,exturea,78,new
whetesi,jusessa,116,new
delpith,forings,66,new
