stringA,stringB,itemNumber,type
domeave,shoureg,7,original
fainges,benervi,1,original
arthrol,moutlem,24,original
avelian,thregul,13,original
sersice,fityrud,43,original
premser,groctsi,10,original
anottac,morying,42,original
rousent,prounds,35,original
slannet,probble,44,original
engstin,filisma,31,original
trinche,advical,36,original
tessina,prousup,48,original
somersi,larlize,23,original
vernion,gramile,15,original
dessaga,devervi,19,original
anceste,bollyze,49,original
mestins,devivar,32,original
sectori,belysty,39,original
throuss,varketa,9,original
meentra,qualrev,47,original
montems,suption,12,original
thervil,howinge,3,original
exturea,limanol,16,original
materal,wiligna,30,original
whetesi,suprovi,45,original
dolsimp,clester,41,original
pranomp,arcents,40,original
specity,deffent,17,original
suppopp,tatinse,50,original
sanybon,incleas,25,original
pervica,slanoth,29,original
grashin,delpith,2,original
pachang,hastems,34,original
throdyn,ausenus,8,original
becadev,howseri,22,original
shouges,anathly,5,original
raddreg,lifinta,6,original
forings,strewri,27,original
partify,pritent,37,original
montsim,nothrog,11,original
jusessa,telcout,20,original
rembrob,weastin,38,original
servica,pargest,4,original
commedi,englita,26,original
posiver,sounano,18,original
clarral,systina,14,original
himumma,anotain,46,original
togriva,worinta,21,original
proundi,pertice,33,original
suprega,refends,28,original
groctsi,weastin,83,new
avelian,bollyze,129,new
suption,anathly,56,new
nothrog,belysty,119,new
pargest,togriva,68,new
prounds,arcents,148,new
vernion,dolsimp,112,new
slannet,partify,146,new
togriva,arthrol,89,new
groctsi,whetesi,100,new
delpith,grashin,70,new
slanoth,proundi,115,new
wiligna,materal,97,new
vernion,togriva,63,new
limanol,systina,65,new
larlize,montems,80,new
worinta,fityrud,99,new
engstin,shouges,79,new
refends,forings,114,new
slannet,grashin,87,new
suppopp,thervil,133,new
avelian,himumma,132,new
filisma,trinche,113,new
forings,pritent,110,new
engstin,prousup,122,new
qualrev,systina,142,new
delpith,morying,91,new
himumma,slanoth,147,new
arthrol,suption,74,new
pranomp,slanoth,127,new
telcout,bollyze,140,new
vernion,qualrev,135,new
commedi,engstin,120,new
pachang,tatinse,126,new
arthrol,raddreg,76,new
pranomp,avelian,117,new
montsim,strewri,81,new
shoureg,englita,60,new
montsim,sersice,105,new
anottac,moutlem,104,new
servica,pargest,57,new
commedi,meentra,134,new
forings,weastin,101,new
tatinse,moutlem,144,new
specity,arcents,103,new
varketa,systina,52,new
engstin,dolsimp,130,new
worinta,howinge,51,new
morying,anceste,128,new
probble,hastems,150,new
fainges,specity,55,new
delpith,togriva,77,new
englita,fityrud,141,new
clarral,meentra,108,new
belysty,trinche,149,new
pargest,wiligna,69,new
jusessa,sounano,84,new
bollyze,fainges,123,new
exturea,groctsi,67,new
tessina,varketa,118,new
lifinta,sanybon,59,new
anottac,devervi,102,new
advical,sersice,139,new
engstin,morying,136,new
whetesi,pranomp,145,new
wiligna,engstin,93,new
howinge,meentra,94,new
thervil,grashin,61,new
partify,slanoth,92,new
shoureg,telcout,71,new
nothrog,togriva,58,new
sectori,morying,131,new
tessina,moutlem,138,new
premser,raddreg,75,new
materal,montsim,85,new
sectori,forings,98,new
varketa,refends,53,new
shoureg,lifinta,54,new
belysty,domeave,88,new
montems,howinge,66,new
suprovi,rousent,124,new
anottac,howinge,90,new
nothrog,shouges,73,new
clarral,avelian,78,new
sectori,partify,143,new
montems,jusessa,72,new
clarral,tessina,116,new
premser,pranomp,109,new
throuss,proundi,82,new
sanybon,anceste,137,new
englita,pachang,107,new
delpith,throdyn,62,new
shoureg,worinta,64,new
groctsi,mestins,86,new
forings,hastems,96,new
howseri,partify,106,new
pervica,anotain,121,new
himumma,sectori,125,new
morying,premser,111,new
commedi,materal,95,new
