stringA,stringB,itemNumber,type
weastin,rembrob,38,original
sectori,belysty,39,original
nothrog,montsim,11,original
systina,clarral,14,original
premser,groctsi,10,original
arcents,pranomp,40,original
mestins,devivar,32,original
meentra,qualrev,47,original
pertice,proundi,33,original
anathly,shouges,5,original
sersice,fityrud,43,original
delpith,grashin,2,original
sounano,posiver,18,original
howseri,becadev,22,original
anotain,himumma,46,original
whetesi,suprovi,45,original
slanoth,pervica,29,original
rousent,prounds,35,original
domeave,shoureg,7,original
fainges,benervi,1,original
engstin,filisma,31,original
anottac,morying,42,original
trinche,advical,36,original
pargest,servica,4,original
deffent,specity,17,original
gramile,vernion,15,original
thregul,avelian,13,original
varketa,throuss,9,original
raddreg,lifinta,6,original
jusessa,telcout,20,original
devervi,dessaga,19,original
limanol,exturea,16,original
togriva,worinta,21,original
suprega,refends,28,original
prousup,tessina,48,original
sanybon,incleas,25,original
pachang,hastems,34,original
suption,montems,12,original
wiligna,materal,30,original
suppopp,tatinse,50,original
bollyze,anceste,49,original
moutlem,arthrol,24,original
throdyn,ausenus,8,original
forings,strewri,27,original
partify,pritent,37,original
probble,slannet,44,original
larlize,somersi,23,original
dolsimp,clester,41,original
howinge,thervil,3,original
commedi,englita,26,original
fainges,limanol,67,new
devivar,weastin,116,new
clester,clarral,91,new
hastems,wiligna,99,new
englita,howinge,52,new
dolsimp,anotain,129,new
fainges,varketa,58,new
prounds,tatinse,121,new
clarral,montems,68,new
domeave,benervi,64,new
materal,suppopp,123,new
larlize,sectori,118,new
limanol,vernion,69,new
moutlem,tessina,133,new
commedi,pritent,109,new
varketa,anottac,84,new
tatinse,larlize,125,new
suppopp,lifinta,132,new
tatinse,pachang,149,new
howinge,trinche,86,new
montsim,fainges,61,new
prousup,materal,126,new
rembrob,thervil,85,new
worinta,grashin,66,new
delpith,limanol,59,new
suprega,pertice,112,new
wiligna,fainges,65,new
devervi,sectori,110,new
materal,pachang,93,new
fainges,himumma,102,new
specity,telcout,51,new
delpith,specity,72,new
commedi,anotain,142,new
anceste,limanol,137,new
forings,anottac,115,new
clester,gramile,104,new
howinge,incleas,73,new
anceste,prousup,146,new
tatinse,moutlem,147,new
englita,benervi,55,new
ausenus,togriva,57,new
fityrud,fainges,120,new
anotain,wiligna,134,new
morying,meentra,144,new
clester,rembrob,128,new
somersi,pachang,101,new
arcents,shouges,88,new
delpith,groctsi,75,new
lifinta,prounds,87,new
thregul,somersi,63,new
clester,devivar,140,new
larlize,slannet,95,new
devivar,somersi,114,new
rembrob,englita,100,new
hastems,prousup,127,new
varketa,arcents,83,new
servica,materal,53,new
thregul,telcout,76,new
becadev,anathly,77,new
hastems,benervi,56,new
deffent,montsim,70,new
pranomp,arcents,122,new
trinche,commedi,113,new
premser,moutlem,79,new
anceste,gramile,139,new
lifinta,fityrud,117,new
anceste,togriva,124,new
fityrud,tessina,143,new
rembrob,montems,108,new
vernion,advical,82,new
fityrud,telcout,92,new
systina,suption,74,new
suption,nothrog,78,new
becadev,sersice,103,new
throuss,grashin,71,new
howinge,fainges,60,new
gramile,tatinse,148,new
trinche,pervica,111,new
materal,morying,131,new
jusessa,anottac,105,new
deffent,sanybon,90,new
pertice,prounds,94,new
rembrob,tatinse,130,new
deffent,advical,98,new
sersice,suption,119,new
slannet,proundi,138,new
limanol,ausenus,80,new
varketa,anceste,135,new
rousent,jusessa,107,new
grashin,telcout,62,new
himumma,materal,145,new
forings,somersi,89,new
slannet,jusessa,97,new
groctsi,exturea,54,new
sectori,pervica,96,new
englita,himumma,150,new
rembrob,sectori,141,new
vernion,probble,106,new
groctsi,pritent,81,new
shoureg,tatinse,136,new
