stringA,stringB,itemNumber,type
slannet,probble,44,original
anathly,shouges,5,original
rousent,prounds,35,original
nothrog,montsim,11,original
throuss,varketa,9,original
telcout,jusessa,20,original
tessina,prousup,48,original
anceste,bollyze,49,original
meentra,qualrev,47,original
deffent,specity,17,original
pritent,partify,37,original
anottac,morying,42,original
exturea,limanol,16,original
somersi,larlize,23,original
incleas,sanybon,25,original
weastin,rembrob,38,original
premser,groctsi,10,original
delpith,grashin,2,original
whetesi,suprovi,45,original
pertice,proundi,33,original
arthrol,moutlem,24,original
sectori,belysty,39,original
montems,suption,12,original
ausenus,throdyn,8,original
englita,commedi,26,original
suprega,refends,28,original
dolsimp,clester,41,original
devervi,dessaga,19,original
pranomp,arcents,40,original
gramile,vernion,15,original
posiver,sounano,18,original
filisma,engstin,31,original
pervica,slanoth,29,original
clarral,systina,14,original
advical,trinche,36,original
togriva,worinta,21,original
fityrud,sersice,43,original
suppopp,tatinse,50,original
howinge,thervil,3,original
becadev,howseri,22,original
wiligna,materal,30,original
benervi,fainges,1,original
pachang,hastems,34,original
servica,pargest,4,original
devivar,mestins,32,original
thregul,avelian,13,original
himumma,anotain,46,original
forings,strewri,27,original
shoureg,domeave,7,original
raddreg,lifinta,6,original
togriva,lifinta,78,new
slannet,wiligna,143,new
bollyze,materal,148,new
dessaga,rembrob,111,new
rembrob,sounano,101,new
tatinse,pranomp,129,new
belysty,weastin,126,new
larlize,refends,88,new
prounds,dessaga,107,new
suption,telcout,76,new
howinge,thervil,60,new
prousup,premser,139,new
moutlem,arcents,108,new
slanoth,varketa,83,new
anottac,moutlem,120,new
exturea,probble,97,new
rousent,himumma,134,new
pritent,forings,114,new
devivar,slannet,124,new
whetesi,bollyze,122,new
shouges,howseri,77,new
engstin,pranomp,147,new
devervi,tessina,127,new
rembrob,arthrol,100,new
varketa,exturea,54,new
gramile,systina,67,new
pritent,posiver,94,new
sersice,himumma,125,new
pervica,tatinse,138,new
pertice,larlize,95,new
meentra,forings,128,new
sounano,benervi,66,new
anottac,dolsimp,137,new
pargest,limanol,51,new
varketa,arthrol,73,new
lifinta,becadev,72,new
anceste,togriva,149,new
clester,himumma,150,new
posiver,systina,79,new
wiligna,strewri,106,new
larlize,vernion,84,new
howseri,howinge,71,new
trinche,rembrob,145,new
pranomp,avelian,119,new
suppopp,anathly,133,new
tessina,montsim,99,new
anottac,commedi,109,new
rembrob,anceste,142,new
throdyn,systina,68,new
meentra,shoureg,103,new
benervi,dessaga,56,new
pervica,hastems,98,new
delpith,suppopp,136,new
varketa,domeave,61,new
arcents,forings,112,new
raddreg,slannet,93,new
probble,anottac,141,new
meentra,servica,105,new
tessina,groctsi,92,new
thregul,avelian,80,new
anottac,gramile,104,new
howinge,nothrog,53,new
benervi,strewri,70,new
trinche,fityrud,130,new
throdyn,incleas,64,new
prousup,pritent,144,new
pritent,specity,81,new
proundi,incleas,118,new
slannet,throdyn,91,new
servica,domeave,55,new
wiligna,avelian,87,new
shouges,sersice,85,new
tatinse,clarral,135,new
sectori,devivar,110,new
grashin,arthrol,75,new
dessaga,suprovi,140,new
raddreg,dessaga,65,new
shoureg,somersi,74,new
engstin,qualrev,146,new
lifinta,servica,52,new
prousup,anottac,132,new
hastems,limanol,89,new
togriva,trinche,96,new
englita,posiver,90,new
montems,qualrev,121,new
premser,servica,63,new
delpith,clarral,69,new
montems,forings,86,new
sectori,moutlem,115,new
gramile,slannet,117,new
anceste,becadev,123,new
proundi,pertice,116,new
anceste,commedi,131,new
becadev,domeave,57,new
refends,grashin,58,new
somersi,clarral,62,new
weastin,devervi,113,new
devervi,sounano,59,new
grashin,meentra,102,new
devivar,pargest,82,new
