stringA,stringB,itemNumber,type
dessaga,devervi,19,original
sounano,posiver,18,original
avelian,thregul,13,original
tessina,prousup,48,original
sersice,fityrud,43,original
hastems,pachang,34,original
pertice,proundi,33,original
systina,clarral,14,original
nothrog,montsim,11,original
arthrol,moutlem,24,original
arcents,pranomp,40,original
lifinta,raddreg,6,original
thervil,howinge,3,original
engstin,filisma,31,original
sectori,belysty,39,original
weastin,rembrob,38,original
telcout,jusessa,20,original
trinche,advical,36,original
slannet,probble,44,original
delpith,grashin,2,original
meentra,qualrev,47,original
incleas,sanybon,25,original
anottac,morying,42,original
pritent,partify,37,original
domeave,shoureg,7,original
suption,montems,12,original
devivar,mestins,32,original
suppopp,tatinse,50,original
suprovi,whetesi,45,original
specity,deffent,17,original
commedi,englita,26,original
benervi,fainges,1,original
forings,strewri,27,original
bollyze,anceste,49,original
groctsi,premser,10,original
larlize,somersi,23,original
pervica,slanoth,29,original
varketa,throuss,9,original
shouges,anathly,5,original
suprega,refends,28,original
servica,pargest,4,original
limanol,exturea,16,original
himumma,anotain,46,original
wiligna,materal,30,original
becadev,howseri,22,original
gramile,vernion,15,original
dolsimp,clester,41,original
togriva,worinta,21,original
throdyn,ausenus,8,original
prounds,rousent,35,original
moutlem,systina,89,new
delpith,thregul,76,new
wiligna,fainges,61,new
servica,somersi,73,new
specity,deffent,74,new
fainges,togriva,67,new
englita,suprovi,131,new
slannet,morying,142,new
varketa,refends,79,new
throdyn,throuss,58,new
vernion,pranomp,109,new
pargest,devervi,65,new
montems,qualrev,139,new
larlize,lifinta,62,new
anceste,howinge,105,new
morying,montems,97,new
tessina,forings,147,new
prousup,mestins,129,new
exturea,suprovi,108,new
thervil,limanol,57,new
bollyze,mestins,137,new
himumma,refends,146,new
varketa,weastin,85,new
englita,togriva,90,new
pritent,devervi,111,new
pranomp,throuss,106,new
jusessa,delpith,64,new
arcents,larlize,107,new
suprega,lifinta,75,new
weastin,jusessa,102,new
nothrog,bollyze,140,new
trinche,commedi,114,new
qualrev,pertice,143,new
anotain,prousup,144,new
pranomp,anotain,150,new
exturea,grashin,60,new
arthrol,suprovi,149,new
thervil,howinge,51,new
dolsimp,throuss,99,new
pertice,pranomp,135,new
refends,servica,80,new
lifinta,groctsi,71,new
pertice,wiligna,95,new
pachang,clester,148,new
devervi,slanoth,84,new
materal,sanybon,98,new
qualrev,sectori,123,new
telcout,clarral,68,new
pachang,worinta,120,new
refends,forings,112,new
wiligna,anotain,136,new
pranomp,refends,93,new
prounds,exturea,88,new
qualrev,clester,122,new
benervi,premser,59,new
prousup,throuss,121,new
ausenus,howinge,66,new
filisma,deffent,81,new
suprovi,slannet,128,new
pargest,howinge,63,new
exturea,posiver,78,new
anottac,suprega,115,new
anotain,groctsi,101,new
systina,thregul,52,new
telcout,suprega,82,new
throuss,becadev,53,new
pritent,montsim,87,new
suppopp,systina,130,new
posiver,weastin,94,new
devivar,sectori,103,new
prounds,hastems,110,new
pranomp,ausenus,116,new
materal,morying,145,new
prounds,clester,125,new
sanybon,anotain,124,new
montems,howinge,56,new
slanoth,wiligna,91,new
qualrev,mestins,134,new
servica,anceste,104,new
throuss,moutlem,54,new
grashin,anathly,55,new
clarral,hastems,83,new
specity,sersice,119,new
devivar,rousent,100,new
prounds,whetesi,133,new
morying,weastin,138,new
throdyn,deffent,69,new
sectori,filisma,118,new
nothrog,advical,86,new
dolsimp,worinta,92,new
tatinse,groctsi,141,new
slannet,prousup,127,new
togriva,avelian,72,new
meentra,posiver,117,new
grashin,dessaga,70,new
pertice,devivar,113,new
anceste,suprega,126,new
togriva,systina,77,new
trinche,moutlem,96,new
meentra,sanybon,132,new
