stringA,stringB,itemNumber,type
trinche,advical,36,original
domeave,shoureg,7,original
slanoth,pervica,29,original
howseri,becadev,22,original
deffent,specity,17,original
arthrol,moutlem,24,original
somersi,larlize,23,original
strewri,forings,27,original
telcout,jusessa,20,original
avelian,thregul,13,original
hastems,pachang,34,original
exturea,limanol,16,original
engstin,filisma,31,original
fainges,benervi,1,original
rousent,prounds,35,original
lifinta,raddreg,6,original
tessina,prousup,48,original
sectori,belysty,39,original
pertice,proundi,33,original
delpith,grashin,2,original
whetesi,suprovi,45,original
englita,commedi,26,original
sounano,posiver,18,original
montems,suption,12,original
premser,groctsi,10,original
suppopp,tatinse,50,original
bollyze,anceste,49,original
morying,anottac,42,original
shouges,anathly,5,original
wiligna,materal,30,original
devervi,dessaga,19,original
dolsimp,clester,41,original
suprega,refends,28,original
howinge,thervil,3,original
montsim,nothrog,11,original
servica,pargest,4,original
gramile,vernion,15,original
sanybon,incleas,25,original
throdyn,ausenus,8,original
qualrev,meentra,47,original
clarral,systina,14,original
rembrob,weastin,38,original
varketa,throuss,9,original
togriva,worinta,21,original
partify,pritent,37,original
pranomp,arcents,40,original
probble,slannet,44,original
fityrud,sersice,43,original
himumma,anotain,46,original
devivar,mestins,32,original
slannet,pranomp,134,new
suppopp,montems,132,new
fainges,raddreg,66,new
arthrol,prousup,128,new
thregul,delpith,52,new
specity,anotain,112,new
fityrud,throuss,111,new
suppopp,arcents,123,new
premser,rembrob,89,new
howinge,domeave,76,new
domeave,bollyze,124,new
rembrob,systina,92,new
howseri,commedi,87,new
throuss,morying,120,new
suppopp,anceste,135,new
grashin,deffent,58,new
thregul,avelian,51,new
slanoth,advical,97,new
suprega,anottac,108,new
meentra,probble,137,new
bollyze,telcout,141,new
pritent,probble,122,new
worinta,devervi,81,new
throdyn,tessina,117,new
raddreg,premser,69,new
howinge,slanoth,62,new
materal,devivar,119,new
servica,systina,74,new
vernion,wiligna,86,new
refends,varketa,64,new
avelian,filisma,83,new
clester,becadev,102,new
somersi,prousup,149,new
suprovi,strewri,130,new
probble,throuss,118,new
tessina,sanybon,147,new
anceste,limanol,127,new
filisma,meentra,139,new
pachang,refends,107,new
throdyn,premser,70,new
shoureg,lifinta,63,new
throuss,larlize,67,new
throdyn,lifinta,60,new
clarral,tessina,95,new
dolsimp,slannet,125,new
rembrob,strewri,104,new
refends,bollyze,126,new
himumma,engstin,144,new
tessina,himumma,143,new
anottac,gramile,101,new
howseri,varketa,54,new
anottac,groctsi,91,new
clarral,meentra,93,new
weastin,wiligna,114,new
sanybon,meentra,150,new
moutlem,whetesi,99,new
prousup,systina,138,new
moutlem,nothrog,57,new
premser,varketa,61,new
hastems,jusessa,85,new
shouges,incleas,71,new
suprega,thervil,56,new
howinge,dessaga,78,new
incleas,rembrob,105,new
delpith,benervi,79,new
tatinse,jusessa,146,new
nothrog,suption,80,new
thervil,morying,106,new
suppopp,meentra,133,new
meentra,proundi,136,new
pranomp,systina,100,new
suprovi,howseri,145,new
materal,howinge,68,new
suprovi,throuss,115,new
devervi,systina,65,new
servica,engstin,53,new
pervica,sectori,109,new
ausenus,limanol,75,new
whetesi,varketa,110,new
deffent,pachang,84,new
groctsi,weastin,88,new
howseri,gramile,73,new
somersi,bollyze,121,new
thregul,sectori,90,new
anceste,pachang,131,new
pranomp,nothrog,103,new
varketa,deffent,59,new
meentra,pervica,142,new
strewri,jusessa,82,new
howinge,thervil,55,new
advical,trinche,129,new
arcents,jusessa,96,new
sectori,wiligna,116,new
anathly,morying,94,new
shouges,thervil,77,new
somersi,himumma,148,new
howseri,rembrob,98,new
lifinta,varketa,72,new
anceste,devivar,140,new
pachang,pritent,113,new
