stringA,stringB,itemNumber,type
mestins,devivar,32,original
tatinse,suppopp,50,original
arthrol,moutlem,24,original
systina,clarral,14,original
throuss,varketa,9,original
engstin,filisma,31,original
fainges,benervi,1,original
whetesi,suprovi,45,original
dessaga,devervi,19,original
exturea,limanol,16,original
tessina,prousup,48,original
lifinta,raddreg,6,original
telcout,jusessa,20,original
anotain,himumma,46,original
hastems,pachang,34,original
englita,commedi,26,original
avelian,thregul,13,original
premser,groctsi,10,original
vernion,gramile,15,original
nothrog,montsim,11,original
sectori,belysty,39,original
howseri,becadev,22,original
meentra,qualrev,47,original
anottac,morying,42,original
weastin,rembrob,38,original
dolsimp,clester,41,original
shouges,anathly,5,original
fityrud,sersice,43,original
howinge,thervil,3,original
pranomp,arcents,40,original
prounds,rousent,35,original
posiver,sounano,18,original
proundi,pertice,33,original
suption,montems,12,original
servica,pargest,4,original
probble,slannet,44,original
togriva,worinta,21,original
pervica,slanoth,29,original
shoureg,domeave,7,original
throdyn,ausenus,8,original
specity,deffent,17,original
sanybon,incleas,25,original
larlize,somersi,23,original
bollyze,anceste,49,original
suprega,refends,28,original
advical,trinche,36,original
partify,pritent,37,original
grashin,delpith,2,original
forings,strewri,27,original
wiligna,materal,30,original
himumma,domeave,100,new
pertice,togriva,87,new
suprega,delpith,66,new
thervil,specity,72,new
specity,anottac,109,new
pritent,belysty,126,new
somersi,shouges,53,new
wiligna,sersice,146,new
thervil,thregul,80,new
materal,varketa,83,new
rousent,suprovi,125,new
telcout,prousup,130,new
himumma,pertice,147,new
ausenus,sanybon,69,new
fainges,wiligna,71,new
clarral,throuss,77,new
anathly,himumma,94,new
pargest,devervi,60,new
incleas,qualrev,149,new
jusessa,tessina,121,new
arthrol,pachang,104,new
lifinta,togriva,64,new
raddreg,ausenus,68,new
partify,avelian,113,new
grashin,howseri,55,new
bollyze,systina,150,new
suprega,anathly,78,new
engstin,qualrev,131,new
whetesi,partify,141,new
premser,morying,98,new
devervi,tessina,129,new
partify,telcout,108,new
sounano,belysty,114,new
slannet,devervi,118,new
himumma,avelian,148,new
lifinta,devervi,65,new
thervil,groctsi,63,new
varketa,dessaga,75,new
pertice,advical,92,new
grashin,nothrog,57,new
whetesi,limanol,116,new
meentra,shoureg,93,new
morying,dessaga,106,new
forings,hastems,103,new
refends,proundi,97,new
worinta,pervica,81,new
slannet,proundi,137,new
throdyn,avelian,70,new
anottac,montsim,96,new
howinge,sounano,52,new
systina,gramile,67,new
prounds,englita,95,new
tatinse,belysty,145,new
advical,anottac,144,new
throdyn,materal,85,new
qualrev,premser,134,new
throuss,devervi,76,new
pertice,specity,90,new
raddreg,pargest,74,new
posiver,systina,61,new
pritent,prousup,136,new
pervica,sersice,123,new
tatinse,sanybon,133,new
slannet,posiver,107,new
strewri,partify,117,new
trinche,qualrev,132,new
prounds,weastin,138,new
togriva,pritent,115,new
devivar,delpith,86,new
bollyze,hastems,127,new
throdyn,thervil,79,new
pritent,pachang,105,new
belysty,mestins,128,new
moutlem,meentra,140,new
dolsimp,premser,101,new
rembrob,dessaga,111,new
clester,fityrud,139,new
refends,qualrev,122,new
slanoth,larlize,89,new
thregul,avelian,54,new
sounano,proundi,84,new
englita,partify,110,new
probble,howseri,135,new
becadev,montems,56,new
commedi,pargest,58,new
montems,morying,99,new
grashin,meentra,119,new
throuss,howinge,51,new
gramile,somersi,88,new
himumma,englita,142,new
togriva,incleas,82,new
belysty,hastems,143,new
pranomp,telcout,112,new
raddreg,vernion,73,new
montsim,thervil,59,new
telcout,montsim,62,new
whetesi,specity,102,new
refends,devivar,120,new
pertice,prounds,91,new
morying,englita,124,new
