stringA,stringB,itemNumber,type
tessina,prousup,48,original
sounano,posiver,18,original
montems,suption,12,original
hastems,pachang,34,original
sersice,fityrud,43,original
anathly,shouges,5,original
domeave,shoureg,7,original
howseri,becadev,22,original
delpith,grashin,2,original
premser,groctsi,10,original
exturea,limanol,16,original
throuss,varketa,9,original
worinta,togriva,21,original
slanoth,pervica,29,original
arthrol,moutlem,24,original
lifinta,raddreg,6,original
sectori,belysty,39,original
dessaga,devervi,19,original
incleas,sanybon,25,original
weastin,rembrob,38,original
pritent,partify,37,original
anotain,himumma,46,original
ausenus,throdyn,8,original
nothrog,montsim,11,original
engstin,filisma,31,original
benervi,fainges,1,original
thregul,avelian,13,original
wiligna,materal,30,original
proundi,pertice,33,original
jusessa,telcout,20,original
devivar,mestins,32,original
commedi,englita,26,original
gramile,vernion,15,original
suppopp,tatinse,50,original
prounds,rousent,35,original
forings,strewri,27,original
qualrev,meentra,47,original
howinge,thervil,3,original
dolsimp,clester,41,original
servica,pargest,4,original
advical,trinche,36,original
suprovi,whetesi,45,original
specity,deffent,17,original
pranomp,arcents,40,original
suprega,refends,28,original
bollyze,anceste,49,original
clarral,systina,14,original
probble,slannet,44,original
larlize,somersi,23,original
morying,anottac,42,original
probble,whetesi,125,new
throuss,larlize,56,new
domeave,grashin,51,new
fainges,wiligna,63,new
englita,thregul,88,new
fityrud,rousent,135,new
arcents,pachang,121,new
belysty,arthrol,120,new
advical,howseri,115,new
hastems,pachang,108,new
thregul,domeave,77,new
sanybon,premser,57,new
materal,throdyn,90,new
prousup,trinche,147,new
suption,slannet,112,new
delpith,montsim,78,new
pertice,shoureg,81,new
nothrog,proundi,87,new
montsim,nothrog,80,new
moutlem,lifinta,61,new
hastems,suprovi,132,new
mestins,sanybon,99,new
meentra,specity,98,new
posiver,anceste,129,new
premser,servica,64,new
raddreg,howseri,59,new
morying,montems,116,new
sectori,pachang,128,new
clarral,meentra,113,new
exturea,morying,101,new
rembrob,telcout,117,new
domeave,probble,103,new
ausenus,pranomp,95,new
clester,devivar,122,new
arcents,probble,126,new
dessaga,pachang,118,new
belysty,anceste,130,new
togriva,systina,79,new
lifinta,togriva,53,new
forings,engstin,96,new
moutlem,delpith,67,new
worinta,shouges,68,new
devervi,tatinse,140,new
meentra,pervica,134,new
pachang,mestins,119,new
clester,dolsimp,141,new
rembrob,sounano,109,new
rousent,pranomp,148,new
montems,grashin,74,new
pervica,sounano,84,new
partify,weastin,145,new
filisma,anceste,136,new
anathly,bollyze,149,new
mestins,moutlem,114,new
specity,vernion,72,new
anceste,pranomp,142,new
shoureg,mestins,82,new
telcout,specity,76,new
avelian,filisma,86,new
larlize,anathly,73,new
throdyn,premser,71,new
fityrud,fainges,102,new
posiver,pargest,62,new
prounds,whetesi,143,new
anceste,pachang,139,new
varketa,whetesi,110,new
pargest,shouges,70,new
pranomp,englita,91,new
arthrol,prounds,100,new
suprega,tatinse,138,new
arcents,proundi,133,new
prousup,somersi,131,new
grashin,pertice,58,new
fainges,grashin,54,new
rembrob,incleas,94,new
gramile,englita,89,new
dessaga,suption,55,new
trinche,suppopp,137,new
mestins,proundi,104,new
vernion,wiligna,83,new
shouges,sounano,69,new
suppopp,slannet,123,new
englita,advical,93,new
mestins,morying,146,new
nothrog,probble,92,new
grashin,somersi,75,new
materal,partify,97,new
belysty,telcout,106,new
thervil,specity,66,new
incleas,bollyze,127,new
anotain,varketa,105,new
wiligna,refends,111,new
varketa,exturea,52,new
shouges,anathly,65,new
dessaga,commedi,85,new
fityrud,tatinse,150,new
prousup,dessaga,124,new
incleas,morying,107,new
bollyze,avelian,144,new
becadev,throuss,60,new
