stringA,stringB,itemNumber,type
nothrog,montsim,11,original
engstin,filisma,31,original
materal,wiligna,30,original
premser,groctsi,10,original
arthrol,moutlem,24,original
dessaga,devervi,19,original
refends,suprega,28,original
incleas,sanybon,25,original
domeave,shoureg,7,original
montems,suption,12,original
slanoth,pervica,29,original
ausenus,throdyn,8,original
whetesi,suprovi,45,original
meentra,qualrev,47,original
pritent,partify,37,original
anotain,himumma,46,original
englita,commedi,26,original
strewri,forings,27,original
anathly,shouges,5,original
anottac,morying,42,original
hastems,pachang,34,original
clester,dolsimp,41,original
mestins,devivar,32,original
delpith,grashin,2,original
sectori,belysty,39,original
clarral,systina,14,original
pranomp,arcents,40,original
raddreg,lifinta,6,original
rembrob,weastin,38,original
limanol,exturea,16,original
thregul,avelian,13,original
larlize,somersi,23,original
jusessa,telcout,20,original
advical,trinche,36,original
prousup,tessina,48,original
proundi,pertice,33,original
gramile,vernion,15,original
suppopp,tatinse,50,original
benervi,fainges,1,original
probble,slannet,44,original
becadev,howseri,22,original
howinge,thervil,3,original
prounds,rousent,35,original
togriva,worinta,21,original
specity,deffent,17,original
bollyze,anceste,49,original
servica,pargest,4,original
varketa,throuss,9,original
fityrud,sersice,43,original
posiver,sounano,18,original
vernion,wiligna,88,new
throdyn,refends,59,new
tatinse,commedi,126,new
materal,wiligna,115,new
howinge,telcout,52,new
worinta,benervi,51,new
prounds,tatinse,145,new
exturea,clarral,56,new
shoureg,lifinta,53,new
refends,benervi,77,new
probble,incleas,134,new
pranomp,englita,116,new
clester,shoureg,83,new
domeave,posiver,70,new
proundi,trinche,113,new
worinta,raddreg,64,new
shoureg,vernion,66,new
avelian,larlize,68,new
prousup,clester,142,new
himumma,hastems,127,new
prousup,nothrog,143,new
wiligna,pritent,99,new
clester,pranomp,140,new
qualrev,montems,129,new
clarral,thervil,80,new
devivar,materal,109,new
pachang,avelian,84,new
gramile,clester,93,new
englita,shouges,74,new
partify,anceste,148,new
systina,suppopp,149,new
clarral,worinta,73,new
rembrob,pritent,147,new
howseri,devivar,118,new
shouges,weastin,85,new
sounano,throdyn,67,new
exturea,shouges,62,new
incleas,montsim,65,new
pargest,howinge,58,new
commedi,domeave,63,new
materal,advical,111,new
incleas,wiligna,102,new
englita,bollyze,146,new
proundi,sectori,123,new
wiligna,weastin,100,new
clarral,telcout,72,new
howinge,whetesi,103,new
himumma,arcents,141,new
shoureg,trinche,82,new
domeave,suppopp,137,new
larlize,delpith,78,new
exturea,devivar,81,new
thervil,proundi,86,new
togriva,whetesi,120,new
exturea,varketa,75,new
rousent,qualrev,121,new
hastems,specity,89,new
togriva,pargest,61,new
anotain,morying,136,new
dolsimp,montems,108,new
meentra,suppopp,139,new
pachang,pertice,114,new
specity,systina,57,new
shouges,incleas,60,new
pachang,trinche,104,new
moutlem,arcents,119,new
proundi,engstin,110,new
advical,slannet,122,new
systina,gramile,79,new
domeave,bollyze,131,new
slannet,becadev,98,new
arcents,jusessa,106,new
premser,pranomp,92,new
arthrol,dolsimp,105,new
anottac,moutlem,117,new
larlize,mestins,96,new
specity,tessina,130,new
whetesi,jusessa,107,new
tessina,fityrud,138,new
systina,bollyze,150,new
montems,suprovi,95,new
prousup,dessaga,125,new
anceste,grashin,101,new
belysty,mestins,128,new
suppopp,sectori,133,new
domeave,fityrud,97,new
whetesi,advical,135,new
becadev,whetesi,112,new
slannet,belysty,132,new
howinge,delpith,69,new
pertice,filisma,94,new
becadev,avelian,76,new
fainges,suption,55,new
trinche,filisma,91,new
clester,partify,144,new
throdyn,englita,54,new
refends,morying,124,new
nothrog,shouges,71,new
specity,materal,90,new
suprega,montems,87,new
