stringA,stringB,itemNumber,type
lifinta,raddreg,6,original
nothrog,montsim,11,original
incleas,sanybon,25,original
systina,clarral,14,original
englita,commedi,26,original
hastems,pachang,34,original
anceste,bollyze,49,original
anottac,morying,42,original
slanoth,pervica,29,original
avelian,thregul,13,original
fainges,benervi,1,original
worinta,togriva,21,original
meentra,qualrev,47,original
delpith,grashin,2,original
clester,dolsimp,41,original
sounano,posiver,18,original
thervil,howinge,3,original
anotain,himumma,46,original
pargest,servica,4,original
vernion,gramile,15,original
materal,wiligna,30,original
pertice,proundi,33,original
somersi,larlize,23,original
exturea,limanol,16,original
arthrol,moutlem,24,original
suprega,refends,28,original
shoureg,domeave,7,original
prounds,rousent,35,original
suption,montems,12,original
fityrud,sersice,43,original
specity,deffent,17,original
devervi,dessaga,19,original
suprovi,whetesi,45,original
devivar,mestins,32,original
suppopp,tatinse,50,original
pranomp,arcents,40,original
varketa,throuss,9,original
jusessa,telcout,20,original
prousup,tessina,48,original
probble,slannet,44,original
filisma,engstin,31,original
forings,strewri,27,original
becadev,howseri,22,original
advical,trinche,36,original
throdyn,ausenus,8,original
belysty,sectori,39,original
groctsi,premser,10,original
partify,pritent,37,original
rembrob,weastin,38,original
shouges,anathly,5,original
materal,clarral,82,new
pranomp,mestins,123,new
bollyze,pritent,144,new
anceste,proundi,140,new
qualrev,arcents,129,new
becadev,throuss,63,new
rousent,grashin,87,new
suppopp,pertice,141,new
pritent,jusessa,111,new
anottac,groctsi,94,new
specity,slannet,105,new
ausenus,moutlem,76,new
pachang,tessina,149,new
benervi,engstin,70,new
devivar,hastems,117,new
anotain,proundi,122,new
telcout,belysty,98,new
tatinse,togriva,133,new
delpith,probble,100,new
sectori,posiver,113,new
pargest,clarral,64,new
suprovi,ausenus,106,new
worinta,benervi,69,new
trinche,filisma,107,new
varketa,arthrol,80,new
devivar,refends,120,new
premser,limanol,72,new
himumma,weastin,137,new
materal,servica,53,new
whetesi,sanybon,147,new
exturea,bollyze,121,new
anotain,himumma,128,new
exturea,suption,55,new
advical,delpith,88,new
devivar,systina,81,new
grashin,nothrog,65,new
belysty,sersice,145,new
worinta,qualrev,124,new
sectori,jusessa,108,new
becadev,pertice,101,new
prousup,howseri,131,new
rousent,jusessa,102,new
refends,groctsi,83,new
varketa,somersi,68,new
suppopp,sounano,142,new
howseri,jusessa,85,new
telcout,gramile,74,new
throdyn,strewri,56,new
pargest,commedi,75,new
prousup,slannet,126,new
dolsimp,sectori,134,new
commedi,lifinta,61,new
somersi,throdyn,79,new
moutlem,arcents,99,new
slanoth,partify,109,new
sanybon,hastems,118,new
bollyze,montems,125,new
larlize,rousent,96,new
howinge,fainges,58,new
posiver,anotain,92,new
fainges,shouges,54,new
commedi,ausenus,78,new
nothrog,qualrev,127,new
tessina,filisma,148,new
fainges,gramile,67,new
thervil,probble,103,new
howinge,telcout,62,new
slanoth,belysty,91,new
hastems,probble,143,new
systina,specity,66,new
wiligna,montems,84,new
morying,incleas,95,new
servica,nothrog,77,new
benervi,tatinse,116,new
dolsimp,hastems,130,new
worinta,raddreg,71,new
domeave,probble,93,new
englita,wiligna,112,new
deffent,gramile,73,new
anceste,fityrud,150,new
himumma,englita,132,new
larlize,hastems,114,new
clarral,strewri,90,new
filisma,mestins,110,new
exturea,posiver,52,new
throuss,togriva,60,new
qualrev,throuss,138,new
larlize,systina,89,new
pargest,limanol,51,new
shouges,anotain,104,new
materal,wiligna,97,new
morying,arcents,146,new
benervi,nothrog,59,new
engstin,becadev,86,new
strewri,probble,139,new
fainges,suprovi,115,new
rembrob,mestins,119,new
suppopp,tatinse,135,new
delpith,moutlem,57,new
morying,strewri,136,new
