stringA,stringB,itemNumber,type
tessina,prousup,48,original
domeave,shoureg,7,original
hastems,pachang,34,original
trinche,advical,36,original
sersice,fityrud,43,original
avelian,thregul,13,original
deffent,specity,17,original
englita,commedi,26,original
howseri,becadev,22,original
systina,clarral,14,original
dessaga,devervi,19,original
clester,dolsimp,41,original
meentra,qualrev,47,original
arcents,pranomp,40,original
pertice,proundi,33,original
nothrog,montsim,11,original
tatinse,suppopp,50,original
delpith,grashin,2,original
sounano,posiver,18,original
slannet,probble,44,original
fainges,benervi,1,original
montems,suption,12,original
lifinta,raddreg,6,original
anotain,himumma,46,original
sectori,belysty,39,original
wiligna,materal,30,original
filisma,engstin,31,original
forings,strewri,27,original
togriva,worinta,21,original
suprega,refends,28,original
moutlem,arthrol,24,original
groctsi,premser,10,original
bollyze,anceste,49,original
shouges,anathly,5,original
larlize,somersi,23,original
limanol,exturea,16,original
jusessa,telcout,20,original
devivar,mestins,32,original
rembrob,weastin,38,original
sanybon,incleas,25,original
servica,pargest,4,original
pervica,slanoth,29,original
gramile,vernion,15,original
varketa,throuss,9,original
morying,anottac,42,original
howinge,thervil,3,original
prounds,rousent,35,original
partify,pritent,37,original
suprovi,whetesi,45,original
throdyn,ausenus,8,original
telcout,throdyn,65,new
worinta,thregul,54,new
mestins,suprovi,138,new
ausenus,prousup,134,new
sersice,prounds,127,new
pargest,gramile,66,new
vernion,thregul,77,new
pranomp,arcents,140,new
suprega,deffent,82,new
worinta,montsim,53,new
exturea,qualrev,122,new
sounano,suprovi,128,new
bollyze,sersice,137,new
englita,shouges,71,new
bollyze,weastin,145,new
pranomp,anotain,135,new
systina,togriva,63,new
sanybon,pritent,109,new
refends,howinge,78,new
becadev,premser,72,new
rousent,proundi,102,new
dolsimp,refends,144,new
specity,somersi,85,new
servica,ausenus,67,new
fainges,throdyn,70,new
domeave,clarral,56,new
dessaga,pervica,86,new
premser,himumma,96,new
domeave,becadev,58,new
meentra,pachang,139,new
shouges,domeave,80,new
benervi,sersice,81,new
strewri,devivar,113,new
arcents,fityrud,147,new
anceste,varketa,126,new
pargest,limanol,73,new
exturea,himumma,124,new
moutlem,domeave,74,new
specity,anottac,108,new
throdyn,lifinta,55,new
vernion,probble,94,new
slannet,becadev,98,new
devivar,slannet,121,new
sersice,morying,146,new
forings,meentra,150,new
moutlem,avelian,87,new
rembrob,worinta,91,new
refends,benervi,60,new
weastin,forings,107,new
incleas,belysty,116,new
devivar,lifinta,83,new
probble,sersice,131,new
benervi,throuss,59,new
probble,weastin,148,new
partify,somersi,93,new
engstin,himumma,125,new
whetesi,raddreg,100,new
refends,servica,57,new
systina,pranomp,111,new
clarral,meentra,105,new
posiver,arcents,119,new
shouges,throuss,51,new
sounano,benervi,76,new
weastin,shoureg,90,new
pranomp,hastems,142,new
prousup,vernion,130,new
devervi,anathly,61,new
englita,varketa,69,new
filisma,materal,101,new
slannet,devervi,103,new
jusessa,weastin,117,new
specity,pertice,88,new
weastin,pervica,97,new
systina,gramile,62,new
ausenus,fityrud,99,new
pervica,mestins,115,new
togriva,anotain,106,new
fityrud,sersice,123,new
gramile,somersi,84,new
fityrud,anceste,132,new
pervica,arcents,118,new
probble,sectori,149,new
arcents,dolsimp,136,new
thervil,bollyze,133,new
englita,partify,104,new
weastin,devivar,110,new
morying,slannet,143,new
anceste,prounds,129,new
clarral,anathly,52,new
proundi,weastin,92,new
materal,jusessa,89,new
suption,slannet,112,new
jusessa,pargest,79,new
pervica,pritent,95,new
servica,engstin,75,new
larlize,pertice,120,new
wiligna,tessina,141,new
incleas,advical,114,new
exturea,servica,64,new
montsim,incleas,68,new
