stringA,stringB,itemNumber,type
meentra,qualrev,47,original
weastin,rembrob,38,original
delpith,grashin,2,original
englita,commedi,26,original
fainges,benervi,1,original
ausenus,throdyn,8,original
slannet,probble,44,original
telcout,jusessa,20,original
worinta,togriva,21,original
premser,groctsi,10,original
mestins,devivar,32,original
deffent,specity,17,original
nothrog,montsim,11,original
domeave,shoureg,7,original
exturea,limanol,16,original
refends,suprega,28,original
vernion,gramile,15,original
pargest,servica,4,original
sounano,posiver,18,original
montems,suption,12,original
strewri,forings,27,original
dessaga,devervi,19,original
engstin,filisma,31,original
avelian,thregul,13,original
anotain,himumma,46,original
fityrud,sersice,43,original
pachang,hastems,34,original
suprovi,whetesi,45,original
pranomp,arcents,40,original
proundi,pertice,33,original
bollyze,anceste,49,original
raddreg,lifinta,6,original
clarral,systina,14,original
partify,pritent,37,original
prousup,tessina,48,original
advical,trinche,36,original
dolsimp,clester,41,original
wiligna,materal,30,original
varketa,throuss,9,original
pervica,slanoth,29,original
shouges,anathly,5,original
sanybon,incleas,25,original
larlize,somersi,23,original
prounds,rousent,35,original
moutlem,arthrol,24,original
suppopp,tatinse,50,original
becadev,howseri,22,original
belysty,sectori,39,original
howinge,thervil,3,original
morying,anottac,42,original
groctsi,throuss,59,new
pachang,howseri,92,new
domeave,limanol,53,new
pachang,pargest,84,new
himumma,engstin,144,new
forings,hastems,104,new
limanol,anathly,65,new
specity,deffent,51,new
howseri,thregul,54,new
grashin,meentra,91,new
anotain,jusessa,106,new
anceste,posiver,130,new
whetesi,himumma,140,new
specity,engstin,81,new
sersice,becadev,95,new
sanybon,somersi,89,new
belysty,pritent,134,new
devervi,deffent,79,new
dessaga,bollyze,145,new
servica,howseri,56,new
slannet,pranomp,136,new
whetesi,togriva,101,new
anathly,suprovi,102,new
slanoth,filisma,114,new
probble,arthrol,137,new
raddreg,clester,87,new
weastin,prounds,123,new
advical,materal,115,new
refends,groctsi,88,new
limanol,dessaga,64,new
pachang,sersice,146,new
dessaga,shoureg,72,new
benervi,vernion,80,new
sersice,advical,141,new
servica,deffent,67,new
meentra,probble,149,new
telcout,howinge,77,new
weastin,specity,107,new
benervi,anotain,112,new
sectori,servica,86,new
tatinse,posiver,150,new
rembrob,deffent,116,new
devivar,whetesi,133,new
clarral,thervil,55,new
slannet,devervi,117,new
englita,commedi,85,new
gramile,sectori,94,new
whetesi,commedi,148,new
montems,devervi,76,new
delpith,gramile,62,new
vernion,belysty,118,new
wiligna,weastin,98,new
strewri,belysty,103,new
shoureg,anceste,105,new
avelian,raddreg,68,new
gramile,anceste,129,new
bollyze,incleas,125,new
thregul,anotain,96,new
delpith,specity,73,new
specity,throuss,66,new
exturea,probble,111,new
howseri,raddreg,78,new
jusessa,sectori,97,new
whetesi,prounds,124,new
howinge,avelian,61,new
clester,limanol,119,new
pritent,devervi,113,new
rembrob,arthrol,99,new
fityrud,dessaga,108,new
sersice,proundi,121,new
qualrev,anceste,132,new
anotain,suprovi,128,new
posiver,montems,52,new
meentra,jusessa,135,new
specity,vernion,60,new
dolsimp,englita,110,new
devivar,sersice,131,new
suppopp,hastems,122,new
arthrol,throdyn,71,new
lifinta,moutlem,75,new
moutlem,tessina,142,new
prounds,lifinta,83,new
sersice,sanybon,120,new
belysty,anotain,143,new
posiver,arcents,93,new
pertice,probble,139,new
exturea,limanol,57,new
tessina,dolsimp,126,new
filisma,nothrog,82,new
meentra,pachang,147,new
whetesi,probble,127,new
dessaga,devervi,90,new
mestins,servica,69,new
benervi,worinta,74,new
rousent,filisma,109,new
clester,fityrud,138,new
arthrol,suption,70,new
benervi,telcout,58,new
posiver,clester,100,new
throdyn,systina,63,new
