stringA,stringB,itemNumber,type
vernion,gramile,15,original
trinche,advical,36,original
dessaga,devervi,19,original
arthrol,moutlem,24,original
pertice,proundi,33,original
pritent,partify,37,original
refends,suprega,28,original
lifinta,raddreg,6,original
fainges,benervi,1,original
engstin,filisma,31,original
mestins,devivar,32,original
exturea,limanol,16,original
slanoth,pervica,29,original
howseri,becadev,22,original
rousent,prounds,35,original
whetesi,suprovi,45,original
arcents,pranomp,40,original
incleas,sanybon,25,original
hastems,pachang,34,original
avelian,thregul,13,original
ausenus,throdyn,8,original
anathly,shouges,5,original
englita,commedi,26,original
sounano,posiver,18,original
materal,wiligna,30,original
servica,pargest,4,original
prousup,tessina,48,original
togriva,worinta,21,original
rembrob,weastin,38,original
forings,strewri,27,original
larlize,somersi,23,original
howinge,thervil,3,original
belysty,sectori,39,original
bollyze,anceste,49,original
grashin,delpith,2,original
jusessa,telcout,20,original
montsim,nothrog,11,original
varketa,throuss,9,original
groctsi,premser,10,original
himumma,anotain,46,original
probble,slannet,44,original
morying,anottac,42,original
shoureg,domeave,7,original
clarral,systina,14,original
suption,montems,12,original
suppopp,tatinse,50,original
fityrud,sersice,43,original
dolsimp,clester,41,original
qualrev,meentra,47,original
specity,deffent,17,original
nothrog,prousup,136,new
devivar,weastin,119,new
refends,servica,72,new
pargest,morying,96,new
throdyn,tessina,120,new
howseri,prousup,127,new
wiligna,anotain,122,new
devivar,ausenus,88,new
sanybon,rousent,112,new
materal,clarral,87,new
engstin,pervica,93,new
suprovi,avelian,116,new
anotain,moutlem,143,new
slanoth,jusessa,81,new
arthrol,advical,101,new
varketa,deffent,66,new
engstin,moutlem,103,new
togriva,sectori,110,new
groctsi,domeave,78,new
meentra,moutlem,123,new
limanol,telcout,74,new
avelian,jusessa,75,new
montems,clarral,71,new
sounano,grashin,56,new
advical,strewri,100,new
grashin,deffent,68,new
lifinta,posiver,77,new
partify,strewri,114,new
commedi,slannet,91,new
sanybon,anathly,60,new
probble,dessaga,117,new
refends,filisma,106,new
probble,delpith,98,new
grashin,montems,53,new
limanol,deffent,57,new
advical,sectori,130,new
howinge,refends,55,new
thregul,tessina,118,new
thervil,posiver,62,new
commedi,arthrol,83,new
somersi,servica,76,new
tessina,benervi,97,new
dessaga,suprega,86,new
pritent,suppopp,124,new
anottac,prounds,138,new
suprega,domeave,89,new
prounds,tessina,129,new
devervi,arcents,108,new
anottac,suption,113,new
dessaga,filisma,82,new
dolsimp,exturea,104,new
thregul,vernion,69,new
premser,morying,105,new
materal,limanol,85,new
hastems,morying,135,new
dolsimp,hastems,145,new
anotain,belysty,149,new
raddreg,premser,73,new
sectori,limanol,92,new
suprovi,hastems,128,new
probble,clester,131,new
arcents,forings,109,new
shoureg,rousent,90,new
himumma,tessina,134,new
dessaga,varketa,65,new
forings,slanoth,107,new
systina,shoureg,67,new
tessina,limanol,132,new
pachang,dessaga,99,new
deffent,wiligna,84,new
lifinta,bollyze,146,new
arcents,pachang,121,new
ausenus,limanol,61,new
trinche,himumma,140,new
prounds,whetesi,144,new
domeave,varketa,59,new
delpith,howinge,51,new
dolsimp,pritent,126,new
bollyze,clester,141,new
larlize,tessina,137,new
pranomp,mestins,147,new
premser,devervi,63,new
pritent,morying,139,new
varketa,montems,79,new
worinta,servica,58,new
telcout,shouges,54,new
proundi,pertice,94,new
raddreg,howseri,80,new
arcents,devivar,150,new
suppopp,weastin,142,new
varketa,whetesi,115,new
shouges,montems,70,new
benervi,somersi,64,new
tessina,gramile,133,new
gramile,sectori,111,new
anceste,devivar,125,new
anathly,shoureg,52,new
pertice,dolsimp,148,new
togriva,whetesi,95,new
vernion,dolsimp,102,new
