stringA,stringB,itemNumber,type
pritent,partify,37,original
pertice,proundi,33,original
meentra,qualrev,47,original
englita,commedi,26,original
lifinta,raddreg,6,original
rousent,prounds,35,original
sectori,belysty,39,original
mestins,devivar,32,original
engstin,filisma,31,original
clester,dolsimp,41,original
strewri,forings,27,original
telcout,jusessa,20,original
slanoth,pervica,29,original
thervil,howinge,3,original
refends,suprega,28,original
pargest,servica,4,original
arcents,pranomp,40,original
anottac,morying,42,original
howseri,becadev,22,original
montems,suption,12,original
sounano,posiver,18,original
incleas,sanybon,25,original
arthrol,moutlem,24,original
tatinse,suppopp,50,original
avelian,thregul,13,original
advical,trinche,36,original
groctsi,premser,10,original
togriva,worinta,21,original
larlize,somersi,23,original
wiligna,materal,30,original
rembrob,weastin,38,original
bollyze,anceste,49,original
suprovi,whetesi,45,original
himumma,anotain,46,original
prousup,tessina,48,original
shouges,anathly,5,original
specity,deffent,17,original
devervi,dessaga,19,original
probble,slannet,44,original
pachang,hastems,34,original
varketa,throuss,9,original
clarral,systina,14,original
throdyn,ausenus,8,original
grashin,delpith,2,original
fityrud,sersice,43,original
limanol,exturea,16,original
benervi,fainges,1,original
shoureg,domeave,7,original
gramile,vernion,15,original
montsim,nothrog,11,original
tatinse,rembrob,147,new
belysty,refends,106,new
gramile,deffent,60,new
proundi,hastems,107,new
suppopp,strewri,136,new
montsim,meentra,114,new
gramile,somersi,84,new
premser,larlize,72,new
partify,thervil,85,new
dolsimp,sectori,126,new
posiver,avelian,63,new
pachang,arthrol,113,new
arthrol,advical,92,new
bollyze,telcout,134,new
nothrog,prounds,83,new
whetesi,morying,148,new
deffent,benervi,55,new
anathly,devervi,54,new
refends,rembrob,105,new
shoureg,incleas,57,new
whetesi,bollyze,143,new
clarral,exturea,78,new
moutlem,thervil,51,new
grashin,deffent,77,new
pargest,commedi,59,new
anceste,forings,141,new
throdyn,anathly,62,new
hastems,advical,93,new
domeave,qualrev,112,new
howinge,pargest,52,new
groctsi,deffent,79,new
bollyze,pritent,128,new
larlize,anottac,99,new
pranomp,anotain,125,new
sersice,gramile,104,new
englita,prounds,111,new
anceste,togriva,142,new
rousent,partify,137,new
somersi,posiver,90,new
anceste,suprega,140,new
howinge,anathly,76,new
posiver,fainges,56,new
anceste,raddreg,116,new
probble,trinche,139,new
delpith,specity,74,new
refends,servica,67,new
varketa,thervil,66,new
servica,tessina,91,new
slanoth,commedi,109,new
rousent,prounds,100,new
probble,materal,127,new
wiligna,meentra,149,new
exturea,suption,64,new
tatinse,servica,138,new
anottac,becadev,101,new
delpith,qualrev,96,new
hastems,wiligna,103,new
suption,montems,75,new
benervi,avelian,70,new
advical,clester,122,new
somersi,grashin,61,new
throdyn,howseri,58,new
rousent,forings,119,new
sectori,shouges,86,new
posiver,anottac,98,new
pargest,grashin,53,new
suprovi,pritent,124,new
becadev,sersice,95,new
forings,anotain,131,new
slanoth,bollyze,130,new
bollyze,hastems,144,new
thregul,slannet,115,new
deffent,partify,110,new
suppopp,refends,121,new
mestins,pranomp,133,new
filisma,slanoth,120,new
suppopp,tessina,145,new
hastems,partify,117,new
montsim,deffent,68,new
commedi,whetesi,150,new
meentra,throdyn,118,new
montsim,telcout,80,new
whetesi,limanol,102,new
bollyze,refends,146,new
fainges,limanol,73,new
anottac,jusessa,94,new
weastin,commedi,97,new
whetesi,wiligna,135,new
specity,dessaga,65,new
sanybon,somersi,81,new
incleas,larlize,87,new
benervi,weastin,88,new
sersice,shoureg,89,new
sounano,pachang,82,new
commedi,fainges,71,new
suprovi,anceste,123,new
arthrol,benervi,69,new
slannet,forings,132,new
anceste,probble,129,new
anottac,groctsi,108,new
