stringA,stringB,itemNumber,type
fainges,benervi,1,original
ausenus,throdyn,8,original
tatinse,suppopp,50,original
anceste,bollyze,49,original
dessaga,devervi,19,original
tessina,prousup,48,original
lifinta,raddreg,6,original
materal,wiligna,30,original
hastems,pachang,34,original
telcout,jusessa,20,original
rousent,prounds,35,original
sectori,belysty,39,original
incleas,sanybon,25,original
pertice,proundi,33,original
meentra,qualrev,47,original
delpith,grashin,2,original
englita,commedi,26,original
slannet,probble,44,original
throuss,varketa,9,original
exturea,limanol,16,original
engstin,filisma,31,original
mestins,devivar,32,original
domeave,shoureg,7,original
slanoth,pervica,29,original
anathly,shouges,5,original
suption,montems,12,original
advical,trinche,36,original
forings,strewri,27,original
groctsi,premser,10,original
posiver,sounano,18,original
servica,pargest,4,original
rembrob,weastin,38,original
clarral,systina,14,original
suprega,refends,28,original
gramile,vernion,15,original
specity,deffent,17,original
partify,pritent,37,original
moutlem,arthrol,24,original
himumma,anotain,46,original
morying,anottac,42,original
thregul,avelian,13,original
montsim,nothrog,11,original
becadev,howseri,22,original
howinge,thervil,3,original
dolsimp,clester,41,original
suprovi,whetesi,45,original
togriva,worinta,21,original
fityrud,sersice,43,original
pranomp,arcents,40,original
larlize,somersi,23,original
meentra,qualrev,144,new
anceste,filisma,132,new
moutlem,rousent,116,new
pargest,groctsi,67,new
gramile,sectori,106,new
moutlem,throuss,55,new
jusessa,thervil,80,new
incleas,morying,101,new
belysty,arcents,124,new
bollyze,fainges,141,new
lifinta,dolsimp,97,new
filisma,sectori,105,new
partify,somersi,91,new
pargest,qualrev,114,new
devivar,rousent,119,new
slannet,pranomp,142,new
telcout,thregul,57,new
dolsimp,engstin,150,new
montems,pranomp,93,new
thregul,fainges,74,new
proundi,slanoth,112,new
morying,pertice,140,new
slanoth,shouges,59,new
servica,thervil,66,new
pervica,anathly,77,new
raddreg,avelian,76,new
shoureg,refends,63,new
filisma,throuss,81,new
devivar,lifinta,86,new
pranomp,premser,108,new
suprovi,anathly,102,new
qualrev,howseri,131,new
throuss,prousup,138,new
worinta,grashin,72,new
suprovi,delpith,120,new
prousup,arcents,145,new
bollyze,materal,123,new
groctsi,domeave,64,new
sounano,specity,51,new
pranomp,refends,110,new
partify,whetesi,139,new
gramile,telcout,52,new
tatinse,bollyze,134,new
pargest,larlize,53,new
worinta,limanol,65,new
premser,commedi,61,new
advical,domeave,85,new
pargest,commedi,78,new
domeave,varketa,62,new
pranomp,somersi,100,new
himumma,whetesi,125,new
anathly,forings,75,new
tessina,pervica,137,new
suption,sersice,99,new
ausenus,morying,118,new
forings,sounano,82,new
rousent,dolsimp,121,new
tessina,shouges,107,new
tatinse,rembrob,148,new
suprega,vernion,83,new
fainges,jusessa,71,new
materal,probble,146,new
arthrol,pranomp,94,new
englita,benervi,73,new
trinche,sanybon,117,new
jusessa,hastems,87,new
himumma,weastin,143,new
anotain,suppopp,133,new
anottac,montsim,98,new
prounds,hastems,111,new
thregul,dessaga,58,new
arthrol,devivar,113,new
strewri,howinge,79,new
larlize,arcents,103,new
anceste,prounds,122,new
posiver,tessina,130,new
slanoth,specity,88,new
thregul,sectori,90,new
exturea,qualrev,129,new
deffent,jusessa,54,new
anotain,devervi,95,new
tessina,larlize,126,new
wiligna,howseri,89,new
montsim,tessina,115,new
arcents,pervica,104,new
refends,suppopp,147,new
ausenus,becadev,68,new
anotain,howinge,109,new
weastin,varketa,84,new
dolsimp,somersi,96,new
engstin,qualrev,128,new
tatinse,partify,136,new
montems,howinge,69,new
fityrud,arthrol,149,new
suption,montems,70,new
sersice,suppopp,135,new
pervica,hastems,92,new
thervil,limanol,56,new
howinge,thervil,60,new
bollyze,delpith,127,new
