stringA,stringB,itemNumber,type
worinta,togriva,21,original
anotain,himumma,46,original
avelian,thregul,13,original
delpith,grashin,2,original
rousent,prounds,35,original
montems,suption,12,original
systina,clarral,14,original
vernion,gramile,15,original
anceste,bollyze,49,original
slannet,probble,44,original
arcents,pranomp,40,original
whetesi,suprovi,45,original
howseri,becadev,22,original
engstin,filisma,31,original
deffent,specity,17,original
anathly,shouges,5,original
ausenus,throdyn,8,original
clester,dolsimp,41,original
hastems,pachang,34,original
mestins,devivar,32,original
premser,groctsi,10,original
domeave,shoureg,7,original
meentra,qualrev,47,original
telcout,jusessa,20,original
anottac,morying,42,original
howinge,thervil,3,original
wiligna,materal,30,original
larlize,somersi,23,original
servica,pargest,4,original
partify,pritent,37,original
raddreg,lifinta,6,original
forings,strewri,27,original
varketa,throuss,9,original
rembrob,weastin,38,original
commedi,englita,26,original
belysty,sectori,39,original
moutlem,arthrol,24,original
suprega,refends,28,original
montsim,nothrog,11,original
limanol,exturea,16,original
posiver,sounano,18,original
pervica,slanoth,29,original
devervi,dessaga,19,original
sanybon,incleas,25,original
suppopp,tatinse,50,original
fityrud,sersice,43,original
advical,trinche,36,original
prousup,tessina,48,original
proundi,pertice,33,original
benervi,fainges,1,original
devivar,avelian,83,new
throuss,raddreg,52,new
howinge,worinta,59,new
delpith,throdyn,51,new
morying,nothrog,91,new
filisma,refends,92,new
qualrev,pertice,133,new
wiligna,pargest,57,new
suprovi,worinta,130,new
incleas,groctsi,74,new
nothrog,sanybon,76,new
hastems,suprega,107,new
ausenus,becadev,56,new
anathly,pachang,87,new
throuss,partify,81,new
delpith,clarral,78,new
thervil,howinge,66,new
togriva,clester,109,new
pachang,somersi,113,new
worinta,varketa,77,new
anotain,suprega,147,new
groctsi,arthrol,75,new
pervica,somersi,88,new
morying,howseri,119,new
anceste,sanybon,144,new
limanol,materal,86,new
suprovi,slanoth,150,new
pargest,montsim,68,new
forings,anceste,142,new
morying,premser,114,new
bollyze,somersi,140,new
pargest,togriva,80,new
shouges,slannet,90,new
englita,proundi,93,new
devervi,tessina,139,new
exturea,proundi,85,new
larlize,weastin,97,new
arcents,filisma,95,new
somersi,shoureg,69,new
avelian,jusessa,53,new
pervica,anotain,132,new
bollyze,sectori,134,new
devivar,clester,141,new
dessaga,shouges,61,new
groctsi,sersice,117,new
anottac,filisma,149,new
tatinse,howinge,121,new
proundi,refends,111,new
gramile,tatinse,148,new
groctsi,systina,60,new
hastems,prounds,106,new
sanybon,arthrol,84,new
thregul,anotain,110,new
commedi,delpith,55,new
sounano,rembrob,101,new
commedi,throuss,62,new
varketa,tessina,115,new
commedi,premser,67,new
weastin,moutlem,102,new
fainges,larlize,73,new
telcout,morying,98,new
fainges,rembrob,89,new
pritent,suprega,118,new
telcout,servica,79,new
howinge,somersi,54,new
howseri,varketa,65,new
pranomp,clester,128,new
anceste,fityrud,126,new
telcout,montsim,63,new
pranomp,anotain,138,new
raddreg,delpith,64,new
trinche,togriva,100,new
sersice,pervica,145,new
pachang,whetesi,137,new
varketa,trinche,82,new
sersice,prousup,131,new
meentra,suprovi,136,new
suppopp,anottac,123,new
mestins,commedi,105,new
exturea,shouges,58,new
strewri,rembrob,103,new
proundi,arthrol,96,new
togriva,montems,70,new
wiligna,tatinse,127,new
moutlem,sersice,116,new
dessaga,dolsimp,120,new
throuss,himumma,108,new
shoureg,englita,72,new
limanol,deffent,71,new
probble,weastin,135,new
arthrol,prousup,125,new
prousup,strewri,124,new
delpith,probble,99,new
fityrud,sectori,122,new
anotain,suption,104,new
arcents,jusessa,94,new
clester,prounds,146,new
incleas,bollyze,143,new
belysty,pertice,129,new
whetesi,moutlem,112,new
