stringA,stringB,itemNumber,type
worinta,togriva,21,original
montems,suption,12,original
deffent,specity,17,original
rousent,prounds,35,original
ausenus,throdyn,8,original
somersi,larlize,23,original
clester,dolsimp,41,original
throuss,varketa,9,original
tatinse,suppopp,50,original
vernion,gramile,15,original
sersice,fityrud,43,original
avelian,thregul,13,original
materal,wiligna,30,original
delpith,grashin,2,original
pargest,servica,4,original
anathly,shouges,5,original
slanoth,pervica,29,original
trinche,advical,36,original
dessaga,devervi,19,original
weastin,rembrob,38,original
strewri,forings,27,original
whetesi,suprovi,45,original
incleas,sanybon,25,original
anceste,bollyze,49,original
engstin,filisma,31,original
morying,anottac,42,original
devivar,mestins,32,original
probble,slannet,44,original
pachang,hastems,34,original
benervi,fainges,1,original
posiver,sounano,18,original
suprega,refends,28,original
commedi,englita,26,original
proundi,pertice,33,original
clarral,systina,14,original
moutlem,arthrol,24,original
partify,pritent,37,original
shoureg,domeave,7,original
qualrev,meentra,47,original
jusessa,telcout,20,original
howinge,thervil,3,original
himumma,anotain,46,original
raddreg,lifinta,6,original
prousup,tessina,48,original
groctsi,premser,10,original
becadev,howseri,22,original
montsim,nothrog,11,original
pranomp,arcents,40,original
limanol,exturea,16,original
belysty,sectori,39,original
montems,varketa,64,new
thregul,telcout,71,new
avelian,thregul,73,new
systina,proundi,86,new
moutlem,delpith,63,new
vernion,throdyn,57,new
exturea,howinge,74,new
montems,suprega,87,new
trinche,togriva,112,new
posiver,slannet,97,new
ausenus,bollyze,147,new
anceste,pachang,130,new
limanol,exturea,53,new
himumma,incleas,121,new
materal,suppopp,123,new
howseri,bollyze,128,new
tessina,clarral,103,new
clarral,slannet,93,new
howseri,morying,113,new
sanybon,dessaga,88,new
commedi,slannet,111,new
tatinse,servica,140,new
morying,montems,118,new
servica,englita,52,new
throuss,howinge,79,new
rembrob,arthrol,101,new
incleas,raddreg,59,new
ausenus,qualrev,144,new
belysty,premser,110,new
probble,sounano,99,new
tatinse,posiver,150,new
strewri,himumma,132,new
morying,hastems,131,new
suption,deffent,69,new
deffent,qualrev,127,new
gramile,delpith,60,new
fainges,himumma,91,new
pranomp,slannet,136,new
pachang,worinta,106,new
varketa,arcents,82,new
belysty,slanoth,109,new
devivar,anotain,137,new
clester,proundi,148,new
shoureg,refends,77,new
becadev,rousent,115,new
groctsi,arthrol,67,new
telcout,howinge,70,new
filisma,pritent,96,new
rembrob,avelian,117,new
shouges,ausenus,75,new
clester,suppopp,129,new
refends,commedi,89,new
worinta,groctsi,78,new
incleas,montsim,54,new
belysty,whetesi,145,new
groctsi,slanoth,90,new
somersi,dolsimp,95,new
benervi,telcout,51,new
togriva,pritent,119,new
thregul,anathly,61,new
anathly,suppopp,134,new
sectori,devervi,98,new
sersice,morying,133,new
morying,strewri,141,new
sounano,groctsi,66,new
weastin,raddreg,81,new
tatinse,devervi,124,new
wiligna,tatinse,125,new
pranomp,slanoth,122,new
shouges,anotain,108,new
montsim,systina,58,new
sanybon,arcents,104,new
pertice,commedi,94,new
sersice,sanybon,102,new
tessina,prousup,126,new
strewri,specity,85,new
trinche,suption,83,new
howseri,advical,120,new
sectori,larlize,92,new
bollyze,sounano,149,new
varketa,meentra,107,new
systina,pachang,84,new
fainges,raddreg,68,new
rousent,himumma,138,new
jusessa,pritent,116,new
arcents,advical,146,new
hastems,pranomp,142,new
suprega,pargest,65,new
wiligna,materal,114,new
suprovi,howseri,139,new
tatinse,fityrud,135,new
incleas,devivar,100,new
wiligna,slannet,143,new
jusessa,deffent,55,new
dolsimp,domeave,105,new
fainges,clarral,72,new
posiver,systina,76,new
delpith,howinge,62,new
commedi,thervil,80,new
howinge,fainges,56,new
