stringA,stringB,itemNumber,type
strewri,forings,27,original
tatinse,suppopp,50,original
worinta,togriva,21,original
arcents,pranomp,40,original
sounano,posiver,18,original
tessina,prousup,48,original
anotain,himumma,46,original
pritent,partify,37,original
materal,wiligna,30,original
clester,dolsimp,41,original
lifinta,raddreg,6,original
incleas,sanybon,25,original
mestins,devivar,32,original
systina,clarral,14,original
delpith,grashin,2,original
sectori,belysty,39,original
weastin,rembrob,38,original
anathly,shouges,5,original
anottac,morying,42,original
montems,suption,12,original
slanoth,pervica,29,original
exturea,limanol,16,original
thervil,howinge,3,original
nothrog,montsim,11,original
avelian,thregul,13,original
varketa,throuss,9,original
prounds,rousent,35,original
gramile,vernion,15,original
specity,deffent,17,original
becadev,howseri,22,original
servica,pargest,4,original
probble,slannet,44,original
throdyn,ausenus,8,original
suprovi,whetesi,45,original
groctsi,premser,10,original
devervi,dessaga,19,original
filisma,engstin,31,original
fityrud,sersice,43,original
commedi,englita,26,original
moutlem,arthrol,24,original
jusessa,telcout,20,original
proundi,pertice,33,original
advical,trinche,36,original
benervi,fainges,1,original
shoureg,domeave,7,original
suprega,refends,28,original
bollyze,anceste,49,original
qualrev,meentra,47,original
pachang,hastems,34,original
larlize,somersi,23,original
somersi,shouges,79,new
devervi,anceste,121,new
advical,telcout,114,new
fainges,probble,94,new
montsim,slannet,119,new
moutlem,trinche,103,new
howseri,belysty,109,new
avelian,sanybon,85,new
himumma,engstin,145,new
throuss,shouges,55,new
whetesi,togriva,96,new
devivar,mestins,101,new
suprovi,tatinse,142,new
thervil,suprega,63,new
belysty,tatinse,146,new
gramile,exturea,59,new
anathly,benervi,72,new
slanoth,throdyn,54,new
tessina,pachang,123,new
advical,clester,125,new
partify,somersi,93,new
fainges,jusessa,68,new
qualrev,hastems,150,new
deffent,limanol,78,new
specity,sectori,102,new
ausenus,clarral,71,new
avelian,becadev,61,new
anotain,groctsi,91,new
rembrob,weastin,128,new
montems,moutlem,70,new
howinge,mestins,57,new
sounano,posiver,74,new
sersice,benervi,87,new
whetesi,raddreg,110,new
suprovi,pertice,131,new
proundi,anottac,139,new
deffent,suprega,90,new
pachang,anottac,137,new
thervil,togriva,52,new
arcents,limanol,97,new
fityrud,howseri,118,new
anottac,devervi,95,new
howseri,throdyn,77,new
prousup,pertice,132,new
morying,vernion,92,new
posiver,weastin,113,new
rembrob,premser,88,new
vernion,bollyze,147,new
clester,larlize,106,new
suprega,fainges,73,new
qualrev,meentra,135,new
delpith,probble,117,new
filisma,clester,120,new
trinche,pachang,99,new
jusessa,lifinta,56,new
grashin,throuss,51,new
suppopp,anceste,122,new
anceste,suprovi,144,new
togriva,strewri,89,new
larlize,anottac,111,new
trinche,belysty,129,new
grashin,exturea,69,new
specity,arthrol,86,new
rousent,partify,148,new
pertice,wiligna,105,new
somersi,bollyze,138,new
pachang,engstin,107,new
prousup,montems,149,new
morying,trinche,136,new
clarral,vernion,80,new
advical,fainges,83,new
togriva,clester,104,new
arcents,prousup,143,new
howinge,pritent,84,new
montsim,anathly,75,new
anotain,suption,112,new
trinche,dolsimp,133,new
jusessa,slanoth,81,new
lifinta,bollyze,130,new
pargest,throdyn,66,new
dolsimp,domeave,98,new
hastems,larlize,100,new
devervi,delpith,58,new
throdyn,thervil,60,new
sounano,suppopp,141,new
rousent,dolsimp,124,new
suppopp,worinta,134,new
wiligna,weastin,108,new
domeave,posiver,67,new
clester,wiligna,116,new
anathly,togriva,65,new
howinge,howseri,62,new
pertice,dolsimp,140,new
throdyn,avelian,53,new
incleas,larlize,82,new
grashin,tessina,115,new
thervil,shouges,64,new
englita,bollyze,127,new
anottac,suppopp,126,new
domeave,limanol,76,new
