stringA,stringB,itemNumber,type
exturea,limanol,16,original
anathly,shouges,5,original
slanoth,pervica,29,original
fainges,benervi,1,original
arthrol,moutlem,24,original
mestins,devivar,32,original
slannet,probble,44,original
montems,suption,12,original
anceste,bollyze,49,original
sersice,fityrud,43,original
weastin,rembrob,38,original
englita,commedi,26,original
systina,clarral,14,original
clester,dolsimp,41,original
strewri,forings,27,original
worinta,togriva,21,original
avelian,thregul,13,original
thervil,howinge,3,original
howseri,becadev,22,original
arcents,pranomp,40,original
whetesi,suprovi,45,original
nothrog,montsim,11,original
dessaga,devervi,19,original
vernion,gramile,15,original
tessina,prousup,48,original
varketa,throuss,9,original
morying,anottac,42,original
jusessa,telcout,20,original
throdyn,ausenus,8,original
proundi,pertice,33,original
advical,trinche,36,original
himumma,anotain,46,original
posiver,sounano,18,original
partify,pritent,37,original
groctsi,premser,10,original
larlize,somersi,23,original
raddreg,lifinta,6,original
filisma,engstin,31,original
wiligna,materal,30,original
pachang,hastems,34,original
suppopp,tatinse,50,original
servica,pargest,4,original
shoureg,domeave,7,original
specity,deffent,17,original
prounds,rousent,35,original
qualrev,meentra,47,original
sanybon,incleas,25,original
belysty,sectori,39,original
suprega,refends,28,original
grashin,delpith,2,original
deffent,partify,109,new
somersi,probble,146,new
fainges,suprega,78,new
thervil,montsim,54,new
togriva,premser,80,new
englita,servica,71,new
partify,mestins,118,new
probble,premser,108,new
grashin,sersice,81,new
sounano,himumma,149,new
whetesi,limanol,97,new
jusessa,anottac,111,new
himumma,clester,144,new
shoureg,howseri,79,new
vernion,shouges,75,new
posiver,tessina,141,new
throuss,pranomp,100,new
servica,domeave,55,new
specity,systina,57,new
ausenus,benervi,73,new
shouges,throuss,61,new
incleas,prousup,138,new
meentra,jusessa,128,new
throuss,wiligna,88,new
pervica,hastems,95,new
suppopp,somersi,136,new
proundi,sersice,126,new
advical,refends,106,new
prousup,whetesi,137,new
trinche,qualrev,125,new
grashin,vernion,53,new
posiver,sersice,107,new
sounano,posiver,59,new
slannet,gramile,119,new
arthrol,pachang,112,new
sersice,larlize,110,new
raddreg,incleas,72,new
dessaga,advical,116,new
pritent,rembrob,131,new
montsim,rousent,83,new
throdyn,deffent,51,new
suppopp,delpith,147,new
avelian,belysty,93,new
telcout,benervi,69,new
delpith,thregul,64,new
prounds,delpith,86,new
sounano,servica,62,new
sersice,devervi,103,new
suppopp,rousent,140,new
montems,varketa,60,new
himumma,meentra,139,new
benervi,anotain,115,new
pritent,gramile,82,new
montsim,vernion,56,new
dessaga,forings,87,new
morying,throuss,104,new
mestins,prousup,121,new
anottac,moutlem,94,new
servica,engstin,77,new
prousup,thervil,124,new
clarral,domeave,66,new
raddreg,sectori,84,new
sanybon,anotain,127,new
himumma,pertice,132,new
domeave,devivar,90,new
englita,devervi,85,new
delpith,suption,67,new
pargest,shoureg,70,new
groctsi,rousent,89,new
partify,clester,142,new
bollyze,trinche,123,new
weastin,moutlem,114,new
partify,systina,105,new
belysty,incleas,92,new
anceste,morying,122,new
tatinse,dolsimp,143,new
howseri,gramile,74,new
suppopp,meentra,135,new
ausenus,pranomp,96,new
anceste,devervi,148,new
pranomp,arcents,130,new
pertice,dolsimp,145,new
materal,grashin,68,new
exturea,suption,65,new
montsim,delpith,76,new
trinche,commedi,91,new
fityrud,montems,99,new
prounds,incleas,113,new
englita,rembrob,117,new
systina,servica,63,new
anottac,qualrev,133,new
thervil,clarral,52,new
clarral,meentra,102,new
meentra,qualrev,150,new
throuss,shoureg,58,new
becadev,meentra,129,new
pachang,strewri,120,new
himumma,somersi,134,new
clarral,anottac,101,new
moutlem,engstin,98,new
