stringA,stringB,itemNumber,type
clester,dolsimp,41,original
anotain,himumma,46,original
vernion,gramile,15,original
tatinse,suppopp,50,original
throuss,varketa,9,original
thervil,howinge,3,original
worinta,togriva,21,original
somersi,larlize,23,original
arcents,pranomp,40,original
weastin,rembrob,38,original
ausenus,throdyn,8,original
rousent,prounds,35,original
delpith,grashin,2,original
telcout,jusessa,20,original
sounano,posiver,18,original
fainges,benervi,1,original
pargest,servica,4,original
systina,clarral,14,original
anathly,shouges,5,original
deffent,specity,17,original
pritent,partify,37,original
slannet,probble,44,original
materal,wiligna,30,original
lifinta,raddreg,6,original
arthrol,moutlem,24,original
suption,montems,12,original
filisma,engstin,31,original
montsim,nothrog,11,original
commedi,englita,26,original
becadev,howseri,22,original
belysty,sectori,39,original
advical,trinche,36,original
devervi,dessaga,19,original
morying,anottac,42,original
suprega,refends,28,original
forings,strewri,27,original
pachang,hastems,34,original
qualrev,meentra,47,original
suprovi,whetesi,45,original
proundi,pertice,33,original
limanol,exturea,16,original
bollyze,anceste,49,original
groctsi,premser,10,original
thregul,avelian,13,original
devivar,mestins,32,original
prousup,tessina,48,original
fityrud,sersice,43,original
shoureg,domeave,7,original
sanybon,incleas,25,original
pervica,slanoth,29,original
moutlem,whetesi,110,new
clester,partify,128,new
englita,throdyn,61,new
nothrog,jusessa,80,new
anceste,wiligna,132,new
avelian,montsim,69,new
domeave,suppopp,148,new
meentra,pachang,146,new
commedi,pritent,104,new
somersi,clarral,70,new
becadev,nothrog,75,new
pachang,dessaga,102,new
pargest,thregul,64,new
anceste,partify,138,new
moutlem,anceste,136,new
hastems,wiligna,103,new
jusessa,trinche,119,new
sanybon,anceste,125,new
lifinta,jusessa,62,new
slannet,sanybon,95,new
vernion,limanol,57,new
partify,refends,97,new
thervil,gramile,67,new
throuss,bollyze,137,new
ausenus,gramile,56,new
filisma,refends,111,new
throuss,benervi,73,new
deffent,pervica,86,new
sectori,partify,130,new
sersice,bollyze,131,new
rembrob,vernion,107,new
anathly,wiligna,82,new
sectori,probble,149,new
groctsi,meentra,100,new
mestins,pachang,91,new
qualrev,hastems,144,new
pertice,prousup,139,new
devervi,pritent,115,new
togriva,montems,53,new
systina,clarral,79,new
advical,nothrog,83,new
benervi,systina,60,new
morying,worinta,120,new
whetesi,devivar,124,new
montsim,domeave,51,new
shouges,engstin,74,new
vernion,filisma,90,new
howinge,lifinta,71,new
jusessa,ausenus,58,new
anotain,rembrob,123,new
partify,mestins,101,new
sersice,limanol,117,new
devivar,englita,94,new
slanoth,wiligna,116,new
throdyn,strewri,55,new
suppopp,trinche,147,new
pachang,throuss,85,new
proundi,anottac,140,new
tessina,forings,143,new
probble,systina,113,new
throuss,pranomp,112,new
morying,nothrog,93,new
thregul,deffent,52,new
anotain,specity,114,new
somersi,suprega,81,new
rembrob,telcout,92,new
englita,suption,87,new
rousent,devervi,84,new
pervica,anathly,78,new
wiligna,slannet,121,new
devervi,vernion,72,new
prousup,pritent,135,new
rousent,prousup,145,new
suprovi,arcents,126,new
rousent,dolsimp,122,new
advical,whetesi,142,new
varketa,sounano,77,new
suption,dessaga,63,new
exturea,throdyn,54,new
tessina,proundi,141,new
domeave,benervi,59,new
exturea,advical,99,new
probble,arcents,133,new
dolsimp,arthrol,118,new
raddreg,exturea,68,new
himumma,telcout,134,new
engstin,posiver,88,new
qualrev,mestins,127,new
throuss,fityrud,106,new
nothrog,pranomp,109,new
vernion,suption,66,new
suppopp,delpith,150,new
wiligna,refends,108,new
morying,sersice,129,new
suption,somersi,65,new
premser,becadev,76,new
thervil,himumma,105,new
thregul,trinche,89,new
pranomp,telcout,98,new
anathly,dolsimp,96,new
