stringA,stringB,itemNumber,type
incleas,sanybon,25,original
sounano,posiver,18,original
fainges,benervi,1,original
hastems,pachang,34,original
lifinta,raddreg,6,original
whetesi,suprovi,45,original
pertice,proundi,33,original
arthrol,moutlem,24,original
avelian,thregul,13,original
telcout,jusessa,20,original
sersice,fityrud,43,original
englita,commedi,26,original
meentra,qualrev,47,original
domeave,shoureg,7,original
ausenus,throdyn,8,original
slannet,probble,44,original
pargest,servica,4,original
montems,suption,12,original
premser,groctsi,10,original
anceste,bollyze,49,original
delpith,grashin,2,original
worinta,togriva,21,original
anotain,himumma,46,original
exturea,limanol,16,original
throuss,varketa,9,original
gramile,vernion,15,original
montsim,nothrog,11,original
partify,pritent,37,original
shouges,anathly,5,original
howinge,thervil,3,original
becadev,howseri,22,original
dolsimp,clester,41,original
prousup,tessina,48,original
morying,anottac,42,original
suppopp,tatinse,50,original
wiligna,materal,30,original
devervi,dessaga,19,original
belysty,sectori,39,original
pervica,slanoth,29,original
devivar,mestins,32,original
prounds,rousent,35,original
pranomp,arcents,40,original
filisma,engstin,31,original
clarral,systina,14,original
larlize,somersi,23,original
suprega,refends,28,original
rembrob,weastin,38,original
advical,trinche,36,original
forings,strewri,27,original
specity,deffent,17,original
rousent,moutlem,109,new
jusessa,thervil,70,new
specity,systina,55,new
anathly,larlize,75,new
bollyze,trinche,133,new
domeave,devervi,74,new
slannet,pachang,131,new
throdyn,worinta,58,new
tessina,partify,129,new
anotain,varketa,94,new
prousup,pertice,123,new
tessina,jusessa,142,new
arthrol,wiligna,92,new
shouges,slanoth,71,new
shoureg,clester,85,new
refends,bollyze,146,new
prousup,sersice,144,new
dolsimp,incleas,91,new
specity,anotain,115,new
telcout,suprovi,141,new
forings,hastems,106,new
arthrol,varketa,51,new
himumma,slanoth,145,new
groctsi,dessaga,69,new
clarral,refends,82,new
posiver,whetesi,107,new
arcents,commedi,112,new
partify,mestins,111,new
himumma,pargest,113,new
jusessa,exturea,80,new
specity,worinta,81,new
thregul,pargest,57,new
howseri,bollyze,147,new
anathly,devervi,73,new
clester,limanol,110,new
clarral,trinche,83,new
thervil,suption,61,new
pachang,englita,95,new
rousent,prounds,108,new
dolsimp,anceste,136,new
sersice,morying,132,new
arcents,probble,122,new
slannet,partify,127,new
anottac,larlize,114,new
prounds,incleas,99,new
forings,tatinse,135,new
deffent,groctsi,76,new
specity,exturea,63,new
rousent,qualrev,128,new
anotain,howinge,104,new
trinche,grashin,86,new
bollyze,strewri,143,new
belysty,fainges,88,new
ausenus,sanybon,78,new
dolsimp,arthrol,105,new
gramile,trinche,90,new
groctsi,domeave,65,new
exturea,shouges,60,new
systina,limanol,72,new
meentra,himumma,137,new
clarral,domeave,64,new
deffent,devervi,59,new
anathly,groctsi,62,new
bollyze,mestins,121,new
exturea,morying,101,new
throuss,fityrud,118,new
moutlem,mestins,100,new
whetesi,himumma,138,new
qualrev,lifinta,98,new
gramile,sectori,117,new
premser,throdyn,53,new
commedi,anotain,130,new
engstin,pervica,93,new
montems,suprovi,102,new
refends,larlize,87,new
suppopp,delpith,124,new
thervil,shoureg,67,new
throuss,partify,89,new
exturea,devervi,68,new
delpith,specity,56,new
fityrud,vernion,96,new
sersice,dolsimp,149,new
dolsimp,anotain,140,new
pertice,pranomp,139,new
proundi,meentra,150,new
prounds,arthrol,120,new
slannet,filisma,126,new
raddreg,systina,77,new
suption,fainges,79,new
sersice,fityrud,125,new
ausenus,morying,116,new
tatinse,probble,134,new
weastin,benervi,84,new
varketa,strewri,66,new
partify,refends,119,new
specity,tessina,148,new
varketa,slannet,103,new
arcents,sanybon,97,new
shoureg,avelian,52,new
varketa,pargest,54,new
