stringA,stringB,itemNumber,type
englita,commedi,26,original
materal,wiligna,30,original
lifinta,raddreg,6,original
anceste,bollyze,49,original
somersi,larlize,23,original
tessina,prousup,48,original
montems,suption,12,original
avelian,thregul,13,original
arcents,pranomp,40,original
engstin,filisma,31,original
weastin,rembrob,38,original
anotain,himumma,46,original
incleas,sanybon,25,original
hastems,pachang,34,original
slanoth,pervica,29,original
howseri,becadev,22,original
sounano,posiver,18,original
anottac,morying,42,original
slannet,probble,44,original
pertice,proundi,33,original
systina,clarral,14,original
mestins,devivar,32,original
telcout,jusessa,20,original
worinta,togriva,21,original
deffent,specity,17,original
groctsi,premser,10,original
fityrud,sersice,43,original
devervi,dessaga,19,original
partify,pritent,37,original
gramile,vernion,15,original
benervi,fainges,1,original
suppopp,tatinse,50,original
belysty,sectori,39,original
advical,trinche,36,original
limanol,exturea,16,original
prounds,rousent,35,original
forings,strewri,27,original
servica,pargest,4,original
varketa,throuss,9,original
grashin,delpith,2,original
suprovi,whetesi,45,original
shouges,anathly,5,original
montsim,nothrog,11,original
moutlem,arthrol,24,original
dolsimp,clester,41,original
throdyn,ausenus,8,original
shoureg,domeave,7,original
howinge,thervil,3,original
qualrev,meentra,47,original
suprega,refends,28,original
slanoth,rembrob,103,new
trinche,benervi,81,new
limanol,nothrog,60,new
mestins,pranomp,138,new
proundi,arcents,145,new
grashin,avelian,63,new
anotain,filisma,129,new
anathly,pervica,61,new
wiligna,sounano,85,new
strewri,suppopp,141,new
dolsimp,deffent,101,new
filisma,anceste,121,new
togriva,fainges,53,new
posiver,throuss,65,new
slannet,morying,125,new
trinche,wiligna,100,new
servica,anotain,115,new
devervi,anceste,147,new
fainges,moutlem,76,new
ausenus,fityrud,108,new
becadev,thervil,52,new
prounds,materal,111,new
specity,slannet,116,new
lifinta,varketa,78,new
slannet,partify,136,new
pritent,becadev,93,new
howseri,partify,112,new
vernion,forings,90,new
somersi,grashin,51,new
fityrud,montems,96,new
howinge,howseri,57,new
montems,shoureg,55,new
suprega,avelian,82,new
larlize,clester,117,new
moutlem,pargest,67,new
becadev,tessina,140,new
vernion,gramile,80,new
ausenus,shoureg,56,new
rousent,belysty,146,new
nothrog,suppopp,139,new
meentra,devervi,122,new
premser,suprovi,91,new
rousent,partify,144,new
clester,suppopp,142,new
prounds,telcout,98,new
whetesi,filisma,134,new
slanoth,moutlem,84,new
togriva,sectori,118,new
devivar,weastin,105,new
montsim,anottac,102,new
suption,rousent,86,new
pachang,whetesi,126,new
avelian,larlize,69,new
bollyze,montems,149,new
pranomp,lifinta,89,new
howinge,refends,73,new
montems,pranomp,97,new
pachang,trinche,94,new
moutlem,throuss,74,new
howseri,servica,70,new
qualrev,montems,127,new
partify,anotain,150,new
arcents,prounds,132,new
filisma,tessina,148,new
limanol,ausenus,58,new
himumma,premser,95,new
dolsimp,sersice,137,new
thervil,belysty,83,new
partify,deffent,106,new
varketa,howseri,77,new
suprega,hastems,110,new
pertice,suppopp,133,new
somersi,shoureg,59,new
thervil,servica,66,new
weastin,bollyze,123,new
pertice,clarral,88,new
englita,benervi,64,new
tessina,dolsimp,128,new
rousent,commedi,104,new
throuss,jusessa,68,new
rembrob,systina,119,new
probble,pertice,135,new
specity,avelian,54,new
posiver,exturea,79,new
moutlem,pritent,92,new
weastin,pervica,120,new
premser,montsim,62,new
slannet,filisma,143,new
sersice,suprovi,130,new
hastems,groctsi,87,new
howinge,ausenus,75,new
himumma,howseri,131,new
arthrol,partify,114,new
suption,anotain,113,new
mestins,pachang,109,new
larlize,pargest,71,new
arthrol,dolsimp,107,new
fityrud,premser,99,new
premser,groctsi,72,new
sanybon,tessina,124,new
