stringA,stringB,itemNumber,type
weastin,rembrob,38,original
slanoth,pervica,29,original
worinta,togriva,21,original
incleas,sanybon,25,original
tatinse,suppopp,50,original
materal,wiligna,30,original
pertice,proundi,33,original
fainges,benervi,1,original
strewri,forings,27,original
anceste,bollyze,49,original
clester,dolsimp,41,original
premser,groctsi,10,original
slannet,probble,44,original
dessaga,devervi,19,original
systina,clarral,14,original
meentra,qualrev,47,original
anotain,himumma,46,original
refends,suprega,28,original
pritent,partify,37,original
hastems,pachang,34,original
lifinta,raddreg,6,original
rousent,prounds,35,original
sersice,fityrud,43,original
vernion,gramile,15,original
arcents,pranomp,40,original
throdyn,ausenus,8,original
varketa,throuss,9,original
limanol,exturea,16,original
specity,deffent,17,original
devivar,mestins,32,original
servica,pargest,4,original
morying,anottac,42,original
belysty,sectori,39,original
jusessa,telcout,20,original
suption,montems,12,original
posiver,sounano,18,original
filisma,engstin,31,original
commedi,englita,26,original
suprovi,whetesi,45,original
shouges,anathly,5,original
shoureg,domeave,7,original
becadev,howseri,22,original
montsim,nothrog,11,original
larlize,somersi,23,original
prousup,tessina,48,original
moutlem,arthrol,24,original
advical,trinche,36,original
howinge,thervil,3,original
grashin,delpith,2,original
thregul,avelian,13,original
partify,avelian,114,new
fainges,throdyn,57,new
lifinta,morying,117,new
materal,probble,150,new
devervi,sersice,91,new
proundi,thervil,81,new
sersice,suprega,133,new
thregul,sersice,93,new
throuss,gramile,59,new
benervi,englita,69,new
commedi,weastin,99,new
pargest,suption,70,new
slanoth,shouges,72,new
devervi,anottac,115,new
limanol,slannet,92,new
groctsi,throuss,74,new
dolsimp,vernion,120,new
nothrog,qualrev,149,new
proundi,sersice,124,new
vernion,filisma,88,new
belysty,fainges,86,new
pervica,pertice,112,new
varketa,dessaga,51,new
slannet,dolsimp,142,new
weastin,himumma,128,new
anotain,jusessa,97,new
moutlem,delpith,65,new
anceste,suppopp,137,new
tessina,wiligna,144,new
becadev,lifinta,73,new
rembrob,howseri,102,new
anceste,filisma,147,new
groctsi,worinta,76,new
clester,sanybon,110,new
meentra,bollyze,138,new
arcents,togriva,104,new
anathly,specity,63,new
anottac,partify,129,new
exturea,raddreg,77,new
devervi,tatinse,146,new
deffent,pachang,82,new
hastems,groctsi,84,new
togriva,anottac,116,new
premser,gramile,66,new
delpith,howinge,58,new
pervica,pargest,62,new
materal,belysty,106,new
dolsimp,strewri,135,new
becadev,tatinse,123,new
avelian,bollyze,130,new
pranomp,systina,111,new
montems,howinge,80,new
commedi,exturea,83,new
slannet,pervica,134,new
dessaga,fityrud,101,new
moutlem,domeave,60,new
thervil,jusessa,68,new
arcents,moutlem,109,new
throdyn,pargest,78,new
montsim,materal,89,new
sounano,groctsi,64,new
specity,pritent,90,new
delpith,suprega,53,new
trinche,shouges,85,new
pargest,specity,71,new
dessaga,qualrev,121,new
worinta,fityrud,107,new
partify,engstin,98,new
fityrud,anotain,126,new
anotain,himumma,122,new
commedi,anathly,52,new
specity,vernion,54,new
devivar,somersi,119,new
himumma,slannet,136,new
filisma,tessina,145,new
sanybon,pritent,95,new
materal,pervica,105,new
howseri,commedi,87,new
montsim,ausenus,56,new
fityrud,deffent,113,new
bollyze,anathly,132,new
slannet,suppopp,139,new
throdyn,slannet,108,new
raddreg,deffent,61,new
domeave,montsim,79,new
slannet,morying,148,new
pertice,devivar,96,new
telcout,belysty,100,new
limanol,telcout,75,new
specity,throuss,67,new
anceste,suprovi,125,new
suprega,rousent,118,new
himumma,arthrol,143,new
tatinse,raddreg,127,new
becadev,systina,55,new
advical,tatinse,141,new
clester,rembrob,140,new
pervica,meentra,131,new
shouges,anotain,103,new
dessaga,pranomp,94,new
