stringA,stringB,itemNumber,type
incleas,sanybon,25,original
tatinse,suppopp,50,original
domeave,shoureg,7,original
lifinta,raddreg,6,original
materal,wiligna,30,original
nothrog,montsim,11,original
pertice,proundi,33,original
dessaga,devervi,19,original
strewri,forings,27,original
thervil,howinge,3,original
delpith,grashin,2,original
throuss,varketa,9,original
exturea,limanol,16,original
slanoth,pervica,29,original
arcents,pranomp,40,original
arthrol,moutlem,24,original
worinta,togriva,21,original
mestins,devivar,32,original
premser,groctsi,10,original
englita,commedi,26,original
fainges,benervi,1,original
sersice,fityrud,43,original
howseri,becadev,22,original
telcout,jusessa,20,original
anotain,himumma,46,original
advical,trinche,36,original
filisma,engstin,31,original
dolsimp,clester,41,original
clarral,systina,14,original
bollyze,anceste,49,original
shouges,anathly,5,original
pachang,hastems,34,original
servica,pargest,4,original
prousup,tessina,48,original
qualrev,meentra,47,original
posiver,sounano,18,original
gramile,vernion,15,original
probble,slannet,44,original
prounds,rousent,35,original
specity,deffent,17,original
suprega,refends,28,original
partify,pritent,37,original
suprovi,whetesi,45,original
rembrob,weastin,38,original
thregul,avelian,13,original
morying,anottac,42,original
suption,montems,12,original
larlize,somersi,23,original
throdyn,ausenus,8,original
belysty,sectori,39,original
slannet,proundi,138,new
montems,morying,109,new
worinta,clarral,68,new
tatinse,bollyze,150,new
lifinta,suprovi,108,new
becadev,nothrog,78,new
arthrol,advical,102,new
pritent,suppopp,125,new
anotain,dolsimp,134,new
delpith,servica,52,new
lifinta,grashin,70,new
pranomp,deffent,118,new
devivar,howseri,97,new
throuss,specity,72,new
suprovi,worinta,149,new
pervica,systina,85,new
gramile,slannet,99,new
pritent,moutlem,115,new
commedi,whetesi,148,new
telcout,himumma,123,new
qualrev,telcout,132,new
morying,lifinta,104,new
throdyn,arthrol,73,new
worinta,sanybon,81,new
systina,prousup,121,new
suprega,anottac,107,new
whetesi,suption,91,new
slannet,groctsi,111,new
raddreg,montems,51,new
sounano,suption,56,new
arthrol,partify,95,new
montems,devervi,80,new
pertice,pervica,110,new
suprovi,slanoth,129,new
engstin,filisma,120,new
howseri,grashin,71,new
prounds,trinche,100,new
rembrob,worinta,112,new
prounds,whetesi,122,new
benervi,systina,53,new
morying,throuss,106,new
incleas,prousup,146,new
materal,probble,139,new
vernion,thregul,60,new
dessaga,suprovi,128,new
worinta,moutlem,82,new
devivar,fainges,62,new
suprovi,vernion,96,new
proundi,arthrol,119,new
fainges,throdyn,58,new
suption,avelian,74,new
proundi,trinche,114,new
clester,advical,142,new
sectori,proundi,135,new
specity,sersice,98,new
tessina,posiver,143,new
slanoth,morying,136,new
clester,devervi,103,new
anceste,belysty,141,new
togriva,anotain,105,new
anotain,prousup,131,new
tessina,probble,126,new
moutlem,nothrog,61,new
strewri,benervi,65,new
ausenus,morying,92,new
devivar,mestins,94,new
anathly,howinge,79,new
groctsi,avelian,57,new
devivar,arcents,133,new
sounano,limanol,66,new
advical,avelian,90,new
englita,grashin,59,new
limanol,pritent,87,new
ausenus,belysty,86,new
filisma,tessina,140,new
shouges,delpith,67,new
montems,wiligna,84,new
devivar,thervil,89,new
suprega,tessina,147,new
suprovi,clester,144,new
weastin,montsim,88,new
shoureg,weastin,83,new
mestins,qualrev,124,new
pranomp,worinta,101,new
ausenus,forings,75,new
groctsi,domeave,54,new
ausenus,suppopp,145,new
togriva,domeave,63,new
dessaga,dolsimp,93,new
servica,howseri,64,new
thregul,clester,117,new
shouges,materal,69,new
groctsi,tatinse,127,new
montsim,sersice,113,new
probble,englita,137,new
fityrud,anottac,130,new
partify,hastems,116,new
throdyn,englita,76,new
ausenus,groctsi,55,new
limanol,ausenus,77,new
