stringA,stringB,itemNumber,type
clester,dolsimp,41,original
anceste,bollyze,49,original
sersice,fityrud,43,original
montems,suption,12,original
fainges,benervi,1,original
anotain,himumma,46,original
telcout,jusessa,20,original
somersi,larlize,23,original
trinche,advical,36,original
ausenus,throdyn,8,original
mestins,devivar,32,original
worinta,togriva,21,original
refends,suprega,28,original
strewri,forings,27,original
engstin,filisma,31,original
pritent,partify,37,original
sectori,belysty,39,original
systina,clarral,14,original
thervil,howinge,3,original
tessina,prousup,48,original
throuss,varketa,9,original
meentra,qualrev,47,original
weastin,rembrob,38,original
slannet,probble,44,original
vernion,gramile,15,original
raddreg,lifinta,6,original
becadev,howseri,22,original
moutlem,arthrol,24,original
sanybon,incleas,25,original
prounds,rousent,35,original
suppopp,tatinse,50,original
proundi,pertice,33,original
shoureg,domeave,7,original
limanol,exturea,16,original
pranomp,arcents,40,original
pachang,hastems,34,original
devervi,dessaga,19,original
shouges,anathly,5,original
commedi,englita,26,original
thregul,avelian,13,original
posiver,sounano,18,original
suprovi,whetesi,45,original
montsim,nothrog,11,original
specity,deffent,17,original
servica,pargest,4,original
wiligna,materal,30,original
grashin,delpith,2,original
morying,anottac,42,original
groctsi,premser,10,original
pervica,slanoth,29,original
arthrol,suption,55,new
incleas,himumma,134,new
suption,arcents,82,new
pervica,englita,92,new
varketa,systina,80,new
thregul,engstin,88,new
posiver,sounano,56,new
becadev,thervil,58,new
arcents,gramile,118,new
shouges,hastems,83,new
montems,howinge,72,new
materal,fityrud,137,new
partify,montems,89,new
mestins,larlize,93,new
clester,devivar,125,new
arcents,suprega,104,new
pritent,shoureg,86,new
englita,benervi,63,new
belysty,refends,120,new
posiver,sersice,119,new
partify,meentra,150,new
fityrud,hastems,127,new
prousup,mestins,131,new
incleas,varketa,76,new
probble,whetesi,130,new
prounds,dessaga,102,new
montems,jusessa,79,new
devervi,worinta,87,new
pertice,suppopp,128,new
suprovi,delpith,116,new
incleas,shouges,78,new
raddreg,pritent,90,new
clester,belysty,147,new
morying,systina,103,new
vernion,suption,57,new
tessina,throdyn,115,new
thregul,lifinta,61,new
rembrob,premser,84,new
slanoth,rembrob,96,new
fityrud,dessaga,101,new
posiver,weastin,100,new
sectori,specity,114,new
fityrud,trinche,148,new
tatinse,thregul,138,new
premser,raddreg,54,new
tatinse,togriva,146,new
larlize,incleas,81,new
groctsi,pargest,74,new
throdyn,arthrol,70,new
pachang,englita,98,new
nothrog,qualrev,139,new
tessina,servica,111,new
sanybon,ausenus,53,new
anathly,jusessa,64,new
arthrol,himumma,145,new
throuss,pranomp,108,new
howseri,gramile,75,new
anathly,suption,67,new
dolsimp,engstin,149,new
thregul,anathly,51,new
bollyze,deffent,124,new
sersice,clarral,97,new
advical,anottac,141,new
proundi,mestins,105,new
suprovi,englita,122,new
suprega,thervil,62,new
prousup,anotain,143,new
pertice,devivar,110,new
suprovi,meentra,132,new
trinche,dolsimp,133,new
servica,lifinta,65,new
jusessa,anottac,112,new
arthrol,thregul,60,new
tatinse,fityrud,142,new
raddreg,fainges,59,new
exturea,fityrud,117,new
strewri,prousup,136,new
refends,probble,144,new
systina,suprovi,94,new
vernion,benervi,73,new
somersi,belysty,113,new
raddreg,ausenus,52,new
specity,deffent,69,new
premser,suprovi,106,new
montems,probble,109,new
devervi,throuss,77,new
sersice,proundi,126,new
refends,bollyze,121,new
howinge,exturea,68,new
qualrev,fainges,107,new
raddreg,mestins,85,new
pervica,trinche,95,new
domeave,moutlem,66,new
materal,benervi,71,new
belysty,anceste,123,new
qualrev,slannet,140,new
montems,morying,91,new
vernion,belysty,99,new
clester,suppopp,135,new
pritent,advical,129,new
