stringA,stringB,itemNumber,type
incleas,sanybon,25,original
fainges,benervi,1,original
refends,suprega,28,original
trinche,advical,36,original
clester,dolsimp,41,original
anottac,morying,42,original
vernion,gramile,15,original
delpith,grashin,2,original
howseri,becadev,22,original
sectori,belysty,39,original
deffent,specity,17,original
hastems,pachang,34,original
englita,commedi,26,original
avelian,thregul,13,original
anotain,himumma,46,original
whetesi,suprovi,45,original
materal,wiligna,30,original
arthrol,moutlem,24,original
anceste,bollyze,49,original
tessina,prousup,48,original
lifinta,raddreg,6,original
arcents,pranomp,40,original
sounano,posiver,18,original
premser,groctsi,10,original
mestins,devivar,32,original
probble,slannet,44,original
throdyn,ausenus,8,original
forings,strewri,27,original
fityrud,sersice,43,original
suption,montems,12,original
howinge,thervil,3,original
shouges,anathly,5,original
pervica,slanoth,29,original
larlize,somersi,23,original
montsim,nothrog,11,original
partify,pritent,37,original
varketa,throuss,9,original
clarral,systina,14,original
limanol,exturea,16,original
proundi,pertice,33,original
prounds,rousent,35,original
suppopp,tatinse,50,original
qualrev,meentra,47,original
devervi,dessaga,19,original
jusessa,telcout,20,original
filisma,engstin,31,original
shoureg,domeave,7,original
togriva,worinta,21,original
rembrob,weastin,38,original
servica,pargest,4,original
servica,deffent,59,new
morying,nothrog,115,new
arcents,belysty,127,new
worinta,fityrud,107,new
whetesi,gramile,119,new
prousup,anotain,125,new
jusessa,premser,75,new
premser,pranomp,111,new
trinche,devivar,109,new
anotain,varketa,95,new
tessina,pachang,140,new
bollyze,thervil,141,new
pachang,anceste,134,new
filisma,clester,118,new
sersice,rembrob,145,new
anottac,thregul,105,new
becadev,pritent,116,new
worinta,varketa,52,new
clarral,montems,63,new
pritent,wiligna,104,new
benervi,dessaga,72,new
howseri,probble,143,new
togriva,systina,79,new
advical,deffent,91,new
pachang,clester,146,new
pranomp,slannet,138,new
nothrog,wiligna,82,new
howseri,prounds,108,new
deffent,rembrob,100,new
lifinta,commedi,73,new
devivar,whetesi,124,new
prousup,nothrog,122,new
arthrol,qualrev,147,new
devervi,exturea,77,new
engstin,dolsimp,131,new
slannet,rembrob,150,new
slanoth,bollyze,135,new
weastin,forings,92,new
sanybon,montems,90,new
whetesi,suprega,137,new
groctsi,domeave,76,new
lifinta,suption,64,new
pervica,nothrog,81,new
suprovi,howseri,126,new
larlize,systina,85,new
pervica,tatinse,133,new
somersi,proundi,98,new
partify,meentra,136,new
sounano,larlize,89,new
montems,suprovi,106,new
worinta,groctsi,53,new
dolsimp,anathly,110,new
slannet,raddreg,102,new
domeave,benervi,51,new
avelian,suppopp,123,new
arthrol,prounds,114,new
benervi,refends,70,new
throdyn,slannet,117,new
deffent,gramile,69,new
thervil,prounds,84,new
gramile,somersi,87,new
howseri,bollyze,148,new
vernion,varketa,74,new
rousent,thregul,88,new
devervi,vernion,58,new
delpith,suprovi,94,new
benervi,englita,60,new
sanybon,slannet,97,new
ausenus,suption,55,new
devervi,meentra,139,new
throdyn,engstin,83,new
premser,clarral,56,new
gramile,mestins,86,new
throdyn,nothrog,66,new
strewri,raddreg,67,new
probble,somersi,129,new
materal,morying,144,new
avelian,jusessa,54,new
suprega,pritent,99,new
partify,whetesi,128,new
shouges,deffent,78,new
exturea,posiver,57,new
sectori,pranomp,142,new
morying,thervil,113,new
refends,filisma,96,new
togriva,fainges,68,new
partify,howseri,103,new
dessaga,belysty,93,new
suppopp,pritent,149,new
prousup,refends,130,new
avelian,benervi,71,new
benervi,throuss,61,new
englita,advical,120,new
thregul,anotain,101,new
varketa,refends,65,new
meentra,wiligna,121,new
commedi,domeave,62,new
montsim,avelian,80,new
rousent,commedi,112,new
devivar,clester,132,new
