stringA,stringB,itemNumber,type
materal,wiligna,30,original
sounano,posiver,18,original
avelian,thregul,13,original
domeave,shoureg,7,original
rousent,prounds,35,original
anathly,shouges,5,original
englita,commedi,26,original
anottac,morying,42,original
throuss,varketa,9,original
pritent,partify,37,original
anotain,himumma,46,original
systina,clarral,14,original
trinche,advical,36,original
lifinta,raddreg,6,original
strewri,forings,27,original
incleas,sanybon,25,original
somersi,larlize,23,original
sersice,fityrud,43,original
meentra,qualrev,47,original
sectori,belysty,39,original
arthrol,moutlem,24,original
whetesi,suprovi,45,original
anceste,bollyze,49,original
pertice,proundi,33,original
ausenus,throdyn,8,original
suprega,refends,28,original
howinge,thervil,3,original
pervica,slanoth,29,original
montsim,nothrog,11,original
rembrob,weastin,38,original
prousup,tessina,48,original
devervi,dessaga,19,original
dolsimp,clester,41,original
becadev,howseri,22,original
probble,slannet,44,original
grashin,delpith,2,original
benervi,fainges,1,original
servica,pargest,4,original
specity,deffent,17,original
gramile,vernion,15,original
pachang,hastems,34,original
limanol,exturea,16,original
suption,montems,12,original
groctsi,premser,10,original
devivar,mestins,32,original
togriva,worinta,21,original
pranomp,arcents,40,original
suppopp,tatinse,50,original
jusessa,telcout,20,original
filisma,engstin,31,original
himumma,delpith,114,new
probble,clester,147,new
fainges,thregul,72,new
probble,sersice,132,new
partify,nothrog,85,new
prousup,tatinse,135,new
suprovi,arthrol,123,new
raddreg,tessina,103,new
thervil,sanybon,65,new
moutlem,anathly,67,new
throuss,suppopp,144,new
telcout,pachang,120,new
refends,prounds,112,new
incleas,benervi,53,new
slannet,himumma,142,new
shouges,throuss,69,new
himumma,tatinse,133,new
whetesi,devervi,102,new
arcents,suprovi,122,new
commedi,sectori,96,new
groctsi,sersice,104,new
sounano,thregul,70,new
anathly,filisma,82,new
commedi,lifinta,71,new
slanoth,rembrob,107,new
weastin,partify,130,new
filisma,engstin,111,new
belysty,anceste,129,new
dolsimp,arthrol,97,new
telcout,bollyze,131,new
avelian,togriva,56,new
shoureg,sounano,80,new
throuss,montsim,52,new
deffent,prousup,137,new
servica,hastems,86,new
rembrob,deffent,95,new
suppopp,worinta,145,new
howinge,slanoth,77,new
englita,himumma,150,new
throdyn,pargest,57,new
slanoth,pranomp,124,new
suption,rousent,87,new
mestins,howinge,59,new
suprovi,meentra,143,new
himumma,telcout,127,new
whetesi,throdyn,113,new
fityrud,tessina,149,new
pranomp,refends,100,new
probble,delpith,98,new
exturea,pranomp,101,new
suption,thervil,51,new
moutlem,whetesi,109,new
vernion,servica,63,new
trinche,prounds,91,new
montsim,sectori,90,new
delpith,limanol,78,new
arcents,proundi,139,new
materal,suppopp,134,new
systina,suprega,89,new
pargest,larlize,62,new
domeave,jusessa,79,new
prousup,anottac,138,new
anathly,varketa,64,new
premser,qualrev,125,new
weastin,shoureg,81,new
materal,probble,146,new
servica,domeave,54,new
anottac,limanol,108,new
montsim,anottac,99,new
rembrob,exturea,110,new
anceste,shoureg,105,new
premser,himumma,117,new
mestins,grashin,66,new
specity,dessaga,61,new
raddreg,premser,60,new
materal,sanybon,115,new
vernion,thregul,75,new
thervil,togriva,74,new
belysty,whetesi,121,new
suprega,trinche,93,new
groctsi,tatinse,126,new
gramile,clester,92,new
slannet,thregul,116,new
delpith,jusessa,68,new
raddreg,nothrog,73,new
sersice,wiligna,148,new
gramile,materal,83,new
dessaga,proundi,84,new
belysty,pertice,141,new
englita,prounds,106,new
gramile,exturea,58,new
bollyze,fainges,136,new
anotain,suprovi,128,new
limanol,clester,119,new
trinche,limanol,88,new
hastems,filisma,94,new
tatinse,thregul,140,new
belysty,materal,118,new
clarral,fainges,76,new
jusessa,vernion,55,new
