stringA,stringB,itemNumber,type
meentra,qualrev,47,original
pertice,proundi,33,original
howseri,becadev,22,original
fainges,benervi,1,original
clester,dolsimp,41,original
materal,wiligna,30,original
ausenus,throdyn,8,original
sectori,belysty,39,original
deffent,specity,17,original
slannet,probble,44,original
hastems,pachang,34,original
tessina,prousup,48,original
whetesi,suprovi,45,original
throuss,varketa,9,original
domeave,shoureg,7,original
englita,commedi,26,original
nothrog,montsim,11,original
montems,suption,12,original
vernion,gramile,15,original
sersice,fityrud,43,original
tatinse,suppopp,50,original
arcents,pranomp,40,original
mestins,devivar,32,original
anottac,morying,42,original
lifinta,raddreg,6,original
togriva,worinta,21,original
clarral,systina,14,original
larlize,somersi,23,original
prounds,rousent,35,original
rembrob,weastin,38,original
pervica,slanoth,29,original
limanol,exturea,16,original
thregul,avelian,13,original
sanybon,incleas,25,original
forings,strewri,27,original
groctsi,premser,10,original
himumma,anotain,46,original
devervi,dessaga,19,original
shouges,anathly,5,original
filisma,engstin,31,original
posiver,sounano,18,original
howinge,thervil,3,original
partify,pritent,37,original
bollyze,anceste,49,original
moutlem,arthrol,24,original
advical,trinche,36,original
suprega,refends,28,original
grashin,delpith,2,original
jusessa,telcout,20,original
servica,pargest,4,original
systina,shouges,70,new
larlize,whetesi,104,new
weastin,probble,124,new
lifinta,grashin,68,new
himumma,slanoth,138,new
posiver,trinche,85,new
sectori,proundi,139,new
exturea,himumma,130,new
rembrob,hastems,123,new
ausenus,grashin,66,new
partify,rousent,121,new
suption,dessaga,62,new
larlize,ausenus,54,new
systina,prousup,144,new
fainges,partify,81,new
grashin,weastin,87,new
incleas,suprega,89,new
throdyn,throuss,76,new
arthrol,shoureg,78,new
hastems,pranomp,137,new
suppopp,throuss,146,new
bollyze,tatinse,136,new
anathly,groctsi,67,new
clarral,whetesi,114,new
worinta,shoureg,75,new
prousup,anottac,132,new
worinta,montsim,59,new
meentra,jusessa,122,new
posiver,vernion,79,new
engstin,varketa,84,new
incleas,benervi,58,new
dolsimp,premser,101,new
partify,engstin,117,new
servica,incleas,77,new
rousent,proundi,94,new
hastems,devivar,112,new
advical,weastin,148,new
anottac,pranomp,140,new
sersice,varketa,108,new
specity,anathly,61,new
telcout,prounds,93,new
pranomp,whetesi,131,new
tatinse,suprovi,147,new
proundi,slanoth,98,new
fainges,larlize,64,new
throuss,qualrev,145,new
groctsi,vernion,57,new
servica,strewri,63,new
whetesi,jusessa,92,new
togriva,clester,106,new
tessina,advical,141,new
thregul,worinta,53,new
arcents,posiver,113,new
meentra,montsim,96,new
himumma,tessina,133,new
clester,posiver,100,new
anottac,filisma,129,new
rembrob,avelian,95,new
thervil,gramile,73,new
himumma,rousent,134,new
larlize,hastems,115,new
advical,worinta,119,new
larlize,trinche,99,new
probble,fainges,103,new
proundi,anathly,82,new
lifinta,jusessa,74,new
suppopp,tessina,150,new
forings,arcents,118,new
dessaga,throdyn,56,new
suption,pargest,80,new
bollyze,thervil,126,new
systina,specity,69,new
sounano,rembrob,116,new
rembrob,sectori,135,new
avelian,becadev,55,new
anceste,shouges,110,new
howseri,grashin,51,new
prousup,incleas,128,new
pritent,grashin,88,new
thervil,commedi,72,new
suption,thervil,65,new
montems,partify,86,new
shoureg,englita,71,new
groctsi,anottac,97,new
suppopp,dessaga,149,new
gramile,arcents,109,new
belysty,sounano,105,new
sectori,bollyze,143,new
partify,englita,102,new
clarral,slanoth,83,new
systina,devervi,52,new
throuss,servica,60,new
anceste,shoureg,91,new
weastin,jusessa,111,new
anotain,prounds,142,new
arthrol,wiligna,107,new
larlize,vernion,90,new
rembrob,weastin,125,new
servica,whetesi,120,new
engstin,qualrev,127,new
