stringA,stringB,itemNumber,type
thervil,howinge,3,original
sersice,fityrud,43,original
refends,suprega,28,original
slannet,probble,44,original
incleas,sanybon,25,original
clester,dolsimp,41,original
weastin,rembrob,38,original
whetesi,suprovi,45,original
ausenus,throdyn,8,original
rousent,prounds,35,original
somersi,larlize,23,original
pertice,proundi,33,original
hastems,pachang,34,original
throuss,varketa,9,original
vernion,gramile,15,original
exturea,limanol,16,original
howseri,becadev,22,original
dessaga,devervi,19,original
engstin,filisma,31,original
worinta,togriva,21,original
premser,groctsi,10,original
anotain,himumma,46,original
nothrog,montsim,11,original
sounano,posiver,18,original
delpith,grashin,2,original
morying,anottac,42,original
suption,montems,12,original
devivar,mestins,32,original
shouges,anathly,5,original
prousup,tessina,48,original
wiligna,materal,30,original
belysty,sectori,39,original
moutlem,arthrol,24,original
qualrev,meentra,47,original
servica,pargest,4,original
thregul,avelian,13,original
bollyze,anceste,49,original
forings,strewri,27,original
shoureg,domeave,7,original
advical,trinche,36,original
benervi,fainges,1,original
clarral,systina,14,original
suppopp,tatinse,50,original
pervica,slanoth,29,original
jusessa,telcout,20,original
pranomp,arcents,40,original
partify,pritent,37,original
commedi,englita,26,original
specity,deffent,17,original
raddreg,lifinta,6,original
meentra,rembrob,148,new
strewri,servica,79,new
engstin,dolsimp,125,new
montems,pervica,90,new
commedi,deffent,84,new
arcents,probble,126,new
fainges,suppopp,138,new
vernion,rembrob,108,new
englita,dolsimp,111,new
prounds,materal,118,new
anottac,limanol,119,new
grashin,domeave,69,new
weastin,pranomp,121,new
servica,anotain,105,new
gramile,vernion,78,new
sounano,varketa,74,new
suprega,exturea,83,new
morying,anceste,129,new
sounano,gramile,77,new
anottac,suppopp,136,new
lifinta,togriva,76,new
prousup,throuss,147,new
sanybon,rousent,100,new
suption,anottac,112,new
pritent,forings,107,new
anottac,clarral,116,new
dolsimp,deffent,92,new
arthrol,montsim,62,new
incleas,servica,51,new
arthrol,fityrud,134,new
arcents,limanol,113,new
nothrog,himumma,110,new
raddreg,somersi,70,new
varketa,englita,53,new
dolsimp,tessina,139,new
sanybon,trinche,114,new
becadev,somersi,85,new
delpith,prousup,128,new
strewri,howinge,66,new
forings,rousent,93,new
suppopp,pritent,144,new
telcout,prounds,95,new
arcents,shoureg,81,new
bollyze,englita,145,new
morying,strewri,140,new
thervil,wiligna,67,new
sounano,morying,104,new
suption,deffent,58,new
dolsimp,sectori,130,new
suprega,anathly,68,new
thervil,montsim,61,new
pertice,devervi,87,new
larlize,whetesi,102,new
dessaga,varketa,54,new
servica,montems,63,new
probble,anottac,137,new
deffent,advical,117,new
partify,throuss,89,new
larlize,tatinse,124,new
shoureg,trinche,82,new
ausenus,shouges,56,new
pritent,pervica,120,new
tatinse,thregul,133,new
rembrob,somersi,91,new
shoureg,arthrol,75,new
slanoth,throdyn,60,new
prousup,clester,146,new
morying,trinche,141,new
suprovi,weastin,143,new
grashin,tatinse,109,new
mestins,montsim,88,new
pervica,delpith,73,new
clarral,thervil,57,new
pervica,weastin,106,new
thervil,raddreg,65,new
benervi,dessaga,64,new
materal,devivar,94,new
strewri,montsim,86,new
throuss,larlize,71,new
meentra,servica,101,new
anotain,moutlem,123,new
proundi,anceste,149,new
sersice,posiver,98,new
clarral,delpith,80,new
howseri,proundi,96,new
tatinse,wiligna,122,new
sectori,pachang,131,new
throdyn,thervil,55,new
becadev,pritent,99,new
suppopp,hastems,135,new
jusessa,anceste,132,new
larlize,anottac,103,new
delpith,suppopp,127,new
arthrol,suption,52,new
pranomp,worinta,115,new
advical,clester,150,new
suption,ausenus,72,new
sersice,clarral,97,new
clarral,systina,59,new
slannet,himumma,142,new
