stringA,stringB,itemNumber,type
throuss,varketa,9,original
arthrol,moutlem,24,original
montems,suption,12,original
meentra,qualrev,47,original
trinche,advical,36,original
sersice,fityrud,43,original
whetesi,suprovi,45,original
arcents,pranomp,40,original
pertice,proundi,33,original
ausenus,throdyn,8,original
anathly,shouges,5,original
rousent,prounds,35,original
pargest,servica,4,original
weastin,rembrob,38,original
anottac,morying,42,original
worinta,togriva,21,original
avelian,thregul,13,original
lifinta,raddreg,6,original
sounano,posiver,18,original
thervil,howinge,3,original
exturea,limanol,16,original
anotain,himumma,46,original
fainges,benervi,1,original
telcout,jusessa,20,original
tessina,prousup,48,original
suprega,refends,28,original
grashin,delpith,2,original
specity,deffent,17,original
groctsi,premser,10,original
larlize,somersi,23,original
gramile,vernion,15,original
pervica,slanoth,29,original
sanybon,incleas,25,original
belysty,sectori,39,original
partify,pritent,37,original
becadev,howseri,22,original
probble,slannet,44,original
montsim,nothrog,11,original
bollyze,anceste,49,original
devivar,mestins,32,original
wiligna,materal,30,original
devervi,dessaga,19,original
commedi,englita,26,original
shoureg,domeave,7,original
suppopp,tatinse,50,original
pachang,hastems,34,original
filisma,engstin,31,original
dolsimp,clester,41,original
clarral,systina,14,original
forings,strewri,27,original
refends,advical,119,new
prounds,refends,94,new
raddreg,worinta,75,new
pargest,togriva,65,new
pervica,weastin,102,new
wiligna,clester,97,new
engstin,benervi,71,new
delpith,limanol,66,new
whetesi,pachang,145,new
advical,incleas,117,new
becadev,sersice,114,new
trinche,moutlem,115,new
clarral,clester,106,new
jusessa,tessina,142,new
anottac,pervica,110,new
tessina,montsim,109,new
bollyze,delpith,144,new
proundi,tessina,147,new
arthrol,montsim,56,new
pargest,belysty,87,new
pranomp,strewri,107,new
pertice,qualrev,132,new
servica,whetesi,101,new
partify,tessina,125,new
rousent,pervica,93,new
anotain,grashin,104,new
whetesi,advical,127,new
incleas,shouges,74,new
montsim,nothrog,69,new
prousup,domeave,123,new
thervil,howinge,67,new
materal,prousup,124,new
varketa,trinche,90,new
whetesi,himumma,131,new
meentra,suprega,134,new
somersi,suprovi,137,new
rembrob,hastems,121,new
varketa,montems,59,new
whetesi,sanybon,150,new
limanol,materal,86,new
pritent,rembrob,128,new
jusessa,ausenus,57,new
bollyze,refends,146,new
montsim,anottac,105,new
servica,mestins,58,new
systina,howinge,70,new
jusessa,pargest,77,new
slannet,raddreg,100,new
gramile,montems,64,new
advical,anottac,122,new
forings,fainges,61,new
raddreg,slanoth,76,new
shoureg,arthrol,53,new
anotain,limanol,108,new
avelian,posiver,79,new
clester,limanol,99,new
deffent,shoureg,54,new
englita,wiligna,118,new
probble,thervil,95,new
mestins,devivar,103,new
incleas,suption,62,new
prousup,somersi,130,new
pranomp,mestins,141,new
benervi,pargest,80,new
togriva,lifinta,78,new
meentra,commedi,148,new
materal,larlize,82,new
slannet,commedi,91,new
filisma,weastin,120,new
servica,engstin,68,new
advical,throuss,88,new
tatinse,suppopp,133,new
systina,suprovi,116,new
englita,posiver,89,new
meentra,pervica,139,new
hastems,bollyze,135,new
worinta,devervi,84,new
trinche,benervi,85,new
devivar,avelian,83,new
suprovi,mestins,126,new
wiligna,slanoth,112,new
servica,strewri,73,new
refends,limanol,81,new
rembrob,telcout,96,new
premser,limanol,55,new
devivar,clester,140,new
togriva,trinche,113,new
becadev,systina,72,new
bollyze,rousent,138,new
trinche,becadev,111,new
sersice,advical,149,new
throuss,grashin,52,new
qualrev,refends,129,new
suption,anathly,63,new
arthrol,pachang,92,new
pargest,suprega,60,new
suppopp,delpith,143,new
englita,benervi,51,new
sanybon,hastems,98,new
meentra,partify,136,new
