stringA,stringB,itemNumber,type
anceste,bollyze,49,original
avelian,thregul,13,original
clester,dolsimp,41,original
slanoth,pervica,29,original
whetesi,suprovi,45,original
pargest,servica,4,original
anathly,shouges,5,original
worinta,togriva,21,original
fainges,benervi,1,original
tatinse,suppopp,50,original
rousent,prounds,35,original
anotain,himumma,46,original
howseri,becadev,22,original
arthrol,moutlem,24,original
delpith,grashin,2,original
tessina,prousup,48,original
montems,suption,12,original
strewri,forings,27,original
premser,groctsi,10,original
trinche,advical,36,original
domeave,shoureg,7,original
arcents,pranomp,40,original
somersi,larlize,23,original
engstin,filisma,31,original
englita,commedi,26,original
wiligna,materal,30,original
gramile,vernion,15,original
qualrev,meentra,47,original
throdyn,ausenus,8,original
suprega,refends,28,original
limanol,exturea,16,original
devervi,dessaga,19,original
jusessa,telcout,20,original
montsim,nothrog,11,original
partify,pritent,37,original
rembrob,weastin,38,original
morying,anottac,42,original
sanybon,incleas,25,original
probble,slannet,44,original
devivar,mestins,32,original
varketa,throuss,9,original
fityrud,sersice,43,original
clarral,systina,14,original
pachang,hastems,34,original
howinge,thervil,3,original
proundi,pertice,33,original
belysty,sectori,39,original
raddreg,lifinta,6,original
specity,deffent,17,original
posiver,sounano,18,original
ausenus,pranomp,111,new
thervil,prousup,129,new
probble,somersi,135,new
belysty,refends,99,new
anathly,howinge,55,new
clester,suprovi,131,new
suprega,incleas,88,new
telcout,gramile,67,new
tatinse,prousup,150,new
arcents,pachang,141,new
pritent,belysty,137,new
suption,thervil,77,new
becadev,avelian,52,new
gramile,fainges,75,new
arthrol,pachang,108,new
thregul,throuss,61,new
arcents,wiligna,107,new
sounano,benervi,62,new
suprovi,incleas,134,new
anottac,proundi,123,new
posiver,deffent,60,new
benervi,delpith,74,new
sersice,becadev,106,new
fityrud,anathly,103,new
deffent,clarral,57,new
fityrud,fainges,93,new
morying,mestins,148,new
anottac,suppopp,122,new
whetesi,advical,149,new
servica,engstin,71,new
montems,wiligna,83,new
prounds,meentra,124,new
premser,howinge,64,new
nothrog,becadev,51,new
montsim,lifinta,56,new
sanybon,hastems,110,new
dolsimp,engstin,139,new
strewri,commedi,87,new
posiver,exturea,63,new
benervi,thervil,78,new
commedi,howseri,90,new
pargest,filisma,72,new
dessaga,belysty,112,new
posiver,arcents,115,new
pertice,forings,104,new
slannet,prounds,145,new
refends,forings,105,new
whetesi,devervi,100,new
belysty,weastin,144,new
pervica,hastems,96,new
arthrol,benervi,70,new
himumma,vernion,127,new
weastin,devervi,113,new
howseri,raddreg,68,new
tessina,dolsimp,146,new
specity,dessaga,65,new
rembrob,sounano,102,new
premser,devervi,79,new
arthrol,gramile,84,new
clarral,anceste,128,new
weastin,dolsimp,130,new
pertice,advical,120,new
suppopp,trinche,126,new
nothrog,prousup,121,new
himumma,domeave,118,new
posiver,anceste,147,new
mestins,togriva,82,new
sounano,raddreg,66,new
anotain,rembrob,138,new
premser,becadev,80,new
moutlem,avelian,81,new
varketa,montems,76,new
shoureg,fainges,69,new
suprega,engstin,117,new
pachang,weastin,125,new
arthrol,filisma,92,new
deffent,fityrud,94,new
tessina,devivar,140,new
himumma,premser,109,new
englita,filisma,98,new
dessaga,prounds,97,new
meentra,servica,101,new
gramile,clester,119,new
delpith,fityrud,116,new
himumma,thervil,114,new
moutlem,lifinta,73,new
filisma,thervil,58,new
partify,arthrol,95,new
belysty,anotain,143,new
clester,wiligna,91,new
suppopp,montems,132,new
ausenus,becadev,53,new
devervi,somersi,86,new
avelian,commedi,85,new
morying,materal,136,new
suption,pargest,54,new
partify,meentra,142,new
togriva,incleas,89,new
deffent,shoureg,59,new
qualrev,dessaga,133,new
