stringA,stringB,itemNumber,type
montems,suption,12,original
arcents,pranomp,40,original
weastin,rembrob,38,original
slannet,probble,44,original
delpith,grashin,2,original
avelian,thregul,13,original
thervil,howinge,3,original
throuss,varketa,9,original
sounano,posiver,18,original
refends,suprega,28,original
anotain,himumma,46,original
deffent,specity,17,original
arthrol,moutlem,24,original
slanoth,pervica,29,original
pargest,servica,4,original
domeave,shoureg,7,original
vernion,gramile,15,original
whetesi,suprovi,45,original
telcout,jusessa,20,original
tessina,prousup,48,original
pritent,partify,37,original
hastems,pachang,34,original
howseri,becadev,22,original
exturea,limanol,16,original
premser,groctsi,10,original
proundi,pertice,33,original
forings,strewri,27,original
belysty,sectori,39,original
clarral,systina,14,original
wiligna,materal,30,original
sanybon,incleas,25,original
devivar,mestins,32,original
benervi,fainges,1,original
shouges,anathly,5,original
prounds,rousent,35,original
fityrud,sersice,43,original
qualrev,meentra,47,original
montsim,nothrog,11,original
commedi,englita,26,original
advical,trinche,36,original
togriva,worinta,21,original
larlize,somersi,23,original
bollyze,anceste,49,original
throdyn,ausenus,8,original
devervi,dessaga,19,original
dolsimp,clester,41,original
raddreg,lifinta,6,original
filisma,engstin,31,original
morying,anottac,42,original
suppopp,tatinse,50,original
qualrev,strewri,145,new
exturea,jusessa,76,new
throuss,becadev,53,new
pritent,forings,96,new
thervil,gramile,80,new
shouges,dessaga,71,new
grashin,tessina,100,new
premser,suprovi,115,new
arcents,pachang,136,new
benervi,throuss,52,new
partify,dessaga,99,new
benervi,tessina,107,new
hastems,benervi,63,new
fainges,specity,60,new
suppopp,fainges,124,new
pranomp,sersice,139,new
delpith,gramile,72,new
slannet,raddreg,98,new
pachang,slannet,126,new
limanol,premser,56,new
anceste,raddreg,97,new
probble,anathly,110,new
sounano,moutlem,86,new
morying,mestins,138,new
sersice,devervi,92,new
filisma,systina,85,new
arthrol,benervi,62,new
shoureg,anotain,109,new
meentra,commedi,127,new
probble,tatinse,132,new
arthrol,advical,118,new
thervil,probble,113,new
fityrud,slanoth,148,new
prousup,fainges,141,new
premser,belysty,120,new
commedi,somersi,88,new
morying,engstin,146,new
materal,montsim,84,new
gramile,systina,74,new
rousent,prousup,129,new
sectori,togriva,112,new
prounds,mestins,103,new
domeave,fityrud,104,new
himumma,dessaga,128,new
nothrog,forings,90,new
pervica,mestins,119,new
wiligna,sounano,81,new
throuss,varketa,67,new
wiligna,fainges,68,new
ausenus,specity,57,new
posiver,meentra,95,new
slannet,qualrev,122,new
suppopp,arthrol,123,new
advical,mestins,116,new
lifinta,servica,54,new
pritent,jusessa,102,new
servica,arthrol,66,new
groctsi,refends,82,new
dessaga,suption,61,new
premser,gramile,69,new
tatinse,moutlem,134,new
belysty,hastems,135,new
hastems,bollyze,140,new
slannet,becadev,111,new
meentra,pachang,130,new
incleas,fityrud,142,new
gramile,meentra,93,new
throdyn,premser,79,new
meentra,suppopp,131,new
thregul,dessaga,65,new
systina,larlize,87,new
throdyn,nothrog,55,new
pranomp,meentra,137,new
whetesi,rembrob,143,new
jusessa,domeave,77,new
prousup,anathly,125,new
delpith,prousup,150,new
varketa,systina,73,new
ausenus,fityrud,117,new
mestins,servica,75,new
partify,meentra,133,new
strewri,prounds,114,new
domeave,throdyn,59,new
whetesi,gramile,108,new
tatinse,suprega,121,new
prounds,sounano,91,new
systina,suption,58,new
forings,mestins,94,new
thervil,jusessa,78,new
nothrog,pervica,83,new
himumma,somersi,147,new
benervi,sectori,89,new
pranomp,nothrog,105,new
dolsimp,ausenus,106,new
limanol,systina,70,new
jusessa,nothrog,64,new
benervi,incleas,51,new
suppopp,rousent,144,new
anceste,bollyze,149,new
systina,partify,101,new
